Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Ceftacef 50,VN-4199-07,Bột pha hỗn dịch uống-50mg,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixime,Hộp 1 gói 1g,Cefixime (-),"Viêm tai giữa , viêm họng , viêm xoang, viêm amiđan , Viêm phế quản cấp, viêm phổi. - Bệnh lậu cổ tử cung & niệu đạo không biến chứng, viêm bàng quang , viêm bàng quang - niệu đạo, viêm thận - bể thận",Dị ứng với cephalosporin,"Người lớn: - Dùng 200 – 400 mg, uống 1 hoặc 2 lần mỗi ngày. - Trường hợp viêm niệu đạo do lậu cầu dùng một liều duy nhất 400mg - Trường hợp suy thận: Khi có độ thanh thải creatinin khoảng 20ml/ phút thì uống 200mg/ ngày. Trẻ em: - Dùng liều 8mg/kg cân nặng/ ngày, uống 1 hoặc 2 lần mỗi ngày. - Thời gian điều trị: Từ 7 – 10 ngày","Chóng mặt, nhức đầu, tiêu chảy, buồn nôn, nôn, đầy hơi, đau bụng, khó tiêu","Cefixime Ảnh hưởng của thuốc lên các xét nghiệm cận lâm sàng: - Kết quả dương tính giả có thể xảy ra với thử nghiệm đường trong nước tiểu khi dùng các dung dịch thử Benedit và dung dịch Fehling, và Clinitest. Chưa có báo cáo cho kết quả dương tính giả với thử nghiệm Tes-Tape. - Có thể xảy ra thử nghiệm Coomb trực tiếp dương tính",https://thuocbietduoc.com.vn/thuoc-23588/ceftacef-50.aspx,"XL Laboratories Pvt., Ltd - India",Công ty cổ phần Dược phẩm Cửu Long (PHARIMEXCO) - VIETNAM
Clidimax 150mg,VN-14160-11,Dung dịch tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Neltimycin sulfat,"Hộp 10 ống x 1,5ml",Neltimycin sulfat,,,,,,https://thuocbietduoc.com.vn/thuoc-41290/clidimax-150mg.aspx,"Dongkwang Pharm Co., Ltd - KOREA",
Ofloxacin 200mg,VD-13831-11,"Hộp 5 vỉ x 10 viên, hộp 10 vỉ x 10 viên bao phim","Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ofloxacin 200 mg,"Hộp 5 vỉ x 10 viên, hộp 10 vỉ x 10 viên bao phim",Ofloxacin (200 mg),"Viêm phế quản nặng do vi khuẩn, viêm phổi. Nhiễm Chlamydia tại cổ tử cung và niệu đạo có hay không kèm lậu Lậu không biến chứng, viêm tuyến tiền liệt, viêm đường tiết niệu. Nhiễm khuẩn da và mô mềm Viêm đại tràng","Bệnh nhân có tiền sử mẫn cảm với thành phần của thuốc, các kháng sinh nhóm quinolone. Thiếu Glucose-6-phosphate dehydrogenase. Trẻ em dưới 18 tuổi. Phụ nữ có thai và cho con bú","Liều thông thường cho người lớn: Viêm phổi hoặc phế quản: uống 400mg mỗi 12 giờ x 10 ngày. Nhiễm Chlamydia ở cổ tử cung và niệu quản: uống 300mg mỗi 12 giờ x 7 ngày viêm tuyến tiền liệt: uống 300mg mỗi 12 giờ x 6 tuần. Lậu, lậu không biến chứng: uống liều duy nhất 400mg Viêm bàng quang do E.Coli hoặc K. pneumoniae: uống 200mg mỗi 12 giờ x 3 ngày Viêm bàng quang do các vi khuẩn khác: uống 200mg mỗi 12 giờ x 7 ngày. Nhiễm khuẩn da và mô mềm: uống 400mg mỗi 12 giờ x 10 ngày Chỉnh liều với người suy chức năng thận: - Độ thanh thải creatinin > 50ml/phút: liều không đổi, uống mỗi 12 giờ - Độ thanh thải creatinin 10-50ml/phút: liều không đổi, uống mỗi 24 giờ - Độ thanh thải creatinin < 10ml/phút: uống 1/2 liều bình thường, mỗi 12 giờ. - Ở bệnh nhân xơ gan: liều không vượt quá 400mg/ngày","Hiếm khi xảy ra các kích thích trên hệ thần kinh trung ương như buồn nôn, mất ngủ, nhức đầu, chónh mặt, tiêu chảy, ói, nổi mẫn, ngứa, viêm âm đạo. Đau cơ hay khớp. Các phản ứng phản v6ẹ nặng, co giật, viêm đại tràng giả mạc, nhạy cảm với ánh sáng có thể đưa đến nhiễm độc quang. Nếu nghi ngờ viêm đại tràng giả mạc phải ngưng thuốc và điều trrị thích hợp bằng vancomycin hay metronidazole uống. Bệnh nhân tiểu đường cần ngưng thuốc nếu bị phản ứng hạ đường huyết","Ofloxacin làm tăng khỏang 10% nồng độ theophylin trong huyết thanh. Các muối khóang, vitamin có sắt hay muối khóang ; các chất kháng acid chứa cacium, aluminium, magnesium, sucrafat làm giảm sự hấp thu của ofloxacin, do đó ofloxacin nên được dùng 2 giờ trước hoặc sau khi dùng các thuốc trên. Làm tăng nồng độ của cyclosporin, warfarin, tăng hiệu quả chống đông. Dùng với kháng viêm không steroid l;à tăng kích thích trên hệ thần kinh trung ương. Đối với các bệnh nhân sử dụng thuốc tiểu đường cần theo dõi đường huyết",https://thuocbietduoc.com.vn/thuoc-39757/ofloxacin-200mg.aspx,Công ty cổ phần Dược phẩm OPC - VIETNAM,
Norfloxacin,VD-3478-07,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Norfloxacin,Hộp 10 vỉ x 10 viên,Norfloxacin (400mg),"Nhiễm trùng đường tiểu trên & dưới. - Viêm bàng quang, viêm thận, bể thận do các vi khuẩn nhạy cảm gây ra. - Viêm niệu đạo do lậu, viêm cổ tử cung",Quá mẫn với quinolone,"Nhiễm trùng đường tiểu: 400 mg x 2 lần/ngày x 7 - 10 ngày. - Viêm cổ tử cung, viêm niệu đạo liều duy nhất 400 mg x 2 lần/ngày. - Viêm bàng quang không biến chứng ở nữ, chỉ dùng trong 3 ngày. - Suy thận: giảm liều",Rối loạn tiêu hóa,"Thuốc kháng đông. - Nên dùng cách 2 giờ với thuốc kháng acid, sucralfate, chế phẩm chứa Fe, Zn",https://thuocbietduoc.com.vn/thuoc-16785/norfloxacin.aspx,Công ty cổ phần Dược TW MEDIPLANTEX - VIETNAM,
Tetracyclin 250mg,VD-0693-06,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Tetracycline hydrochloride,lọ 250 viên nén,Tetracycline (250mg),"Ðiều trị các nhiễm khuẩn do Chlamydia, Rickettsia, lậu cầu, xoắn khuẩn, tả, nhất là các nhiễm khuẩn đường hô hấp, sinh dục, tiết niệu, mắt, tiêu hoá và mụn trứng cá",Quá mẫn với tetracyclin. Phụ nữ có thai hoặc cho con bú. Trẻ em < 8 tuổi. Bệnh gan hoặc thận nặng,"Uống 1 giờ trước hoặc 2 giờ sau khi ăn: - Người lớn: 250 - 500 mg/lần x 4 lần/ngày. Trẻ > 8 tuổi: 25 - 50 mg/kg/ngày, chia 4 lần. - Mụn trứng cá dùng thời gian dài với liều giảm dần từ 750 mg - 1 g/ngày đến 250 mg/ngày","Sốt, ban đỏ , rối loạn chức năng thận, suy thận, nhạy cảm với ánh sáng","Tránh dùng đồng thời với muối Ca, Fe, Al, sữa",https://thuocbietduoc.com.vn/thuoc-20799/tetracyclin-250mg.aspx,Công ty Dược & trang thiết bị Y tế Bình Định BIDIPHAR - VIETNAM,
Cefosule,VN-12893-11,Bột pha dung dịch tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Cefoperazone natri, Sulbactam natri",Hộp 10 lọ,Sulbactam (-),"Thuốc tiêm cefoperazol và sulbactam được chỉ định để điều trị các bệnh truyền nhiễm trùng gây ra bởi các vi khuẩn nhạy cảm: - Nhiễm trùng đường hô hấp (trên và dưới); - Nhiễm trùng đường tiết niệu (trên và dưới) - Viêm màng bụng, viêm túi mật, viêm đường mật, các bệnh nhiễm trùng ổ bụng khác. - Nhiễm trùng máu - Viêm màng não - Nhiễm trùng da và mô mềm - Nhiễm trùng xương, khớp - Nhiễm trùng xương chậu, viêm màng trong dạ con, bệnh lậu, và các nhiễm trùng cơ quan sinh dục khác. Đa trị liệu: Do phổ kháng khuẩn rộng của thuốc tiêm cefoperazon/sulbactam nên có thể dùng riêng lẻ. Tuy nhiên, thuốc tiêm cefoperazom/sulbactam có thể kết hợp với kháng sinh khác nếu việc kết hợp được chỉ định. Khi dùng kết hợp với các kháng sinh nhóm aminoglycoside cần theo dõi chức năng thận trong suốt thời gian điều trị. Cơ Chế","Người có tiền sử dị ứng với các kháng sinh nhóm penicillin, sulbactam, cefoperazon hay bất cứ kháng sinh nào thuộc nhóm cephalosporin",Có thể dùng đường tiêm bắp hoặc truyền tĩnh mạch. Người lớn: Nhiễm khuẩn nhẹ và trung bình: 1-2g (Cefoperazone) mỗi 12 giờ. Nhiễm khuẩn nặng: 2-4g cách mỗi 12 giờ. Liều bình thường ở trẻ em: 25-100mg/kg mỗi 12 giờ. Suy thận: không cần giảm liều Cefoperazone,"Nhìn chung thuốc dung nạp tốt và hầu hết các tác dụng phụ xảy ra ở mức độ nhẹ và trung bình. Các nghiên cứu lâm sàng so sánh và không so sánh trên 2500 bệnh nhân và quan sát thấy có các tác dụng phụ sau: – Hệ tiêu hóa: giống như các kháng sinh khác, các tác dụng phụ xảy ra trên hệ tiêu hóa: tiêu chảy thường xảy ra với tỉ lệ khoảng 3,9%: cùng với buồn nôn và nôn ói 0,6%. – Hệ da: giống với các kháng sinh nhóm penicillin và cephalosporin, dị ứng da với biểu hiện ban đỏ 0,6% và mày đay 0,8% đã được báo cáo. – Hệ tạo máu: dùng thuốc trong thời gian dài có thể gây ra thiếu bạch cầu có hồi phục, phản ứng Coomb dương tính ở vài bệnh nhân, giảm Hemoglobin và hồng cầu, giảm thoáng qua bạch cầu ưa acid, tiểu cầu và giảm prothrombin huyết","Uống rượu hoặc các chế phẩm chứa cồn: gây ức chế aldehyde dehygrogenase, gây tích lũy trong máu và gây phản ứng giống disufiram. Phản ứng đặt trưng như: cơn nóng bừng, đổ mồ hôi, nhức đầu, nhịp tim nhanh đã được báo cáo khi uống rượu trong quá trình điều trị, hoặc sau 5 ngày dùng thuốc. Phản ứng tương tự xảy ra khi dùng các kháng sinh nhóm cephalosporin khác, nên thân trọng dùng cefoperazon/sulbactam với các thuốc có cồn. Ở bệnh nhân cho ăn bằng đường uống hoặc đường tiêm, nên tránh chứa phẩm có cồn. Kháng sinh nhóm aminoglycoside: không nên trộn lẫn sulbactam/cefoperazon và các amino glycosid với nhau sẽ làm giảm hoạt tính của thuốc, do có tương kị vật lý giữa chúng. Khi dùng kết hợp sulbactam/cefoperazon và các aminoglycosid phải tiêm truyền gián đoạn, và rửa ống truyền dịch giữa hai liều. Hoặc dùng sulbactam/cefoperazon cách xa thời gian dùng aminoglycosides. Lindocain: không nên tạo dung dịch hoàn nguyên lúc đầu với dung dịch 2% lindocain HCl do hỗn dịch này tương kị nhau. Nước cất vô trùng được dùng để tạo dung dịch hoàn nguyên lúc đầu và pha loãng với 2% lidocaine để tạo dung dịch tương hợp nhau. Cẩn thận khi kết hợp với các thuốc chống đông, thuốc ly giải huyết khối, các thuốc kháng viêm không steroid do có khả năng gây dễ chảy máu. Không nên trộn lẫn thuốc với amikacin, gentamicin, ketamycin B, doxycynlin, meclofenoxat, ajmalin, diphenhydramine, kali magnesi aspartat để tránh tạo kết tủa. Khi trộn lẫn với hydroxylin dihydroclorid, procainamide, aminophillin, proclorperazin, cytochrome C, pentazocin, aprotinin, sau 6 giờ có sự thay đổi tính chất của thuốc. Tương tác trong xét nghiệm lâm sàng: Phản ứng glucose trong nước tiểu có thể bị dương tính giả với dung dịch Benedict hoặc Fehling. Dương tính với các xét nghiệm kháng globulin (Coomb) đã báo cáo, đặc biệt, ở những trẻ sơ sinh mà người mẹ dùng thuốc lúc sắp sinh. Đôi khi tăng ALP, AST, ALT, BUN huyết thanh và creatinine huyết thanh đã được ghi nhận",https://thuocbietduoc.com.vn/thuoc-38802/cefosule.aspx,"Korea Prime Pharma Co., Ltd - KOREA","Boram Pharma Co., Ltd - KOREA"
Rifampicin 150,VNA-3706-05,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Rifampicin,"hộp 10 vỉ x 10 viên, lọ 100 viên nang",Rifampicin (150mg),Điều trị các thể lao bao gồm cả lao màng não. - Điều trị Phong. - Phòng viêm màng não do Haemophilus influenzae và Neisseria meningitidis. - Điều trị nhiễm khuẩn nặng do các chủng Staphylococcus kể cả các chủng đã kháng Methicillin,"Quá mẫn với thuốc, vàng da","Bệnh lao uống cách xa bữa ăn: + Người lớn: 8 - 12mg/kg, ngày dùng 1 lần. + Trẻ em: 10mg/kg, ngày dùng 1 lần. Dùng phối hợp với các thuốc chống lao khác và theo chỉ dẫn của thầy thuốc. - Bệnh nặng do vi khuẩn Gram (+) và Gram (-): + Trẻ sơ sinh: 15 - 20mg/kg/ngày, chia 2 lần. + Người lớn: 20 - 30mg/kg/ngày, chia 2 lần. - Bệnh Brucella: Dùng kết hợp Rifampicin 300mg/ngày, uống 1 lần buổi sáng lúc đói và Doxycyclin 200mg/ngày dùng 1 lần vào buổi tối. Nếu bệnh cấp tính thời gian điều trị là 45 ngày. - Dự phòng viêm màng não do não mô cầu: + Người lớn: 600mg/lần cách 12 giờ uống 1 lần. + Trẻ em 1 tháng - 12 tháng tuổi: 10mg/kg cách 12 giờ uống 1 lần. + Trẻ dưới 1 tháng tuổi: 5mg/kg cách 12 giờ uống 1 lần. - Bệnh phong: Uống 600mg/lần/tháng. Dùng phối hợp với các thuốc chống phong khác và theo chỉ dẫn của thầy thuốc","Rối loạn tiêu hóa nhẹ, ngứa, phát ban. Ít gặp: đau đầu, chóng mặt, mệt mỏi, sốt, tăng men gan, vàng da","thuốc Thận trọng khi dùng với thuốc chẹn Ca, chống loạn nhịp, chống đông, kháng nấm: cyclosporin, tacrolimus, corticoid, digitoxin, estrogene",https://thuocbietduoc.com.vn/thuoc-18825/rifampicin-150.aspx,Công ty cổ phần dược phẩm TW1 Pharbaco - VIETNAM,
Fasxime,VD-1374-06,Thuốc bột,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixime trihydrate,Hộp 20 gói x 2 gam thuốc bột,Cefixime (2g),"Viêm tai giữa , viêm họng , viêm xoang, viêm amiđan , Viêm phế quản cấp, viêm phổi. - Bệnh lậu cổ tử cung & niệu đạo không biến chứng, viêm bàng quang , viêm bàng quang - niệu đạo, viêm thận - bể thận",Dị ứng với cephalosporin,"Người lớn: - Dùng 200 – 400 mg, uống 1 hoặc 2 lần mỗi ngày. - Trường hợp viêm niệu đạo do lậu cầu dùng một liều duy nhất 400mg - Trường hợp suy thận: Khi có độ thanh thải creatinin khoảng 20ml/ phút thì uống 200mg/ ngày. Trẻ em: - Dùng liều 8mg/kg cân nặng/ ngày, uống 1 hoặc 2 lần mỗi ngày. - Thời gian điều trị: Từ 7 – 10 ngày","Chóng mặt, nhức đầu, tiêu chảy, buồn nôn, nôn, đầy hơi, đau bụng, khó tiêu","Cefixime Ảnh hưởng của thuốc lên các xét nghiệm cận lâm sàng: - Kết quả dương tính giả có thể xảy ra với thử nghiệm đường trong nước tiểu khi dùng các dung dịch thử Benedit và dung dịch Fehling, và Clinitest. Chưa có báo cáo cho kết quả dương tính giả với thử nghiệm Tes-Tape. - Có thể xảy ra thử nghiệm Coomb trực tiếp dương tính",https://thuocbietduoc.com.vn/thuoc-6051/fasxime.aspx,Công ty Cổ phần Armephaco - Xí nghiệp dược phẩm 150 - VIETNAM,
Tetracyclin 500mg,VNA-4670-01,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Tetracycline,Hộp 10 vỉ x 10 viên nang,Tetracycline (500mg),"Ðiều trị các nhiễm khuẩn do Chlamydia, Rickettsia, lậu cầu, xoắn khuẩn, tả, nhất là các nhiễm khuẩn đường hô hấp, sinh dục, tiết niệu, mắt, tiêu hoá và mụn trứng cá",Quá mẫn với tetracyclin. Phụ nữ có thai hoặc cho con bú. Trẻ em < 8 tuổi. Bệnh gan hoặc thận nặng,"Uống 1 giờ trước hoặc 2 giờ sau khi ăn: - Người lớn: 250 - 500 mg/lần x 4 lần/ngày. Trẻ > 8 tuổi: 25 - 50 mg/kg/ngày, chia 4 lần. - Mụn trứng cá dùng thời gian dài với liều giảm dần từ 750 mg - 1 g/ngày đến 250 mg/ngày","Sốt, ban đỏ , rối loạn chức năng thận, suy thận, nhạy cảm với ánh sáng","Tránh dùng đồng thời với muối Ca, Fe, Al, sữa",https://thuocbietduoc.com.vn/thuoc-20780/tetracyclin-500mg.aspx,Công ty cổ phần Dược Hậu Giang DHG - VIETNAM,
TV- Cefradin,VD-20876-14,Viên nang cứng,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefradin 500mg,Hộp 2 vỉ x 10 viên,Cefradine (500mg),"Viêm amiđan, viêm họng, viêm phổi thùy, viêm phế quản, viêm tuyến tiền liệt, viêm bàng quang, viêm bể thận, viêm niệu đạo, ápxe, viêm tấy, mụn nhọt, chốc lở, viêm tai giữa, nhiễm trùng xương, nhiễm trùng huyết",Dị ứng với Cefradine,"Người lớn: + Nhiễm trùng da & cấu trúc da, nhiễm trùng đường hô hấp (ngoại trừ viêm phổi thùy);, nhiễm trùng đường niệu không biến chứng 500 mg x 2 lần/ngày. + Nhiễm trùng đường niệu nặng (kể cả viêm tuyến tiền liệt) & viêm phổi thùy 500 mg x 4 lần/ngày hoặc 1 g x 2 lần/ngày. - Trẻ > 9 tháng tuổi: 25 - 50 mg/kg/ngày, chia làm 2 - 4 lần; Viêm tai giữa do Influenzae 75 - 100 mg/kg/ngày, chia làm 2- 4 lần, tối đa 4 g/ngày. - Người suy thận: giảm liều theo ClCr","Rối loạn tiêu hoá, Viêm ruột, hội chứng Lyell, sốc, thay đổi huyết học, tăng men gan, thay đổi chức năng thận, viêm phổi, hội chứng PIE, bội nhiễm, thiếu vit K & B. - Nhức đầu, chóng mặt, mệt mỏi, ảo giác. - Ngưng thuốc khi quá mẫn","Cefradine - Khi dùng đồng thời với các thuốc gây độc với thận như aminosid, furosemid, acid ethacrynic... sẽ làm tăng độc tính với thận. - Probenecid làm chậm thải trừ, do đó kéo dài tác dụng của Cefradine",https://thuocbietduoc.com.vn/thuoc-46677/tv-cefradin.aspx,Công ty cổ phần Dược phẩm Trà Vinh TV PHARM - VIETNAM,
Amoxicillin 250mg,V44-H06-05,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Amoxicilline trihydrate,Hộp 10 vỉ x 10 viên nang,Amoxicillin (250mg),"Điều trị các nhiễm khuẩn do các chủng nhạy cảm với Amoxicillin gây ra: – Nhiễm khuẩn đường hô hấp, dẫn mật, tiêu hoá, tiết niệu– sinh dục. – Bệnh ngoài da, viêm xương tủy","– Mẫn cảm với các Penicillin, Cephalosporin. – Bệnh tăng bạch cầu đơn nhân nhiễm khuẩn","– Người lớn: uống 2 – 4 gói/ lần, ngày 2 – 3 lần. – Trẻ em: 25 – 50mg/ kg/ ngày, chia làm 2 – 3 lần. Liều thường dùng: ● Trẻ em trên 12 tuổi : dùng liều như người lớn. ● Trẻ em từ 5– 12 tuổi : uống 1– 2 gói/ lần, ngày 2 lần. ●Trẻ em từ 1– dưới 5 tuổi : uống 1 gói/lần, ngày 2 lần. ● Trẻ em dưới 1 tuổi : uống 1/4– 1/2 gói/ lần, ngày 2 lần","– Dễ xảy ra với người mẫn cảm với Penicillin hoặc có tiền sử hen suyễn, sổ mũi mùa và nổi mề đay. – Viêm miệng, lưỡi, buồn nôn, tiêu chảy, viêm kết tràng, viêm thận kẽ cấp, giảm tiểu cầu, tăng bạch cầu toan tính, giảm bạch cầu và mất bạch cầu hạt. Thông báo cho bác sỹ những tác dụng phụ không mong muốn gặp phải khi sử dụng thuốc",,https://thuocbietduoc.com.vn/thuoc-2017/amoxicillin-250mg.aspx,Công ty cổ phần Dược phẩm TW2 - VIETNAM,
Dopharogyl,VD-20840-14,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Spiramycin 750.000 IU; Metronidazol 125 mg,Hộp 2 vỉ x 10 viên,"Spiramycin (750.000 IU), Metronidazole (125 mg)","Nhiễm trùng răng miệng cấp, mạn tính hoặc tái phát như áp-xe răng, viêm tấy, viêm mô tế bào quanh xương hàm, viêm quanh thân răng, viêm nướu , viêm nha chu, viêm miệng, viêm tuyến mang tai, viêm dưới hàm... Phòng nhiễm khuẩn răng miệng sau phẫu thuật","Mẫn cảm với Metronidazol, dẫn xuất Imidazol hoặc Acetyl Spiramycin Phụ nữ đang cho con bú","Người lớn: 4 - 6 viên/ngày, chia 2 - 3 lần. - Trẻ 10 - 15 tuổi: 1 viên x 3 lần/ngày. - Trẻ 5 - 10 tuổi: 1 viên x 2 lần/ngày","Rối loạn tiêu hoá: Đau dạ dày, buồn nôn, nôn mửa, tiêu chảy. - Phản ứng dị ứng: nổi mề đay. - Vị kim loại trong miệng, viêm lưỡi, viêm miệng. Giảm bạch cầu vừa phảI, hồi phục ngay sau khi ngưng dùng thuốc. - Hiếm thấy và liên quan đến thời gian điều trị kéo dài: chóng mặt, mất phối hợp, mất điều hoà, dị cảm, viêm đa dây thần kinh cảm giác và vận động. - Tiết niệu: Nước tiểu có màu nâu đỏ. Thông báo cho bác sĩ những tác dụng không mong muốn khác gặp phải khi dùng thuốc","– Thuốc có chứa Acetyl Spiramycin nên không dùng đồng thời với thuốc uống ngừa thai vì làm mất tác dụng của thuốc tránh thai. – Thuốc có chứa Metronidazol: + Khi dùng đồng thời với Disulfiram gây tác dụng độc với thần kinh như loạn thần, lú lẫn. + Làm tăng độc tính của các thuốc chống đông dùng đường uống (như warfarin); và tăng nguy cơ xuất huyết do giảm sự dị hóa ở gan. Khi dùng phối hợp phải kiểm tra thường xuyên hàm lượng Prothrombin, điều chỉnh liều dùng của thuốc chống đông. + Làm tăng tác dụng của vecuronium (thuốc giãn cơ) khi dùng cùng. + Khi dùng đồng thời với Lithi làm tăng nồng độ Lithi trong máu, gây độc. + Làm tăng độc tính của fluorouracil do làm giảm sự thanh thải. + Khi dùng phối hợp với rượu gây hiệu ứng Antabuse (nóng, đổ, nôn mửa, tim đập nhanh)",https://thuocbietduoc.com.vn/thuoc-46310/dopharogyl.aspx,Công ty cổ phần Dược phẩm TW2 - VIETNAM,
Tetracyclin 250mg,VNA-4201-01,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Tetracycline,Hộp 2 vỉ X 10; chai 60 viên nang,Tetracycline (250mg),"Ðiều trị các nhiễm khuẩn do Chlamydia, Rickettsia, lậu cầu, xoắn khuẩn, tả, nhất là các nhiễm khuẩn đường hô hấp, sinh dục, tiết niệu, mắt, tiêu hoá và mụn trứng cá",Quá mẫn với tetracyclin. Phụ nữ có thai hoặc cho con bú. Trẻ em < 8 tuổi. Bệnh gan hoặc thận nặng,"Uống 1 giờ trước hoặc 2 giờ sau khi ăn: - Người lớn: 250 - 500 mg/lần x 4 lần/ngày. Trẻ > 8 tuổi: 25 - 50 mg/kg/ngày, chia 4 lần. - Mụn trứng cá dùng thời gian dài với liều giảm dần từ 750 mg - 1 g/ngày đến 250 mg/ngày","Sốt, ban đỏ , rối loạn chức năng thận, suy thận, nhạy cảm với ánh sáng","Tránh dùng đồng thời với muối Ca, Fe, Al, sữa",https://thuocbietduoc.com.vn/thuoc-20505/tetracyclin-250mg.aspx,Công ty cổ phần Dược phẩm 2/9 - Nadyphar - VIETNAM,
Ofloxacin 200mg,VNB-2530-04,Viên bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ofloxacin,Hộp 1 vỉ x 10 viên bao phim,Ofloxacin (200mg),"Bệnh nhân trưởng thành bị nhiễm trùng niệu sinh dục: viêm bể thận, tiền liệt tuyến, bàng quang, mào tinh, nhiễm trùng do phẫu thuật. - Ðiều trị nhiễm trùng đường hô hấp: viêm phổi, viêm phế quản, áp xe phổi, dãn phế quản, viêm tai giữa, viêm xoang, viêm amiđan. - Ðiều trị nhiễm trùng: Máu, xương khớp, mắt, mật & tuyến tiền liệt, da & mô mềm, sản phụ khoa","Quá mẫn với quinolone. Trẻ em, trẻ dậy thì. Có thai & cho con bú",Uống: 200-400 mg x 2 lần/ngày x 7-14 ngày tùy bệnh lý. - Suy thận ClCr 20-50 mL/phút: giảm nửa liều; ClCr < 20 mL/phút: giảm nửa liều dùng xen kẽ cách ngày,"Tiêu chảy, nôn, mệt mỏi, phát ban, chóng mặt","Thuốc kháng acid: Theophylline, Warfarin. - Thuốc uống trị đái tháo đường",https://thuocbietduoc.com.vn/thuoc-16753/ofloxacin-200mg.aspx,Công ty cổ phần Dược phẩm Hà Tây - VIETNAM,
Samchundangaxon,VN-8824-04,Thuốc bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ceftriaxone,Hộp 10 Lọ,Ceftriaxone (1g),"Nhiễm trùng hô hấp, tai - mũi - họng, thận - tiết niệu sinh dục, nhiễm trùng máu, viêm màng não mủ. - Dự phòng nhiễm trùng hậu phẫu, nhiễm trùng xương khớp, da, vết thương & mô mềm, viêm phúc mạc, viêm túi mật, viêm đường mật & nhiễm trùng tiêu hóa","Quá mẫn cảm với ceftriaxone hoặc cephalosporin, penicilline","Tiêm IM hoặc IV: - Người lớn & trẻ > 12 tuổi: 1 - 2 g/ngày; trường hợp nặng: 4 g/ngày. - Trẻ 15 ngày tuổi đến 12 tuổi: 20 - 80 mg/kg. - Trẻ < 14 ngày tuổi: 20 - 50 mg/kg/ngày. - Viêm màng não: 100 mg/kg x 1 lần/ngày, tối đa 4 g. - Lậu: Tiêm IM liều duy nhất 250 mg. - Dự phòng trước phẫu thuật: 1 - 2 g tiêm 30 - 90 phút trước mổ","Quá mẫn da, vàng da, tăng men gan, suy thận cấp, viêm đại tràng nặng, viêm phổi kẽ & sốc",Thuốc lợi tiểu,https://thuocbietduoc.com.vn/thuoc-6628/samchundangaxon.aspx,"Samchundang Pharm Co., Ltd - KOREA","Phil International Co., Ltd - KOREA"
