Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Aquicef 1g,VN-10814-10,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefotaxime,Hộp 10 lọ,Cefotaxime (1g),"Nhiễm trùng máu, nhiễm khuẩn xương, khớp, viêm màng tim do cầu khuẩn Gr(+) & vi khuẩn Gr(-), viêm màng não. - Nhiễm khuẩn da & mô mềm, ổ bụng, phụ khoa & sản khoa, hô hấp dưới, tiết niệu, lậu. - Dự phòng nhiễm khuẩn sau phẫu thuật","Quá mẫn với cephalosporin, phụ nũ có thai & cho con bú","Người lớn: + Nhiễm khuẩn không biến chứng 1 g/12 giờ, tiêm IM hay IV. + Nhiễm khuẩn nặng, viêm màng não 2 g/6 - 8 giờ, tiêm IM hay IV. + Lậu không biến chứng liều duy nhất 1 g, tiêm IM. + Dự phòng nhiễm khuẩn phẫu thuật 1 g, tiêm 30 phút trước mổ. - Trẻ em: + Trẻ 2 tháng hoạc < 12 tuổi 50 mg - 150 mg/kg/ngày, chia làm 3 - 4 lần, Tiêm IM hay IV. + Sơ sinh > 7 ngày 75 - 150 mg/kg/ngày, chia làm 3 lần, tiêm IV. + Trẻ sinh non & sơ sinh < 7 ngày 50 mg/kg/ngày, chia làm 2 lần, tiêm IV. - Suy thận ClCr < 10 mL: giảm nửa liều","Quá mẫn, sốt, tăng bạch cầu ái toan. - Buồn nôn, nôn, đau bụng hay tiêu chảy, viêm đại tràng giả mạc. - Thay đổi huyết học. - Nhức đầu, hoa mắt, ảo giác. - Loạn nhịp tim","Probenecid, azlocillin, fosfomycin",https://thuocbietduoc.com.vn/thuoc-37203/aquicef-1g.aspx,"CSPC Zhongnuo Pharmaceutical Shijiazhuang Co., Ltd - China",Công ty cổ phần Dược phẩm Osaka - VIETNAM
Zenbendal 400,VN-7961-09,Viên nén nhai,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Albendazole,Hộp 1 vỉ 1 viên,Albendazole (-),"Albendazole - Nhiễm giun kim, giun đũa, giun móc, giun tóc. - Nhiễm giun lươn và sán dây: có thuốc đặc trị, việc điều trị chỉ được xét đến nếu có phối hợp với bệnh do ký sinh trùng khác nhạy cảm với albendazole",Albendazole Phụ nữ mang thai và trẻ em dưới 2 tuổi. Bệnh nhân có tiền sử mẫn cảm với các hoạt chất benzimidazole hoặc các thành phần khác cuả thuốc. Phụ nữ có thai hoặc nghi ngờ có thai Suy gan như bệnh xơ gan Có tiền sử nhiễm độc tủy xương,"Albendazole Nhiễm giun đũa, giun móc, giun tóc: Người lớn và trẻ em trên 2 tuổi: uống 1 viên-400mg (liều duy nhất). Nhiễm giun kim: - Người lớn: uống liều 1 viên-400mg. Lặp lại liều thứ hai sau 7 ngày. - Trẻ em trên 2 tuổi: uống liều 400mg. Lặp lại liều thứ hai sau 7 ngày. Nhiễm giun lươn, sán dây: Người lớn và trẻ em trên 2 tuổi: uống liều 1 viên-400mg một ngày. Uống 3 ngày liên tiếp","Albendazole Hiếm gặp rối loạn tiêu hoá, nhức đầu. Hiếm khi xảy ra các triệu chứng như buồn nôn, ói mửa, đau thượng vị, rụng tóc (khi sử dụng kéo dài), nhức đầu, chóng mặt, phản ứng dị ứng (phát ban, ngứa, nổi mề đay,…)",Albendazole Praziquantel làm tăng nồng độ trong huyết tương của chất chuyển hoá có hoạt tính của albendazole,https://thuocbietduoc.com.vn/thuoc-29684/zenbendal-400.aspx,"Altomega Drugs Pvt., Ltd - India",
Oralcefrax 500,VN-3307-07,Viên nang-500mg,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cephalexin,Hộp 10 vỉ x 10 viên,Cephalexin (500mg),"Nhiễm trùng do một số vi khuẩn Gr(-); & Gr(+) kể cả Staphylococcus sản xuất men penicillinase, nhiễm trùng đường tiết niệu, hô hấp, da & mô mềm",Quá mẫn với cephalosporin,"Uống thuốc trước bữa ăn 1 giờ. - Người lớn: 0.5 g- 1 g/ lần, uống cách khoảng 6 giờ. - Trẻ em: 25 - 50mg/ kg/ngày, chia 4 lần. Trường hợp nhiễm khuẩn nặng, phải tăng gấp đôi liều dùng. - Viêm họng và viêm bàng quang cấp: liều hàng ngày có thể chia làm 2 lần. - Viêm tai giữa: 75 - 100mg/ngày/kg, chia 4 lần. - Nhiễm khuẩn Beta-tan huyết, thời gian điều trị tối thiểu ≥ 10 ngày","Rối loạn tiêu hóa, phản ứng dị ứng, tăng bạch cầu ái toan, phù mạch, phản ứng phản vệ, giảm bạch cầu trung tính, bội nhiễm, viêm đại tràng giả mạc. - Tiêu chảy, buồn nôn, nôn, chứng khó tiêu, chán ăn, đau bụng, khó chịu thượng vị. Ban da, mày đay, đau đầu, bệnh candida sinh dục, viêm âm đạo, ngứa âm hộ. - Đã có xảy ra chóng mặt, ù tai, điếc tai và thay đổi hành vi tập tính ở trẻ nhỏ khi dùng Cefalexin","Nghiệm pháp Coomb (+) giả. - Glucoza niệu (+) giả trong thử nghiệm với Benedict,Fehling hoặc với viên Clinitest , nhưng không xảy ra với Test – Tape (Glucose Enzymatic Test Strip, USP)",https://thuocbietduoc.com.vn/thuoc-7229/oralcefrax-500.aspx,,US.Apothecary Crown Laboratory - USA
Nesmox,VN-13635-11,Bột pha hỗn dịch uống,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Amoxicillin Trihydrate,Chai 100 ml,Amoxicillin (125mg Amoxicillin/5m),"Amoxicillin Ðiều trị các nhiễm khuẩn do các vi khuẩn nhạy cảm với thuốc tại các vị trí sau: - Ðường hô hấp trên (bao gồm cả Tai Mũi Họng) như: viêm amiđan, viêm xoang, viêm tai giữa; - Ðường hô hấp dưới, như đợt cấp của viêm phế quản mãn, viêm phổi thùy và viêm phổi phế quản; - Ðường tiêu hóa: như sốt thương hàn; - Ðường niệu dục: như viêm thận-bể thận, lậu, sảy thai nhiễm khuẩn hay nhiễm khuẩn sản khoa. Các nhiễm khuẩn như nhiễm khuẩn huyết, viêm nội tâm mạc và viêm màng não do vi khuẩn nhạy cảm với thuốc nên được điều trị khởi đầu theo đường tiêm với liều cao và, nếu có thể, kết hợp với một kháng sinh khác. - Dự phòng viêm nội tâm mạc: Amoxicillin có thể được sử dụng để ngăn ngừa du khuẩn huyết có thể phát triển viêm nội tâm mạc. Tham khảo thông tin kê toa đầy đủ về các vi khuẩn nhạy cảm","Amoxicillin Tiền sử quá mẫn với các kháng sinh thuộc họ beta-lactam (các penicilline, cephalosporin)","Amoxicillin Tùy theo đường sử dụng, tuổi tác, thể trọng và tình trạng chức năng thận của bệnh nhân, cũng như mức độ trầm trọng của nhiễm khuẩn và tính nhạy cảm của vi khuẩn gây bệnh. Người lớn và trẻ em trên 40kg: Tổng liều hàng ngày là 750mg đến 3g, chia làm nhiều lần; Trẻ em dưới 40kg: 20-50mg/kg/ngày, chia làm nhiều lần. Nên dùng dạng Amoxicillin Hỗn Dịch Nhỏ Giọt Trẻ Em cho trẻ dưới 6 tháng tuổi","Amoxicillin Tác dụng ngoại ý của thuốc không thường xảy ra hoặc hiếm gặp và hầu hết là nhẹ và tạm thời. - Phản ứng quá mẫn: Nổi ban da, ngứa ngáy, mề đay; ban đỏ đa dạng và hội chứng Stevens-Johnson ; hoại tử da nhiễm độc và viêm da bóng nước và tróc vảy và mụn mủ ngoài da toàn thân cấp tính (AGEP). Nếu xảy ra một trong những rối loạn kể trên thì không nên tiếp tục điều trị. Phù thần kinh mạch (phù Quincke), phản ứng phản vệ, bệnh huyết thanh và viêm mạch quá mẫn; viêm thận kẽ. - Phản ứng trên đường tiêu hóa: Buồn nôn, nôn mửa và tiêu chảy; bệnh nấm candida ruột; viêm kết tràng khi sử dụng kháng sinh (bao gồm viêm kết tràng giả mạc và viêm kết tràng xuất huyết). - Ảnh hưởng trên gan: Cũng như các kháng sinh thuộc họ beta-lactam khác, có thể có viêm gan và vàng da ứ mật. - Ảnh hưởng trên thận: Tinh thể niệu. - Ảnh hưởng về huyết học: Giảm bạch cầu thoáng qua, giảm tiểu cầu thoáng qua và thiếu máu huyết tán; kéo dài thời gian chảy máu và thời gian prothombin. Ảnh hưởng trên hệ thần kinh trung ương: Tăng động, chóng mặt và co giật. Chứng co giật có thể xảy ra ở bệnh nhân bị suy thận hay những người dùng thuốc với liều cao","Amoxicillin - Probenecid làm giảm sự bài tiết amoxycillin ở ống thận. Sử dụng thuốc này đồng thời với amoxycillin có thể làm gia tăng và kéo dài nồng độ amoxycillin trong máu. - Hấp thu amoxicillin không ảnh hưởng bởi thức ăn trong dạ dày, do đó có thể uống trước hoặc sau bữa ăn. - Nifedipin làm tăng hấp thu amoxicillin. - Khi dùng allopurinol cùng với amoxicillin sẽ làm tăng khả năng phát ban của amoxicillin. - Có thể có sự đối kháng giữa chất diệt khuẩn amoxicillin và các chất kìm khuẩn như cloramphenicol, tetracyclin",https://thuocbietduoc.com.vn/thuoc-40767/nesmox.aspx,Nestor Pharmaceuticals Ltd. - INDIA,Công ty TNHH Kiến Việt - VIETNAM
Tria Flox,VN-9830-05,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ofloxacin,,Ofloxacin (200mg),"Bệnh nhân trưởng thành bị nhiễm trùng niệu sinh dục: viêm bể thận, tiền liệt tuyến, bàng quang, mào tinh, nhiễm trùng do phẫu thuật. - Ðiều trị nhiễm trùng đường hô hấp: viêm phổi, viêm phế quản, áp xe phổi, dãn phế quản, viêm tai giữa, viêm xoang, viêm amiđan. - Ðiều trị nhiễm trùng: Máu, xương khớp, mắt, mật & tuyến tiền liệt, da & mô mềm, sản phụ khoa","Quá mẫn với quinolone. Trẻ em, trẻ dậy thì. Có thai & cho con bú",Uống: 200-400 mg x 2 lần/ngày x 7-14 ngày tùy bệnh lý. - Suy thận ClCr 20-50 mL/phút: giảm nửa liều; ClCr < 20 mL/phút: giảm nửa liều dùng xen kẽ cách ngày,"Tiêu chảy, nôn, mệt mỏi, phát ban, chóng mặt","Thuốc kháng acid: Theophylline, Warfarin. - Thuốc uống trị đái tháo đường",https://thuocbietduoc.com.vn/thuoc-17038/tria-flox.aspx,"Syncom Formulations India., Ltd - India",Công ty TNHH Dược phẩm Trịnh Trần - VIETNAM
Zolival,VN-8872-04,Thuốc bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefazoline,,Cefazoline (1g),"Nhiễm khuẩn tai mũi họng, phế quản, phổi, tiết niệu sinh dục. - Nhiễm khuẩn huyết, viêm màng trong tim. - Nhiễm khuẩn răng miệng, ngoài da, thanh mạc, xương khớp. - Một số trường hợp nhiễm khuẩn huyết và viêm nội tâm mạc. - Một số trường hợp nhiễm khuẩn đường mật và tiết niệu sinh dục. Ðiều trị dự phòng: Sử dụng cefazolin trong phẫu thuật có thể làm giảm tỉ lệ nhiễm khuẩn hậu phẫu ở những người bệnh đang trải qua những phẫu thuật có nguy cơ nhiễm khuẩn cao, hoặc phẫu thuật những chỗ có thể xảy ra nhiễm khuẩn hậu phẫu đặc biệt nghiêm trọng",Quá mẫn với cephalosporin & thuốc gây tê tại chỗ,"Cefazolin được tiêm bắp sâu, tiêm chậm vào tĩnh mạch từ 3 - 5 phút hoặc tiêm truyền tĩnh mạch. * Liều thông thường dùng cho người lớn là 0,5 - 1 g, 6 - 12 giờ/lần. Liều tối đa thường dùng là 6 g/ngày, mặc dù vậy trong trường hợp nhiễm khuẩn nặng đe dọa tính mạng đã được dùng đến 12 g/ngày. * Liều sử dụng cho trẻ sơ sinh dưới 1 tháng tuổi là 20 mg/kg thể trọng, 8 - 12 giờ/lần. Vì tính an toàn của thuốc đối với trẻ đẻ non dưới 1 tháng tuổi chưa được nghiên cứu, do đó, không khuyến cáo sử dụng cefazolin cho các trẻ em này. * Trẻ em trên 1 tháng tuổi có thể dùng 25 - 50 mg/kg thể trọng/ngày chia làm 3 hoặc 4 lần/ngày; trường hợp nhiễm khuẩn nặng, liều có thể tăng lên tối đa 100 mg/kg thể trọng/ngày, chia làm 4 lần/ngày. - Dự phòng nhiễm khuẩn trong phẫu thuật, tiêm liều 1g trước khi phẫu thuật 0,5 - 1 giờ. Ðối với phẫu thuật kéo dài, tiêm tiếp liều 0,5 - 1 g trong khi phẫu thuật. Sau phẫu thuật tiêm liều 0,5 - 1 g, 6 - 8 giờ/lần trong 24 giờ hoặc trong 5 ngày cho một số trường hợp (như mổ tim hở và ghép cấy các bộ phận chỉnh hình). - Cần giảm liều cho người suy thận. Tuy nhiên mức giảm liều có nhiều khuyến cáo khác nhau. Có thể sử dụng liều đề xuất sau đây cho người lớn sau liều tấn công đầu tiên: Người bệnh có độ thanh thải creatinin 55 ml/phút, dùng liều thông thường; độ thanh thải creatinin 35 - 54 ml/phút, dùng liều thông thường với thời khoảng giữa hai liều kéo dài ít nhất là 8 giờ; độ thanh thải creatinin 11 - 34 ml/phút, dùng 1/2 liều thông thường với thời khoảng 12 giờ/lần; độ thanh thải creatinin £ 10 ml/phút, dùng 1/2 liều thông thường với thời khoảng 18 - 24 giờ/lần. Pha dung dịch tiêm tùy theo cỡ lọ: Lọ 1 g chỉ nên pha loãng với nước cất tiêm. Lắc mạnh thuốc tiêm khi pha với dung môi. Tiêm bắp và tiêm tĩnh mạch: Pha thuốc theo hướng dẫn của bảng pha loãng ở trên. Tiêm truyền tĩnh mạch liên tục hay gián đoạn: Pha loãng tiếp cefazolin đã pha với 50 - 100 ml của một trong những dung môi tương hợp đã ghi ở mục: Dạng thuốc và hàm lượng. Một số phác đồ điều trị. - Viêm túi mật cấp: Amoxicilin hoặc ampicilin tiêm tĩnh mạch 1 g, 4 - 6 giờ/lần, cùng với gentamicin tiêm tĩnh mạch 4 - 5 mg/kg/ngày, liều độc nhất. Hoặc cefazolin tiêm bắp 500 mg - 1 g, 8 giờ/lần. (Tuy nhiên, cefazolin không tác dụng với Enterococcus faecalis). - Chấn thương cơ, xương và mô mềm, vết thương, nhát đâm: tác nhân gây nhiễm rất có thể là Staphylococcus aureus, Streptococcus pyogenes, Clostridium perfringens và trực khuẩn Gram âm ưa khí. Dùng flucloxacilin tiêm tĩnh mạch 1 g, 4 giờ/lần, cùng với gentamicin tiêm tĩnh mạch 4 - 5 mg/kg thể trọng/ngày, tiêm 1 lần (người lớn) hoặc chia làm hai lần, 12 giờ/lần, cùng với metronidazol tiêm tĩnh mạch 500 mg, 12 giờ/lần. Hoặc cefazolin, tiêm tĩnh mạch 1 g, 6 giờ/lần cùng với metronidazol 500 mg, 12 giờ/lần. - Phẫu thuật đại tràng - trực tràng và cắt bỏ ruột thừa: Dùng metronidazol qua trực tràng 1 g, 2 - 4 giờ trước phẫu thuật cùng với cefazolin 1 g, tiêm bắp 1 giờ trước phẫu thuật hoặc tiêm tĩnh mạch khi gây tiền mê. - Cắt bỏ tử cung và triệt sản: Dùng tinidazol, uống 2 g, 6 - 12 giờ trước phẫu thuật hoặc dùng metronidazol qua trực tràng 1 g, 2 - 4 giờ trước phẫu thuật cùng với cefazolin tiêm tĩnh mạch 1 g vào thời gian gây tiền mê. - Mổ lấy thai: Có nguy cơ nhiễm khuẩn cao, dùng metronidazol tiêm tĩnh mạch 500 mg, 30 phút trước phẫu thuật, cùng với cefazolin tiêm tĩnh mạch 1g vào thời gian tiền mê","Ghi chú: Ðã có thông báo về dị ứng với cefazolin ở người bệnh không bị dị ứng với penicilin, nhưng không rõ tỉ lệ chính xác. Gần đây đã có thông báo về những trường hợp bị hoại tử biểu bì nhiễm độc và nhiều thông báo về ban mụn mủ phát triển toàn thân do cefazolin. Ước tính tỉ lệ xác thực bị dị ứng chéo lâm sàng giữa penicilin và cephalosporin là 1 đến 2%. Tuy nhiên, tốt hơn là nên tránh dùng cephalosporin trong trường hợp có tiền sử bị phản vệ do penicilin hoặc phản ứng trầm trọng khác qua trung gian globulin miễn dịch IgE. Hầu như tất cả các cephalosporin đều có thể gây phản ứng từ giảm bạch cầu trung tính đến mất bạch cầu hạt. Tất cả các trường hợp xảy ra đều do các liều tích lũy cao trong một đợt điều trị. Thường thấy thiếu máu tan huyết miễn dịch trong quá trình điều trị với những liều rất cao. Ðã có tài liệu chứng minh rằng cefazolin gây cản trở việc tổng hợp yếu tố đông máu phụ thuộc vitamin K. Cần lưu ý theo dõi thời gian chảy máu ở người bệnh có nguy cơ (tiền sử chảy máu, giảm tiểu cầu hoặc sử dụng những thuốc ảnh hưởng đến chức năng tiểu cầu);. Suy thận, rối loạn chức năng gan, tiền sử bệnh dạ dày - ruột và thiếu dinh dưỡng có thể làm tăng nguy cơ chảy máu ở người bệnh điều trị bằng cefazolin. Vì có hai dị vòng ở vị trí 3 và 7 và là một dẫn xuất tetrazol có biểu hiện tương tự với phenyltetrazol gây co giật, nên rất có khả năng cefazolin gây cơn động kinh. Gần đây đã có báo cáo những trường hợp bị ngộ độc thần kinh với cefazolin sau khi dùng thuốc đường não thất và toàn thân. Trên súc vật, cefazolin là loại cephalosporin đứng thứ hai về gây độc hại thận và gây thương tổn tương tự như cephaloridin. Tuy nhiên, còn chưa biết rõ mối liên quan về tính độc hại này trên người. Hướng dẫn cách xử trí ADR Người bệnh bị suy thận: Cần giảm liều. Phải theo dõi chức năng thận và công thức máu, nhất là khi điều trị liều cao và dài ngày. Nếu người bệnh bị phản ứng dị ứng hoặc quá mẫn nghiêm trọng, phải ngừng sử dụng cefazolin và tiến hành các biện pháp hỗ trợ (duy trì thông khí và sử dụng epinephrin, oxygen, tiêm tĩnh mạch steroid). Các trường hợp bị viêm đại tràng màng giả thể nhẹ thường chỉ cần ngừng thuốc. Các trường hợp thể vừa và nặng, cần lưu ý cho dùng các dịch hoặc chất điện giải, bổ sung protein và điều trị bằng một kháng sinh có tác dụng lâm sàng điều trị viêm đại tràng do Clostridium difficile","Probenecid, warfarin, rượu",https://thuocbietduoc.com.vn/thuoc-5625/zolival.aspx,Laboratorio Reig Jofre S.A - SPAIN,
Ampicillin 500mg,H02-108-01,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ampicillin,Hộp 2 vỉ X 10 viên nang,Ampicillin (500mg),Ampicillin Trong lâm sàng thường dùng ở các trường hợp sau: - Viêm màng não do trực khuẩn Gram âm. - Viêm đường dẫn mật. - Nhiễm khuẩn đường tiết niệu. - Viêm phế quản mãn tính đợt cấp tính. - Thương hàn,Ampicillin - Quá mẫn cảm với nhóm Penicillin. - Nhiễm virus nhóm Herpes nhất là bệnh tăng bạch cầu đơn nhân nhiễm trùng,"Ampicillin - Ampicillin ít dùng đường uống: Người lớn: uống 0,25 - 1,0 g x 3 - 4 lần/24 ngày. Thuốc nên uống xa bữa ăn. Trẻ em dưới 40 kg: 25 - 50 mg/kg/24h chia 3 - 4 lần. - Khi tiêm phải hoà tan với 2-3ml nước cất pha tiêm. Người lớn: Tiêm bắp: Mỗi lần 0,5-1 gam. Tiêm 2-4 lần/24 giờ. Tiêm tĩnh mạch: Mỗi lần hoà tan 1-2gam trong 100ml dịch truyền. Truyền tĩnh mạch trong 1 giờ. Truyền 3-4 lần/24 giờ. Trẻ em: Tuỳ theo trọng lượng cơ thể, từ 50-100mg/kg/24 giờ","Ampicillin - Biểu hiện dị ứng: sốt, nổi mề đay, tăng bạch cầu, phù Quinck, hiếm khi gặp sốc phản vệ. - Rối loạn tiêu hoá: buồn nôn, ói mửa, tiêu chảy. - Phản ứng máu có thể phục hồi: thiếu máu, giảm bạch cầu, giảm tiểu cầu. - Mẩn đỏ ngoài da dạng nốt sần do nguyên nhân dị ứng hay không. - Viêm thận kẽ cấp tính",Ampicillin Không nên phối hợp Ampicilline với Allopurinol để tránh tăng nguy cơ gây phản ứng ở da,https://thuocbietduoc.com.vn/thuoc-2083/ampicillin-500mg.aspx,Công ty cổ phần Dược phẩm Dược liệu Mê Kông - VIETNAM,
Codaxime,VN-9978-05,Bột pha dung dịch tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefotaxime,Hộp 10 Lọ,Cefotaxime (1g),"Nhiễm trùng máu, nhiễm khuẩn xương, khớp, viêm màng tim do cầu khuẩn Gr(+) & vi khuẩn Gr(-), viêm màng não. - Nhiễm khuẩn da & mô mềm, ổ bụng, phụ khoa & sản khoa, hô hấp dưới, tiết niệu, lậu. - Dự phòng nhiễm khuẩn sau phẫu thuật","Quá mẫn với cephalosporin, phụ nũ có thai & cho con bú","Người lớn: + Nhiễm khuẩn không biến chứng 1 g/12 giờ, tiêm IM hay IV. + Nhiễm khuẩn nặng, viêm màng não 2 g/6 - 8 giờ, tiêm IM hay IV. + Lậu không biến chứng liều duy nhất 1 g, tiêm IM. + Dự phòng nhiễm khuẩn phẫu thuật 1 g, tiêm 30 phút trước mổ. - Trẻ em: + Trẻ 2 tháng hoạc < 12 tuổi 50 mg - 150 mg/kg/ngày, chia làm 3 - 4 lần, Tiêm IM hay IV. + Sơ sinh > 7 ngày 75 - 150 mg/kg/ngày, chia làm 3 lần, tiêm IV. + Trẻ sinh non & sơ sinh < 7 ngày 50 mg/kg/ngày, chia làm 2 lần, tiêm IV. - Suy thận ClCr < 10 mL: giảm nửa liều","Quá mẫn, sốt, tăng bạch cầu ái toan. - Buồn nôn, nôn, đau bụng hay tiêu chảy, viêm đại tràng giả mạc. - Thay đổi huyết học. - Nhức đầu, hoa mắt, ảo giác. - Loạn nhịp tim","Probenecid, azlocillin, fosfomycin",https://thuocbietduoc.com.vn/thuoc-6193/codaxime.aspx,"Hanlim Pharm Co., Ltd - KOREA",Công ty cổ phần Dược phẩm TW2 - VIETNAM
Amoxy,VN-17196-13,Bột pha hỗn dịch uống,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Amoxicillin 250mg,Hộp 10 gói,Amoxicillin (250mg),"Điều trị các nhiễm khuẩn do các chủng nhạy cảm với Amoxicillin gây ra: – Nhiễm khuẩn đường hô hấp, dẫn mật, tiêu hoá, tiết niệu– sinh dục. – Bệnh ngoài da, viêm xương tủy","– Mẫn cảm với các Penicillin, Cephalosporin. – Bệnh tăng bạch cầu đơn nhân nhiễm khuẩn","– Người lớn: uống 2 – 4 gói/ lần, ngày 2 – 3 lần. – Trẻ em: 25 – 50mg/ kg/ ngày, chia làm 2 – 3 lần. Liều thường dùng: ● Trẻ em trên 12 tuổi : dùng liều như người lớn. ● Trẻ em từ 5– 12 tuổi : uống 1– 2 gói/ lần, ngày 2 lần. ●Trẻ em từ 1– dưới 5 tuổi : uống 1 gói/lần, ngày 2 lần. ● Trẻ em dưới 1 tuổi : uống 1/4– 1/2 gói/ lần, ngày 2 lần","– Dễ xảy ra với người mẫn cảm với Penicillin hoặc có tiền sử hen suyễn, sổ mũi mùa và nổi mề đay. – Viêm miệng, lưỡi, buồn nôn, tiêu chảy, viêm kết tràng, viêm thận kẽ cấp, giảm tiểu cầu, tăng bạch cầu toan tính, giảm bạch cầu và mất bạch cầu hạt. Thông báo cho bác sỹ những tác dụng phụ không mong muốn gặp phải khi sử dụng thuốc","– Nifedipin làm tăng hấp thu Amoxicillin. – Khi dùng Allopurinol cùng với Amoxicillin sẽ làm tăng khả năng phát ban của Amoxicillin. – Có thể có sự đối kháng giữa chất diệt khuẩn Amoxicillin và các chất kìm khuẩn như Chloramphenicol, Tetracyclin",https://thuocbietduoc.com.vn/thuoc-44856/amoxy.aspx,"Flamingo Pharm., Ltd - India",Rotaline Molekule Pvt.Ltd. - INDIA
Dofaxim,VD-4902-08,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Clindamycin,"Hộp 3 vỉ, 6 vỉ, 10 vỉ x 10 viên, chai 100 viên, 200 viên",Clindamycin (-),"Phòng ngừa viêm màng trong tim hoặc nhiễm khuẩn do phẫu thuật cấy ghép cho người dị ứng với penicillin hoặc đã điều trị lâu dài bằng penicillin. Áp xe phổi, nhiễm khuẩn hô hấp nặng do Streptococcus, Staphylococcus và Pneumococcus. Nhiễm khuẩn trong ổ bụng. Nhiễm khuẩn vết thương mưng mũ (phẫu thuật hoặc chấn thương);. Nhiễm khuẩn máu. Sốt hậu sản do nhiễm trùng đường sinh dục, nhiễm khuẩn nặng vùng chậu hông và đường sinh dục nữ như viêm màng trong tử cung, áp xe vòi trứng không do lậu cầu, viêm tế bào chậu hông và nhiểm khuẩn băng quấn ở âm đạo sau phẫu thuật do vi khuẩn kỵ khí",Quá mẫn cảm với clindamycin hay lincomycin. Tiêu chảy,"*Uống thuốc với 1 ly nước đầy. *Người lớn: 150 - 300 mg x 1 lần/6 giờ hoặc 450 mg x 1 lần/6 giờ nếu nhiểm khuẩn nặng. *Trẻ em: 3-6 mg/kg thể trọng, 6 giờ 1 lần. *Trẻ em dưới 1 tuổi (hoặc cân nặng dưới 10 kg): Dùng dạng dung dịch uống, 37,5 mg x 1 lần/8 giờ. *Phòng ngừa viêm màng trong tim hoặc nhiễm khuẩn do phẫu thuật cấy ghép: 600 mg (10 mg/kg đối với người lớn) uống 1-2 giờ trước khi phẫu thuật và 300 mg (5mg/kg) uống 6 giờ sau khi phẫu thuật. Sốt hậu sản do nhiễm trùng đường sinh dục: Sốt nhưng không có biểu hiện ốm lâm sàng: Amoxycilin + acid clavulanic. Sốt kéo dài hơn 48 giờ: clindamycin 300 mg x 1 lần/8 giờ (nếu do Mycoplasma) cho đến khi hết sốt hoặc 500 mg erythromycin (nếu do Ureaplasma)","Clindamycin có nguy cơ cao gây viêm đại tràng giả mạc do độc tố của Clostridium difficile tăng quá mức. Ðiều này xảy ra khi những vi khuẩn thường có ở đường ruột bị clindamycin tiêu diệt (đặc biệt ở bệnh nhân cao tuổi và bệnh nhân suy giảm chức năng thận). Ở một số bệnh nhân (0,1 - 10%) viêm đại tràng giả mạc có thể phát triển rất nặng và dẫn đến tử vong. Viêm đại tràng giả mạc được đặc trưng bởi: Đau bụng, tiêu chảy, sốt, có chất nhầy và máu trong phân. Soi trực tràng thấy những mảng trắng vàng trên niêm mạc đại tràng. Tác dụng không mong muốn ở đường tiêu hóa chiếm khoảng 8% bệnh nhân. Thường gặp: Buồn nôn, nôn, đau bụng, tiêu chảy do clostridium difficile. Ít gặp: Mày đay, phản ứng tại chỗ sau tiêm bắp, viêm tắc tĩnh mạch sau khi tiêm tĩnh mạch. Hiếm gặp: Sốc phản vệ, tăng bạch cầu ưa eosin và giảm bạch cầu trung tính có hồi phục, viêm đại tràng giả mạc, viêm thực quản, tăng transaminase gan có hồi phục",Ðối kháng với erythromycin,https://thuocbietduoc.com.vn/thuoc-24917/dofaxim.aspx,Công ty cổ phần SX - TM Dược phẩm Đông Nam - VIETNAM,
