Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Rovas 3M,VD-21785-14,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Spiramycin 3000000 IU,Hộp 2 vỉ x 5 viên,Spiramycin,"Các bệnh nhiễm khuẩn đường hô hấp trên và dưới, tai mũi họng, phế quản phổi, miệng, da, sinh dục, xương khớp. - Phòng ngừa tái phát thấp khớp cấp tính ở bệnh nhân dị ứng với Penicillin",Dị ứng với Spiramycin,"Spiramycin Người lớn: 2-3 viên 3MUI hoặc 4-6 viên 1,5MUI (tức 6-9MUI) một ngày, chia làm 2 hoặc 3 lần. Nhũ nhi và trẻ em: 150.000-300.000UI/kg/ngày, chia làm 2-3 lần Viên 3MUI không sử dụng cho trẻ em. Phòng ngừa viêm màng não do não cầu khuẩn: Người lớn: 3MUI/12 giờ, trong 5 ngày. Trẻ em: 75.000UI/kg/12 giờ, trong 5 ngày","Hiếm: buồn nôn, nôn, tiêu chảy, dị ứng ngoài da",Spiramycin Lưu ý khi phối hợp: - Levodopa: ức chế sự hấp thu của carbidopa với giảm nồng độ levodopa trong huyết tương. Theo dõi lâm sàng và điều chỉnh liều levodopa,https://thuocbietduoc.com.vn/thuoc-48722/rovas-3m.aspx,Công ty cổ phần Dược Hậu Giang DHG - VIETNAM,
Skypodox 200,VN-17479-13,Viên nén phân tán,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefpodoxim (dưới dạng Cefpodoxim proxetil) 200mg,Hộp 3 vỉ hoặc 10 vỉ x 10 viên,Cefpodoxime (200mg),"Cefpodoxime được chỉ định để điều trị các nhiễm khuẩn sau đây : - Nhiễm khuẩn hô hấp trên bao gồm viêm tai giữa cấp, viêm xoang, viêm amiđan và viêm họng. - Viêm phổi cấp tính mắc phải trong cộng đồng. - Nhiễm lậu cầu cấp chưa có biến chứng. - Nhiễm khuẩn đường tiểu chưa có biến chứng. - Nhiễm khuẩn da và cấu trúc da",Cefpodoxime Cefpodoxime proxetil được chống chỉ định ở các bệnh nhân có tiền sử nhạy cảm với cefpodoxime proxetil,"Người lớn: - Nhiễm khuẩn hô hấp trên, kể cả viêm amiđan và viêm họng: 100 mg mỗi 12 giờ trong 10 ngày. - Viêm phổi cấp tính mắc phải trong cộng đồng: 200 mg mỗi 12 giờ trong 14 ngày. - Nhiễm lậu cầu cấp chưa có biến chứng: liều duy nhất 200 mg. - Nhiễm khuẩn đường tiểu chưa có biến chứng: 100 mg mỗi 12 giờ trong 7 ngày. - Nhiễm khuẩn da và cấu trúc da: 400 mg mỗi 12 giờ trong 7 - 14 ngày. Trẻ em: - Viêm tai giữa cấp tính: 10 mg/kg/ngày (tối đa 400 mg/ngày chia làm 2 lần) trong 10 ngày. - Viêm họng và viêm amiđan: 10 mg/kg/ngày (tối đa 200 mg/ngày chia làm 2 lần) trong 10 ngày. - Cefpodoxime nên được chỉ định cùng với thức ăn. Ở các bệnh nhân suy thận (độ thanh thải creatinine dưới 30 ml/phút), khoảng cách giữa liều nên được tăng đến 24 giờ. - Không cần phải điều chỉnh liều ở các bệnh nhân xơ gan","Tác dụng phụ được ghi nhận trong các thử nghiệm lâm sàng thường nhẹ và thoáng qua, bao gồm: đi tiêu chảy, buồn nôn, nôn ói, đau bụng, viêm đại tràng và đau đầu. Hiếm khi xảy ra phản ứng quá mẫn, nổi ban, chứng ngứa, chóng mặt, chứng tăng tiểu cầu, chứng giảm tiểu cầu, giảm bạch cầu hoặc tăng bạch cầu ưa eosin","Nồng độ trong huyết tương giảm khoảng 30% khi Cefpodoxime proxetil được chỉ định cùng với thuốc kháng acid hoặc ức chế H2. Khi chỉ định Cefpodoxime đồng thời với hợp chất được biết là gây độc thận, nên theo dõi sát chức năng thận. Nồng độ cefpodoxime trong huyết tương gia tăng khi chỉ định Cefpodoxime với probenecid. Thay đổi các giá trị xét nghiệm: Cephalosporins làm cho thử nghiệm Coomb trực tiếp dương tính",https://thuocbietduoc.com.vn/thuoc-45436/skypodox-200.aspx,Health care Formulations Pvt. Ltd - INDIA,KHS Synchemica Corp. - TAIWAN
Metronidazol 500mg/100ml Bidiphar,VNA-4209-05,Dung dịch tiêm truyền,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Metronidazole,Hộp 1chai 100ml dung dịch tiêm truyền,Metronidazole (500mg/100ml),"Phòng ngừa trong phẫu thuật. - Viêm phúc mạc, áp xe ổ bụng. - Nhiễm khuẩn da & cấu trúc da. - Nhiễm khuẩn phụ khoa. - Nhiễm khuẩn huyết. - Áp xe gan do amib",Dị ứng với metronidazole & nhóm imidazole. - Phụ nữ 3 tháng đầu thai kỳ,"Truyền IV trong 30 - 60 phút: - Nhiễm khuẩn kị khí người lớn: khởi đầu 15 mg/kg, duy trì 7,5 mg/kg/6 -8 giờ, không quá 4 g/24 giờ; trẻ em: 35 - 50 mg/kg/ngày chia 3 lần. - Phòng ngừa trong phẫu thuật 15 mg/kg trước mổ 1 giờ, sau đó 6 - 12 giờ dùng liều 7,5 mg/kg. - Nhiễm amib hệ thống người lớn: 500 - 750 mg/8 giờ x 10 ngày; trẻ em: 35 - 50 mg/kg/24 giờ chia 3 lần x 10 ngày. - Suy gan: giảm liều","Buồn nôn, đau bụng",Không được uống rượu khi đang dùng thuốc,https://thuocbietduoc.com.vn/thuoc-15767/metronidazol-500mg100ml.aspx,Công ty Dược & trang thiết bị Y tế Bình Định BIDIPHAR - VIETNAM,
Ceftriaxone 1g,VD-20867-14,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ceftriaxon (dưới dạng Ceftriaxon natri) 1g,Hộp 1 lọ bột + 1 ống nước cất pha tiêm 10ml; Hộp 10 lọ,Ceftriaxone (-),"Nhiễm trùng hô hấp, tai - mũi - họng, thận - tiết niệu sinh dục, nhiễm trùng máu, viêm màng não mủ. - Dự phòng nhiễm trùng hậu phẫu, nhiễm trùng xương khớp, da, vết thương & mô mềm, viêm phúc mạc, viêm túi mật, viêm đường mật & nhiễm trùng tiêu hóa","Quá mẫn cảm với ceftriaxone hoặc cephalosporin, penicilline","Tiêm IM hoặc IV: - Người lớn & trẻ > 12 tuổi: 1 - 2 g/ngày; trường hợp nặng: 4 g/ngày. - Trẻ 15 ngày tuổi đến 12 tuổi: 20 - 80 mg/kg. - Trẻ < 14 ngày tuổi: 20 - 50 mg/kg/ngày. - Viêm màng não: 100 mg/kg x 1 lần/ngày, tối đa 4 g. - Lậu: Tiêm IM liều duy nhất 250 mg. - Dự phòng trước phẫu thuật: 1 - 2 g tiêm 30 - 90 phút trước mổ","Quá mẫn da, vàng da, tăng men gan, suy thận cấp, viêm đại tràng nặng, viêm phổi kẽ & sốc",Thuốc lợi tiểu,https://thuocbietduoc.com.vn/thuoc-46225/ceftriaxone-1g.aspx,Công ty cổ phần Dược phẩm Trà Vinh TV PHARM - VIETNAM,
Cefoxitin 2g,VD-30076-18,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Cefoxitin (dưới dạng Cefoxitin natri 2,lg) 2g",Hộp 10 lọ,"Cefoxitin (dưới dạng Cefoxitin natri 2,lg)","Điều trị: Cefoxitin được chỉ định điều trị các nhiễm trùng nghiêm trọng do các chủng vi khuẩn nhạy cảm được liệt kê trong các bệnh dưới đây: - Nhiễm trùng đường hô hấp dưới - Nhiễm trùng đường tiểu - Nhiễm trùng ổ bụng - Nhiễm trùng phụ khoa - Nhiễm khuẩn huyết - Nhiễm trùng xương khớp - Nhiễm khuẩn da và cấu trúc da Dự phòng Cefoxitin được chỉ định trong dự phòng nhiễm trùng ở những bệnh nhân phẫu thuật dạ dày-ruột, phẫu thuật cắt bỏ tử cung vùng âm đạo, cắt bỏ tử cung ở vùng bụng, hoặc mổ lấy thai. Nếu có dấu hiệu nhiễm trùng, cần lấy mẫu vật nuôi cấy để xác định vi sinh vật gây bệnh để có liệu pháp điều trị thích hợp. Để giảm sự phát triển của vi khuẩn kháng thuốc và duy trì tính hiệu quả của Bifotin 1g và các loại thuốc kháng khuẩn khác, Cefoxitin 1g chỉ nên dùng để điều trị hoặc phòng ngừa các chứng nhiễm trùng đã được chứng minh hoặc nghi ngờ là do vi khuẩn nhạy cảm. Khi có thông tin về nuôi cấy và tính nhạy cảm, cần cân nhắc lựa chọn hoặc điều chỉnh liệu pháp kháng khuẩn. Trong trường hợp không có các dữ liệu này, dịch tễ học địa phương và các mô hình nhạy cảm có thể góp phần vào việc thực nghiệm lựa chọn liệu pháp điều trị","Chống chỉ định ở những người quá mẫn cảm với cefoxitin natri và nhóm kháng sinh cephalosporin. Yêu cầu phải chăm sóc đặc biệt khi sử dụng ở những bệnh nhân có tiền sử mẫn cảm với penicillin (xem mục Thận trọng). Thuốc bị chống chỉ định ở những bệnh nhân có phản ứng dị ứng mạnh với penicillin (sốc phản vệ, phù mạch hoặc nổi mề đay)",*Người lớn: Thông thường từ 1 - 2 gam mỗi sáu đến tám giờ,"Cefoxitin - Phản ứng tại chỗ: Phản ứng tại chỗ tiêm: Đây là tác dụng phụ thường gặp nhất của Cefoxitin. Đau cơ, mềm cơ, co cứng cơ có thể xảy ra khi tiêm bắp.Viêm tắc tĩnh mạch huyết khối có thể xảy ra khi tiêm tĩnh mạch. Phản ứng bất lợi khi tiêm tĩnh mạch có thể giảm thiểu bằng cách dùng dung dịch lidocain hydroclorid 0,5%, 1%, hoặc hệ đệm, sử dụng kim tiêm loại nông. Không nên sử dụng loại kim tiêm sâu vì làm tăng nguy cơ viêm tắc tĩnh mạch huyết khối. - Phản ứng dị ứng: Phản ứng mẫn cảm: Ban sẩn, ban đỏ, viêm da tróc vảy, ngứa, tăng bạch cầu ưa eosin, sốt và các phản ứng mẫn cảm khác. Phản ứng quá mẫn và phù mạch hiếm khi xảy ra. Nếu xảy ra phản ứng quá mẫn, ngưng diều trị bằng cefoxitin và có những liệu pháp thích hợp như epinephrin, các corticoid, thông thoáng đường thở, thở oxy. - Tim mạch : Hạ huyết áp. - Đường tiêu hóa: Buồn nôn, nôn, tiêu chảy, viêm đại tràng giả có thể xuất hiện trong hoặc sau khi điều trị kháng sinh. - Máu: Tăng bạch cầu, tiểu cầu, bạch cầu đa nhân, bạch cầu trung tính thoáng qua, giảm tuỷ xương. Thiếu máu bao gồm thiếu máu tan huyết. Có thể tạo kết quả dương tính giả đối với phép thử Coombs trực tiếp. - Chức năng gan: Viêm gan và vàng da ứ mật, tăng transaminase. - Chức năng thận: Tăng creatin huyết tương và/hoặc ure máu. Độc thận và giảm niệu ít khi xảy ra. Những tác động này thường xảy ra ở những bệnh nhân trên 50 tuổi, bệnh nhân bị suy thận hoặc sử dụng đồng thời với các thuốc độc thận khác","Cefoxitin Cefoxitin có thể gây ảnh hưởng đến chức năng thận, tác hại này sẽ tăng lên nếu dùng chung với một số thuốc như: Thuốc kháng virus Thuốc hoá trị Kháng sinh đường tiêm aminoglycosie: tobramycin, gentamycin… Thuốc chống thải ghép Thuốc chống đông: warfarin, argatroban, enoxaparin, fondaparinux… Các thuốc giảm đau như aspirin, paracetamol… Cefoxitin có thể làm giảm tác dụng của các vaccine là vi khuẩn sống như vaccine: Ngừa lao Ngừa tả Ngừa thương hàn",https://thuocbietduoc.com.vn/thuoc-55441/cefoxitin-2g.aspx,Công ty cổ phần dược phẩm GLOMED - VIETNAM,
Fugentin,VN-22062-19,viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Amoxicilin trihydrat; Clavulanate kali,Hộp 3 vỉ x 4 viên,"Amoxicilin (875mg amoxicillin 125mg Clavulanat), Clavulanate Kali","Nhiễm khuẩn đường hô hấp trên & dưới, da & mô mềm, tiết niệu & sinh dục. - Viêm tuỷ, nhiễm khuẩn huyết, viêm phúc mạc, nhiễm khuẩn hỗn hợp sau phẫu thuật. - Dự phòng nhiễm khuẩn sau phẫu thuật",Dị ứng với penicillin & các beta-lactam khác. Tiền sử suy gan do dùng nhóm penicillin. Tăng bạch cầu đơn nhân,"Tiêm hoặc truyền IV: - Người lớn & trẻ > 12 tuổi: 1,2 g mỗi 8 giờ; nặng mỗi 6 giờ. Tối đa/ngày: 7,2g, tối đa/lần: 1,2 g. - Trẻ 3 tháng đến 12 tuổi: 30 mg/kg mỗi 8 giờ, nặng mỗi 6 giờ. - Trẻ 7 ngày đến 3 tháng: 30 mg/kg mỗi 8 giờ. - Trẻ 0 - 7 ngày: 30 mg/kg mỗi 12 giờ. - Dự phòng trong phẫu thuật 1,2 g khi gây mê, nếu mổ kéo dài: 1,2 g x 3 - 4 liều trong 24 giờ. - Suy thận: ClCr = 10 - 30mL/phút: khởi đầu 1,2 g, sau đó 600 mg/12 giờ; ClCr < 10 mL/phút: khởi đầu 1,2 g, sau đó 600 mg/24 giờ","Tiêu chảy, khó tiêu, buồn nôn, nôn",Thuốc chống đông máu. Probenecid. Thuốc uống tránh thai,https://thuocbietduoc.com.vn/thuoc-42680/fugentin.aspx,Elpen Pharm Co. Inc - GREECE,Công ty cổ phần Dược phẩm Nhất Anh - VIETNAM
Fabadroxil 500,VD-29853-18,Viên nang cứng,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefadroxil (dưới dạng Cefadroxil monohydrat compacted) 500 mg,"Hộp 2 vỉ, 10 vỉ x 10 viên",Cefadroxil (500 mg),"Nhiễm khuẩn đường tiết niệu: viêm thận-bể thận cấp và mạn tính, viêm bàng quang, viêm niệu đạo. Nhiễm khuẩn đường hô hấp: viêm amidan, viêm họng, viêm phế quản-phổi và viêm phổi thùy, viêm phế quản cấp và mạn tính, áp xe phổi, viêm mủ màng phổi, viêm màng phổi, viêm thanh quản, viêm tai giữa. Nhiễm khuẩn da và mô mềm: viêm hạch bạch huyết, áp xe, viêm tế bào, loét. Viêm xương tủy, viêm khớp nhiễm khuẩn",Không dùng cho bệnh nhân mẫn cảm với kháng sinh nhóm Cephalosporin,"Người lớn: 500mg - 1g/lần uống 1 hoặc 2 lần trong ngày tùy theo mức độ nhiễm khuẩn Trẻ em: Trẻ em 1-6 tuổi: 250mg, 2 lần mỗi ngày Trẻ em trên 6 tuổi: 500mg, 2 lần mỗi ngày. Cần điều chỉnh liều ở người lớn tuổi và bệnh nhân suy thận","Hầu hết các tác dụng phụ ở thể nhẹ, tác dụng phụ thường gặp là buồn nôn, nôn, đau bụng, tiêu chảy","Cholestyramin gắn kết với Cefadroxil ở ruột làm chậm sự hấp thụ của thuốc Probenecid có thể làm giảm bài tiết cephalosporin Furocemid, aminoglycosid có thể hiệp đồng làm tăng độc tính trên thận",https://thuocbietduoc.com.vn/thuoc-56182/fabadroxil-500.aspx,Công ty cổ phần dược phẩm TW1 Pharbaco - VIETNAM,
Fanlodo,VN-18227-14,Dung dịch tiêm truyền,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Levofloxacin hemihydrat. 512,46mg/100ml",Hộp 1 lọ 100ml; hộp 10 lọ 100ml,Levofloxacine (-),"Điều trị nhiễm trùng nhẹ, trung bình & nặng ở người lớn > 18 tuổi như: Viêm xoang cấp, đợt cấp viêm phế quản mãn, viêm phổi, viêm phổi mắc phải trong cộng đồng, nhiễm trùng da & cấu trúc da, nhiễm trùng đường tiết niệu có & không có biến chứng, viêm thận - bể thận cấp tính","Quá mẫn nhóm quinolone, người < 18 tuổi, phụ nữ nghi ngờ hoặc đang mang thai, đang cho con bú, người bị động kinh","Dung dịch tiêm truyền: - Viêm phổi mắc phải cộng đồng truyền IV 500 mg/1 - 2 lần/ngày x 10 - 14 ngày. - Nhiễm trùng ổ bụng, vùng chậu truyền IV 500 mg/1 - 2 lần/ngày x 7 - 14 ngày. - Nhiễm trùng đường niệu không biến chứng truyền IV 250 mg/1 lần/ngày x 3 ngày. - Nhiễm trùng đường niệu có biến chứng kể cả viêm đài bể thận cấp truyền IV 250 mg/1 lần/ngày x 7 - 10 ngày. - Nhiễm trùng da & mô mềm truyền IV 500 mg/1 lần/ngày x 7 - 14 ngày. Chỉnh liều khi suy thận ClCr < 50mL/phút","Thỉnh thoảng: buồn nôn, tiêu chảy, tăng men gan. - Hiếm: chán ăn, đau bụng, khó tiêu, nhức đầu, chóng mặt, rối loạn giấc ngủ, ngứa, phát ban, tăng giảm bạch cầu. - Rất hiếm: viêm ruột non, viêm đại tràng giả mạc, dị cảm, co giật, lú lẫn, rối loạn gân cơ, mề đay, co thắt phế quản","Levofloxacine Thuốc viên: Không có sự tương tác có ý nghĩa với thức ăn. Hai giờ trước hoặc sau khi uống levofloxacin, không nên uống những chế phẩm có chứa các cation hóa trị hai hoặc hóa trị ba như các muối sắt hoặc thuốc kháng-acid chứa magnesi hay nhôm, vì có thể làm giảm hấp thu. Sinh khả dụng của levofloxacin giảm có ý nghĩa khi thuốc được dùng chung với sucralfate, vì thế chỉ nên uống sucralfate 2 giờ sau khi uống levofloxacin. Thuốc và dung dịch tiêm truyền: Trong một nghiên cứu lâm sàng, không thấy các tương tác dược động học của levofloxacin với theophyllin. Tuy vậy, ngưỡng co giật ở não có thể giảm đáng kể khi dùng chung quinolone với theophyllin, fenbufen hoặc các thuốc kháng viêm không-steroid tương tự hoặc các thuốc khác có tác dụng hạ thấp ngưỡng co giật. Nên thận trọng khi dùng chung levofloxacin với những thuốc ảnh hưởng sự bài tiết ở ống thận như probenecid và cimetidine, đặc biệt là trên bệnh nhân suy thận.Tăng thời gian đông máu (PT/INR) và/hoặc chảy máu, có thể trầm trọng, đã được báo cáo trên bệnh nhân được điều trị levofloxacin phối hợp với thuốc đối kháng vitamin K (ví dụ warfarin). Do đó, cần theo dõi các xét nghiệm đông máu trên bệnh nhân được điều trị thuốc đối kháng vitamin K",https://thuocbietduoc.com.vn/thuoc-47057/fanlodo.aspx,Solupharm GmbH Pharmazeutische Erzeugnisse - Germany,Công ty TNHH Bình Việt Đức - VIETNAM
Foocgic,VN-17280-13,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Fluconazole,Hộp 10 gói x 1 vỉ x 1 viên,Fluconazole (150mg),"Bệnh nấm Candida ở âm hộ - âm đạo. - Bệnh nấm Candida ở miệng - hầu, thực quản, đường niệu, màng bụng và các bệnh nhiễm nấm Candida toàn thân nghiêm trọng khác như nhiễm Candida huyết, phổi, Candida phát tán. - Viêm màng não do Cryptococcus neoformans. - Bệnh nấm do Blastomyces, Coccidioides immititis và Histoplasma. Điều trị dự phòng: Dự phòng nhiễm nấm Candida cho những bệnh nhân suy giảm miễn dịch, bệnh nhân ghép tuỷ xương đang điều trị bằng hoá chất hoặc tia xạ, bệnh nhân ung thư, hoặc bệnh AIDS","Bệnh nhân mẫn cảm với các thuốc chống nấm nhóm azol (ketoconazol, miconazol, và clotrimazol) hoặc bất cứ thành phần nào của thuốc","Fluconazole Dùng bằng đường uống. Nhiễm nấm Candida hầu họng: 50-100mg/ngày trong 1-2 tuần. - Nhiễm nấm Candida âm đạo: liều duy nhất 150mg. - Nhiễm nấm chân, thân, bẹn: 150 mg/lần/tuần. - Viêm màng não do Cryptococcus: liều khởi đầu 400mg/ngày đầu tiên. Sau đó 200 mg/ngày, dùng ít nhất 6-8 tuần. Trường hợp phòng ngừa tái phát do Cryptococcus: 100-200mg/ngày. - Người lớn tuổi: nếu không có dấu hiệu suy thận có thể dùng liều thông thường. Nếu có dấu hiệu suy thận (độ thanh thải creatinin < 40 ml/phút), nên điều chỉnh liều. - Bệnh nhân suy thận: phát đồ điều trị liều đơn không cần chỉnh liều. Với phát đồ điều trị nhiều lần/ngày dùng liều thông thường trong 1-2 ngày, sau đó cần điều chỉnh khoảng cách giữa các liều","Xảy ra ở khoảng 5-30% người bệnh đã dùng fluconazol 7 ngày hoặc lâu hơn. Tỉ lệ phải ngừng thuốc là 1-2,8%. Với phụ nữ dùng một liều duy nhất để trị nấm Candida âm hộ - âm đạo thì tác dụng không mong muốn gặp trong khoảng 26 – 31%. Ngoài ra người ta cũng thấy rằng tất cả các tác dụng không mong muốn thường xảy ra ở người bệnh bị nhiễm HIV với tỉ lệ cao hơn (21%) so với người bệnh không bị nhiễm (13%). Tuy nhiên rất khó khăn trong đánh giá và xác định liên quan giữa fluconazol với tác dụng không mong muốn vì thuốc đã được dùng cho nhiều người bệnh bị các bệnh cơ bản nặng đã sử dụng đồng thời nhiều loại thuốc. Thường gặp, ADR > 1/100 Thần kinh: Đau đầu, chóng mặt (khoảng 2% người bệnh). Tiêu hóa: Buồn nôn, nôn, đau bụng, ỉa chảy (khoảng 1,5 – 8,5%). Ít gặp, 1/1000 < ADR < 1/100 Gan: Tăng nhẹ nhất thời transaminase và bilirubin huyết thanh ( từ 1,5 – 3 lần giới hạn trên của bình thường). Da: Nổi ban, ngứa. Hiếm gặp, ADR < 1/1000 Máu: Tăng bạch cầu ưa eosin, thiếu máu, giảm bạch cầu, giảm bạch cầu trung tính, giảm tiểu cầu. Gan: Tăng cao nồng độ transaminase trong huyết thanh (8 lần hoặc nhiều hơn giới hạn trên của bình thường) và phải ngừng thuốc. Da: Da bị tróc vảy (chủ yếu ở người bệnh AIDS và ung thư), hội chứng Stevens – Johnson. Khác: Sốt, phù, tràn dịch màng phổi, đái ít, hạ huyết áp, hạ kali máu, sock phản vệ. Thông báo cho bác sỹ những tác dụng không mong muốn gặp phải trong quá trình sử dụng thuốc","Fluconazol làm tăng nồng độ trong huyết tương của các thuốc như thuốc điều trị đái tháo đường nhóm sulfonylure (tolbutamid, glyburid, glipizid), phenytoin (thuốc điều trị động kinh), theophylin (thuốc điều trị hen), astermizol (thuốc kháng histamin), thuốc chống đông nhóm coumarin (warfarin), thuốc kháng virus (zidovudin), cisaprid, tacrolimus và ciclosporin khi dùng đồng thời. Do đó, có thể làm tăng tác dụng và độc tính của các thuốc trên. Dùng đồng thời fluconazol và rifampicin có thể ảnh hưởng đến dược động học của cả hai thuốc. Rifampicin làm giảm hấp thu và thời gian bán hủy của fluconazol, vì cần tăng liều của fluconazol khi sử dụng đồng thời. Đã có báo cáo về tương tác khi dùng đồng thời fluconazol với rifabutin hay fluconazol với zidovudin trên bệnh nhân bị nhiễm HIV. Fluconazol làm tăng nồng độ trong huyết tương và diện tích dưới đường cong (AUC) của rifabutin và chất chuyển hóa chính",https://thuocbietduoc.com.vn/thuoc-11442/foocgic.aspx,"Brawn Laboratories., Ltd - India",
Bactirid 100mg/5ml dry suspension,VN-20148-16,Bột pha hỗn dịch uống,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixim (dưới dạng Cefixim trihydrat) 100mg/5ml,Hộp 01 lọ bột để pha 30ml hỗn dịch uống,Cefixime (100mg),"Điều trị các bệnh: - Viêm tai giữa gây bởi Haemophilus influenzae, Moraxella (Branhamella) catarrhalis, Streptococcus pyogenese. - Viêm xoang , viêm hầu họng, viêm amiđan gây bởi Streptococcus pyogenese. - Viêm phổi, viêm phế quản cấp và đợt kịch phát cấp của viêm phế quản mãn tính gây bởi Streptococcus pneumoniae, Haemophilus influenzae. - Viêm đường mật, viêm túi mật. - Viêm bàng quang, viêm thận - bể thận, nhiễm khuẩn đường tiểu không biến chứng gây bởi Escherichia coli, Proteus mirabilis. - Bệnh lậu không biến chứng (cổ tử cung/ niệu đạo) gây bởi Neisseria gonorrhoeae",Bệnh nhân có tiền sử mẫn cảm với các kháng sinh Betalactam,"Trẻ em >6 tháng-12 tuổi: 8 mg/kg/ngày, dùng 1 lần hoặc chia 2 lần cách nhau 12 giờ. Người lớn và trẻ em > 12 tuổi: 400 mg (4 gói)/ngày, dùng 1 lần hoặc chia 2 lần cách nhau 12 giờ. Lậu: 400 mg 1 lần duy nhất, có thể phối hợp một kháng sinh có hiệu quả với Chlamydia có khả năng bị nhiễm cùng. Bệnh nhân suy thận ClCr 21-60mL/phút: 300 mg/ngày, ClCr < 20mL/phút: 200 mg/ngày. Hoặc theo chỉ dẫn của thầy thuốc. Nên kéo dài điều trị thêm 48-72 giờ sau khi các triệu chứng nhiễm khuẩn đã hết. - Hoặc theo chỉ dẫn của Thầy thuốc","Rối loạn tiêu hoá như tiêu chảy, đau bụng, buồn nôn, nôn, đầy hơi. - Nhức đầu, chóng mặt, nổi mẩn, ngứa, mề đay. - Hiếm: viêm đại tràng giả mạc, giảm tiểu cầu, bạch cầu, tăng bạch cầu ái toan, thay đổi chức năng gan, thận, hội chứng Lyell, hội chứng Stevens - Johnson. - Thông báo cho bác sĩ những tác dụng không mong muốn gặp phải khi sử dụng thuốc","Cefixim làm tăng tác dụng của thuốc kháng đông (Warfarin) và làm tăng nồng độ Carbamazepin trong máu khi sử dụng đồng thời. - Xét nghiệm glucose trong nước tiểu bằng Clinitest, dung dịch Benedict, dung dịch Fehling có thể cho kết quả dương tính giả khi bệnh nhân dùng Cefixim. - Xét nghiệm Coomb có thể cho kết quả dương tính giả trong quá trình điều trị với Cefixim",https://thuocbietduoc.com.vn/thuoc-51264/bactirid-100mg5ml-dry-suspension.aspx,Medicraft Pharma - PAKISTAN,Công ty TNHH Dược phẩm Việt Mỹ - VIETNAM
