Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Fetnal,VN-2632-07,Viên nén bao phim-250mg Cefuroxim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefuroxime acetyl,Hộp 1 vỉ nhôm-nhôm x 10 viên,Cefuroxime (250mg),"Viêm tai giữa , viêm xoang, viêm amiđan, viêm thanh quản, viêm họng. Viêm phổi, viêm phế quản cấp, đợt cấp viêm phế quản mãn tính. Viêm bể thận, viêm bàng quang, viêm niệu đạo . Ðinh nhọt, viêm da mủ, chốc lở. Sốt thương hàn. Bệnh lậu, viêm niệu đạo cấp do lậu cấp, viêm cổ tử cung",Quá mẫn với cephalosporin,"Dùng 5-10 ngày, uống sau khi ăn. *Người lớn: Hầu hết Nhiễm khuẩn 250 mg x 2 lần/ngày; Sốt thương hàn 500 mg x 2 lần/ngày; Nhiễm khuẩn niệu-sinh dục 125 mg x 2 lần/ngày; Nhiễm khuẩn hô hấp dưới nhẹ đến trung bình: 250 mg/lần x 2 lần/ngày; nặng, nghi viêm phổi: 500 mg/lần x 2 lần/ngày; Viêm bể thận 250 mg/lần x 2 lần/ngày; Lậu không biến chứng liều đơn 1 g. - Bệnh Lyme giai đoạn đầu: 500mg x 2 lần/ngày, trong 20 ngày. *Trẻ em: Hầu hết Nhiễm khuẩn 125 mg/lần x 2 lần/ngày, tối đa 250 mg/lần; Sốt thương hàn 250 mg/lần x 2 lần/ngày; Trẻ 2 tuổi trở lên bị viêm tai giữa hay các Nhiễm khuẩn nghiêm trọng 250 mg/lần x 2 lần/ngày","ban đỏ đa dạng, hoại tử da do nhiễm độc, phát ban da, nổi mày đay, ngứa, sốt do thuốc, bệnh huyết thanh. Ðôi khi: tiêu chảy, buồn nôn, nôn, tăng bạch cầu ái toan, tăng men gan. Hiếm: viêm ruột giả mạc, giảm bạch cầu, tiểu cầu",Cefuroxime - Giảm,https://thuocbietduoc.com.vn/thuoc-6920/fetnal.aspx,"Brawn Laboratories., Ltd - India",
Cefotaximark,VN-11951-11,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefotaxime natri,Hộp 1 lọ bột + 1 ống nước pha tiêm 10ml,Cefotaxime (1g Cefotaxime),"Nhiễm trùng máu, nhiễm khuẩn xương, khớp, viêm màng tim do cầu khuẩn Gr(+) & vi khuẩn Gr(-), viêm màng não. - Nhiễm khuẩn da & mô mềm, ổ bụng, phụ khoa & sản khoa, hô hấp dưới, tiết niệu, lậu. - Dự phòng nhiễm khuẩn sau phẫu thuật","Quá mẫn với cephalosporin, phụ nũ có thai & cho con bú","Người lớn: + Nhiễm khuẩn không biến chứng 1 g/12 giờ, tiêm IM hay IV. + Nhiễm khuẩn nặng, viêm màng não 2 g/6 - 8 giờ, tiêm IM hay IV. + Lậu không biến chứng liều duy nhất 1 g, tiêm IM. + Dự phòng nhiễm khuẩn phẫu thuật 1 g, tiêm 30 phút trước mổ. - Trẻ em: + Trẻ 2 tháng hoạc < 12 tuổi 50 mg - 150 mg/kg/ngày, chia làm 3 - 4 lần, Tiêm IM hay IV. + Sơ sinh > 7 ngày 75 - 150 mg/kg/ngày, chia làm 3 lần, tiêm IV. + Trẻ sinh non & sơ sinh < 7 ngày 50 mg/kg/ngày, chia làm 2 lần, tiêm IV. - Suy thận ClCr < 10 mL: giảm nửa liều","Quá mẫn, sốt, tăng bạch cầu ái toan. - Buồn nôn, nôn, đau bụng hay tiêu chảy, viêm đại tràng giả mạc. - Thay đổi huyết học. - Nhức đầu, hoa mắt, ảo giác. - Loạn nhịp tim","Probenecid, azlocillin, fosfomycin",https://thuocbietduoc.com.vn/thuoc-37905/cefotaximark.aspx,Marksans Pharma Ltd. - INDIA,
Amocat 500/125,VD-5737-08,Viên nén dài bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Amoxicilin trihydrat, Kali clavulanat",Hộp 1 túi nhôm x 2 vỉ x 7 viên,"Amoxicilin (-), Clavulanate Kali (-)","Nhiễm trùng đường hô hấp trên & dưới ( viêm phổi , viêm tai giữa , viêm xoang cấp , viêm cấp tính nặng của phế quản mãn tính);, da & mô mềm, thận & đường tiểu dưới",Dị ứng với penicillin. Dị ứng chéo với cephalosporin. Tăng bạch cầu đơn nhân nhiễm trùng hoặc leukemia dòng lympho,"Người lớn & trẻ > 12 tuổi trên 40 kg: Tính theo amoxycillin 500 - 625 mg x 3 lần/ngày hay 1000 mg x 2 lần/ngày. Tính theo amoxycillin: trẻ 2 - 12 tuổi: 30 - 60 mg/kg/ngày, trẻ < 2 tuổi: 30 - 40 mg/kg/ngày. Giảm liều khi suy gan & suy thận","Rối loạn tiêu hóa thoáng qua, viêm đại tràng giả mạc. Ngứa, mề đay, sốt & đau khớp, phù thần kinh-mạch, phản vệ, phản ứng da nặng. Thay đổi huyết học & đông máu. Viêm gan thoáng qua & vàng da tắc mật (hiếm)",Allopurinol. Probenecid. Thuốc chống đông. Thuốc uống ngừa thai là hormon,https://thuocbietduoc.com.vn/thuoc-27769/amocat-500125.aspx,Công ty cổ phần dược phẩm Minh Dân - VIETNAM,
Aziefti 250mg,VD-3152-07,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Azithromycin dihydrate,Hộp 1 vỉ x 6 viên,Azithromycin (250mg),"Azithromycin Azithromycin được chỉ định cho các nhiễm khuẩn do vi khuẩn nhạy cảm trong: - Nhiễm khuẩn đường hô hấp dưới, - Nhiễm khuẩn đường hô hấp trên, - Nhiễm khuẩn da và mô mềm, - Các nhiễm khuẩn lây truyền qua đường tình dục không do lậu, - Các nhiễm Chlamydia trachomatis không biến chứng ở đường sinh dục",Azithromycin Azithromycin chống chỉ định ở bệnh nhân có quá mẫn đã biết với các thành phần của thuốc hay với các kháng sinh thuộc nhóm macrolide,"Azithromycin Nên dùng tổng liều hàng ngày một lần duy nhất trong ngày. Người lớn: Liều đơn 1g (2 viên nén) azithromycin cho hiệu quả chữa bệnh trong các nhiễm Chlamydia trachomatis lây truyền qua đường tình dục. Những nhiễm khuẩn do các vi khuẩn nhạy cảm khác: 500mg/ngày (1 viên nén/ngày) mỗi ngày một lần, trong vòng 3 ngày [tổng liều là 1,5 g (3 viên nén)]. Có thể dùng theo phác đồ khác là dùng liều đơn 500mg (1 viên nén) vào ngày thứ nhất sau đó 250 mg (1/2 viên nén) mỗi ngày một lần, trong 4 ngày [tổng liều trong 5 ngày là 1,5g]. Trẻ em: Nên dùng dạng hỗn dịch Azithromycin cho trẻ em có cân nặng dưới 45kg (liều cho trẻ em là 10mg/kg/ngày, trong 3 ngày)","Azithromycin Azithromycin là một thuốc được dung nạp tốt. Hầu hết các tác dụng ngoại ý xảy ra trên đường tiêu hóa (buồn nôn, đau bụng, nôn mửa, trướng bụng và tiêu chảy). Cũng như các macrolide và penicillin khác, đôi khi có sự gia tăng có hồi phục transaminase gan. Thỉnh thoảng có giảm tạm thời bạch cầu trung tính trong các thử nghiệm lâm sàng, mặc dù chưa xác định mối liên quan hệ quả với sự sử dụng azithromycin. Trong trường hợp xảy ra phản ứng không mong đợi, nên tham khảo ý kiến của bác sĩ","Azithromycin Các thuốc kháng acid làm giảm sự hấp thu azithromycin ; do đó khi cần sử dụng đồng thời, nên dùng vào 1 giờ trước khi hoặc 2 giờ sau khi dùng thuốc kháng acid. Do có thể xảy ra tương tác giữa azithromycin và cyclosporin, nên kiểm tra nồng độ cyclosporin và điều chỉnh liều nếu cần thiết phải sử dụng đồng thời. Một vài kháng sinh macrolide làm giảm sinh chuyển hóa của digoxin. Mặc dù không có báo cáo về ảnh hưởng này khi sử dụng azithromycin, nên lưu ý đến khả năng tương tác này và nên kiểm tra nồng độ digoxin. Cũng như các kháng sinh macrolide khác, không nên sử dụng đồng thời azithromycin với các dẫn xuất ergot",https://thuocbietduoc.com.vn/thuoc-2946/aziefti-250mg.aspx,Công ty cổ phần Dược phẩm 3/2 F.T.PHARMA - VIETNAM,
Ceftritina,VN-16624-13,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ceftriaxon (dưới dạng Ceftriaxon natri) 1g,Hộp 1 lọ,Ceftriaxone (-),"Nhiễm trùng hô hấp, tai - mũi - họng, thận - tiết niệu sinh dục, nhiễm trùng máu, viêm màng não mủ. - Dự phòng nhiễm trùng hậu phẫu, nhiễm trùng xương khớp, da, vết thương & mô mềm, viêm phúc mạc, viêm túi mật, viêm đường mật & nhiễm trùng tiêu hóa","Quá mẫn cảm với ceftriaxone hoặc cephalosporin, penicilline","Tiêm IM hoặc IV: - Người lớn & trẻ > 12 tuổi: 1 - 2 g/ngày; trường hợp nặng: 4 g/ngày. - Trẻ 15 ngày tuổi đến 12 tuổi: 20 - 80 mg/kg. - Trẻ < 14 ngày tuổi: 20 - 50 mg/kg/ngày. - Viêm màng não: 100 mg/kg x 1 lần/ngày, tối đa 4 g. - Lậu: Tiêm IM liều duy nhất 250 mg. - Dự phòng trước phẫu thuật: 1 - 2 g tiêm 30 - 90 phút trước mổ","Quá mẫn da, vàng da, tăng men gan, suy thận cấp, viêm đại tràng nặng, viêm phổi kẽ & sốc",Thuốc lợi tiểu,https://thuocbietduoc.com.vn/thuoc-44419/ceftritina.aspx,Vitrofarma S.A - COLOMBIA,Công ty CP Dược phẩm Duy Tân DUYTANPHARMA - VIETNAM
Panyl-Kit,VN-3213-07,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Pansoprazole (40mg), Tinidazole (500mg), clarithromycin (250mg)",Hộp đựng 7 hộp nhỏ x 1 vỉ x (2 viên pantoprazol + 2 viên tinidazole + 2 viên clarithromycin),"Tinidazole (500mg), Clarithromycin (250mg)","Tinidazole Dự phòng: Ngăn ngừa nhiễm khuẩn sau phẫu thuật do vi khuẩn kỵ khí, đặc biệt là những nhiễm khuẩn sau phẫu thuật đại tràng, tiêu hóa và phụ khoa. Ðiều trị những nhiễm khuẩn sau: Nhiễm khuẩn kỵ khí như: - Nhiễm khuẩn trong phúc mạc: viêm phúc mạc, áp-xe. - Nhiễm khuẩn phụ khoa: viêm nội mạc tử cung, viêm cơ tử cung, áp-xe tử cung-buồng trứng. - Nhiễm khuẩn huyết. - Nhiễm khuẩn sau phẫu thuật. - Nhiễm khuẩn da và mô mềm. - Nhiễm khuẩn đường hô hấp trên và dưới: viêm phổi, viêm mủ màng phổi, áp-xe phổi. Viêm âm đạo không đặc hiệu. Viêm loét lợi cấp tính. Bệnh Trichomonas đường niệu dục ở cả nam lẫn nữ. Bệnh Giardia. Bệnh amip ruột. Bệnh amip gan","Tinidazole Tinidazole chống chỉ định trong ba tháng đầu tiên của thai kỳ, bà mẹ đang cho con bú, những bệnh nhân có rối loạn thần kinh thực thể và những bệnh nhân có quá mẫn đã biết với bất kỳ thành phần nào của thuốc. Giống như các thuốc có cấu trúc tương tự khác, Tinidazole cũng chống chỉ định ở bệnh nhân có tiền sử hay có rối loạn tạo máu, mặc dù không ghi nhận được bất thường về huyết học kéo dài nào trên lâm sàng cũng như trong nghiên cứu trên thú vật với tinidazole","Tinidazole Tinidazol thường dùng uống với liều duy nhất trong hoặc sau khi ăn; cũng có thể truyền tĩnh mạch. Phòng nhiễm khuẩn sau phẫu thuật: Người lớn uống liều duy nhất 2 g trước phẫu thuật 12 giờ. Ðiều trị nhiễm khuẩn kỵ khí: Người lớn ngày đầu uống 2 g, sau đó uống 1 g, 1 lần hàng ngày hoặc 500 mg, hai lần/ngày. Thường điều trị trong 5 - 6 ngày là đủ, nhưng thời gian điều trị còn tùy thuộc vào kết quả lâm sàng; đặc biệt, khi điều trị triệt để nhiễm khuẩn ở một vài vị trí có khó khăn, cần thiết phải kéo dài điều trị trên 7 ngày. Nếu người bệnh không uống được thuốc, có thể truyền tĩnh mạch 400 ml dung dịch 2 mg/ml (800 mg tinidazol) với tốc độ 10 ml/phút. Tiếp tục truyền hàng ngày 800 mg/1 lần hoặc 400 mg/2 lần/ngày, cho đến khi người bệnh uống được thuốc. - Trẻ em dưới 12 tuổi: Không có dữ liệu cho phép dùng liều điều trị nhiễm khuẩn kỵ khí ở trẻ dưới 12 tuổi. Viêm âm đạo không đặc hiệu: - Người lớn: Viêm âm đạo không đặc hiệu đã được điều trị thành công với một liều uống duy nhất 2g. Tỷ lệ lành bệnh cao hơn cũng đã đạt được với liều 2g uống một lần mỗi ngày trong hai ngày liên tiếp (tổng liều là 4 g). Viêm loét lợi cấp: - Người lớn: Uống liều duy nhất 2g. Bệnh trichomonas đường tiết niệu: Khi đã xác định nhiễm khuẩn Trichomonas vaginalis, nên điều trị cùng lúc với người phối ngẫu. - Phác đồ được lựa chọn dành cho người lớn: Uống một liều duy nhất 2g. - Trẻ em: Dùng liều duy nhất 50 đến 75mg/kg thể trọng. Ðôi khi có thể cần phải lặp lại liều này một lần nữa. Bệnh Giardia: - Người lớn: Uống liều duy nhất 2g mỗi ngày hay một viên 150mg hai lần mỗi ngày trong 7 ngày. - Trẻ em: Uống liều duy nhất 50 đến 75mg/kg thể trọng. Ðôi khi có thể cần phải lập lại liều này một lần nữa. Amip ruột: - Người lớn: Dùng liều duy nhất 2g trong 2 hay 3 ngày hay 600mg hai lần mỗi ngày trong 5 ngày. Trong một vài trường hợp, khi liều dùng duy nhất mỗi ngày trong 3 ngày không hữu hiệu, có thể tiếp tục điều trị đến sáu ngày. Khi điều trị hai lần mỗi ngày trong 5 ngày không hữu hiệu, có thể tiếp tục điều trị cho đến 10 ngày. - Trẻ em: Uống một liều đơn 50 đến 60mg/kg thể trọng mỗi ngày trong ba ngày liên tiếp. Amip gan: Trong việc điều trị amip gan, cùng với điều trị bằng Tinidazole có thể cần phải hút mủ. - Người lớn: Ðường uống: Tổng liều thay đổi từ 4,5 đến 12g, tùy theo mức độ tác hại của Entamoeba histolytica. Ðiều trị khởi đầu theo đường uống với liều đơn 1,5 đến 2g mỗi ngày trong 3 ngày. Trong một vài trường hợp, khi điều trị ba ngày không có hiệu lực, có thể tiếp tục điều trị cho đến 6 ngày. Có thể dùng theo cách khác là uống 600mg hai lần mỗi ngày trong 5 ngày. Ðôi khi, nếu điều trị ba ngày không có hiệu lực, có thể tiếp tục điều trị cho đến 10 ngày. - Trẻ em: Uống liều duy nhất 50 đến 60mg/kg thể trọng mỗi ngày trong 5 ngày liên tiếp","Tinidazole Các tác dụng ngoại ý được báo cáo nói chung là không xảy ra thường xuyên, nhẹ và tự khỏi. Các tác dụng ngoại ý trên đường tiêu hóa bao gồm buồn nôn, nôn mửa, chán ăn, tiêu chảy, lưỡi có vị kim loại và đau bụng. Các phản ứng quá mẫn, đôi khi trầm trọng có thể xuất hiện trong những trường hợp hiếm dưới dạng nổi ban da, ngứa ngáy, mề đay và phù mạch thần kinh. Các rối loạn thần kinh đi kèm với sự sử dụng Tinidazole bao gồm chóng mặt, choáng váng, mất điều hòa, bệnh thần kinh ngoại vi (dị cảm, rối loạn giác quan, giảm cảm giác) và hiếm khi có co giật. Giống như các thuốc tương tự, Tinidazole có thể gây giảm bạch cầu thoáng qua. Các tác dụng phụ hiếm được báo cáo khác là nhức đầu, mệt mỏi, rêu lưỡi và nước tiểu có màu sẩm",Tinidazole Rượu có thể gây phản ứng dạng disulfiram và nên tránh dùng cho đến 72 giờ sau khi ngưng Tinidazole,https://thuocbietduoc.com.vn/thuoc-17373/panyl-kit.aspx,"S.R.S Pharma Pvt., Ltd - India",
Vidtria 1g Ceftriaxone for Injection USP,VN-4256-07,Bột pha tiêm-1g Ceftriaxone,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ceftriaxone sodium,"Hộp 1 lọ, 10 lọ",Ceftriaxone (-),"Nhiễm trùng hô hấp, tai - mũi - họng, thận - tiết niệu sinh dục, nhiễm trùng máu, viêm màng não mủ. - Dự phòng nhiễm trùng hậu phẫu, nhiễm trùng xương khớp, da, vết thương & mô mềm, viêm phúc mạc, viêm túi mật, viêm đường mật & nhiễm trùng tiêu hóa","Quá mẫn cảm với ceftriaxone hoặc cephalosporin, penicilline","Tiêm IM hoặc IV: - Người lớn & trẻ > 12 tuổi: 1 - 2 g/ngày; trường hợp nặng: 4 g/ngày. - Trẻ 15 ngày tuổi đến 12 tuổi: 20 - 80 mg/kg. - Trẻ < 14 ngày tuổi: 20 - 50 mg/kg/ngày. - Viêm màng não: 100 mg/kg x 1 lần/ngày, tối đa 4 g. - Lậu: Tiêm IM liều duy nhất 250 mg. - Dự phòng trước phẫu thuật: 1 - 2 g tiêm 30 - 90 phút trước mổ","Quá mẫn da, vàng da, tăng men gan, suy thận cấp, viêm đại tràng nặng, viêm phổi kẽ & sốc",Thuốc lợi tiểu,https://thuocbietduoc.com.vn/thuoc-23488/vidtria-1g-ceftriaxone-for-injection-usp.aspx,Sanavita Pharmaceuticals GmbH - GERMANY,Công ty TNHH Bình Việt Đức - VIETNAM
Apthromycin 500,VN-5731-01,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Erythromycin,Hộp 10 vỉ x 10 viên,Erythromycin (500mg),"Nhiễm trùng tai, mũi, họng, phế quản - phổi, da và mô mềm. - Nhiễm trùng răng miệng, tiết niệu và sinh dục. - Hóa dự phòng các đợt tái phát của thấp khớp cấp. - Bệnh amip ruột","Quá mẫn với erythromycin, spiramycin. Suy gan nặng","Người lớn: 1 - 2 g/24 giờ, chia 2 - 4 lần/24 giờ. - Trẻ em: 30 - 100 mg/kg/ 24 giờ, chia 4 lần, không dùng quá liều 1,5 g/24 giờ. - Ðợt dùng 5 - 10 ngày. Nên uống thuốc trước bữa ăn","Ðôi khi xảy ra buồn nôn, đau bụng","Tránh dùng đồng thời với theophylin, acetylcystein",https://thuocbietduoc.com.vn/thuoc-10861/apthromycin-500.aspx,,
Curecefix,VN-2685-07,Viên nén bao phim-100mg,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixime,Vỉ nhôm 4 viên,Cefixime (100mg),"Viêm tai giữa, viêm họng, viêm amidan, viêm phế quản, viêm phổi cấp & mãn tính. - Nhiễm trùng tiết niệu - sinh dục, bệnh lậu, da & mô mêm. - Điều trị thương hàn. - Dự phòng nhiễm trùng phẫu thuật",Quá mẫn với cephalosporin,"Người lớn & trẻ > 12 tuổi: 50 - 100 mg x 2 lần/ngày, có thể tăng lên 200 mg x 2 lần/ngày. - Nhiễm khuẩn đường tiểu do lậu liều duy nhất 400 mg. Suy thận: giảm liều","Rối loạn tiêu hoá, nhức đầu, nổi mẫn, mề đay, ngứa, sốt, đau khớp. giảm tiểu cầu, giảm bạch cầu, tăng bạch cầu ái toan, thay đổi chức năng gan, thận",Warfarin,https://thuocbietduoc.com.vn/thuoc-5822/curecefix.aspx,"Curemed Healthcare Pvt., Ltd - India",Công ty cổ phần Dược phẩm Cửu Long (PHARIMEXCO) - VIETNAM
Eurostamp Dry Syrup,VN-3894-07,Bột pha hỗn dịch,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefpodoxime proxetil,Hộp để pha 1 lọ 30ml,Cefpodoxime (50mg/5ml),"Nhiễm khuẩn hô hấp trên bao gồm viêm tai giữa cấp, viêm xoang, viêm amiđan và viêm họng. - Viêm phổi cấp tính mắc phải trong cộng đồng. - Nhiễm lậu cầu cấp chưa có biến chứng. - Nhiễm khuẩn đường tiểu chưa có biến chứng. - Nhiễm khuẩn da và cấu trúc da","Quá mẫn với thuốc, nhóm cephalosporin",Viêm tai giữa cấp 10 mg/kg/ngày x 10 ngày (tối đa 200 mg x 2 lần/ngày) - Viêm họng & viêm amidan 10 mg/kg/ngày x 10 ngày (tối đa 100 mg x 2 lần/ngày),"Tiêu chảy, buồn nôn, nôn, đau bụng, viêm đại tràng & đau đầu","Thuốc kháng acid, ức chế H2. Probenecid làm tăng nồng độ thuốc. Tăng độc tính trên thận khi dùng với thuốc độc thận",https://thuocbietduoc.com.vn/thuoc-6363/eurostamp-dry-syrup.aspx,M.S Euro Healthcare - India,Công ty TNHH Dược phẩm C.A.T - VIETNAM
Sisxacin,VN-19210-15,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Roxithromycin 150mg,,Roxithromycin (150mg),"Nhiễm trùng tai mũi họng: viêm tai giữa, viêm amidan, viêm thực quản, viêm phổi, viêm phế quản, viêm xoang. - Nhiễm trùng đường niệu - sinh dục: viêm niệu đạo, viêm tuyến tiền liệt, viêm cổ tử cung, viêm cổ âm đạo, viêm vòi tử cung đặc biệt do nhiễm Chlamydia. - Nhiễm trùng da và mô mềm: viêm nang, nhọt, nhọt độc, chốc lở, bệnh mủ da, chứng viêm da do nhiễm trùng, viêm quầng, loét do nhiễm trùng. - Nhiễm trùng răng miệng",Quá mẫn với thành phần thuốc. Không dùng chung với ergotamin,"Người lớn: 150 mg x 2 lần/ngày hoặc 300 mg x 1 lần/ngày. Nên kéo dài ít nhất 2 ngày sau khi giảm triệu chứng, ít nhất 10 ngày trong trường hợp nhiễm Streptoccoci, viêm đường niệu, viêm âm đạo - cổ tử cung. Điều trị tối đa 4 tuần. - Trẻ em: 5-7,5 mg/kg/ngày","Nôn, buồn nôn, tiêu chảy, đau dạ dày","Disopyramide, Digoxin, Midazolam, Terfenadine",https://thuocbietduoc.com.vn/thuoc-49421/sisxacin.aspx,"Korea Prime Pharma Co., Ltd - KOREA",
Erythromycin 250mg,VNB-0632-00,Viên bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Erythromycin,Hộp 2 vỉ X 10 viên bao phim,Erythromycin (250mg),"Nhiễm trùng tai, mũi, họng, phế quản - phổi, da và mô mềm. - Nhiễm trùng răng miệng, tiết niệu và sinh dục. - Hóa dự phòng các đợt tái phát của thấp khớp cấp. - Bệnh amip ruột","Quá mẫn với erythromycin, spiramycin. Suy gan nặng","Người lớn: 1 - 2 g/24 giờ, chia 2 - 4 lần/24 giờ. - Trẻ em: 30 - 100 mg/kg/ 24 giờ, chia 4 lần, không dùng quá liều 1,5 g/24 giờ. - Ðợt dùng 5 - 10 ngày. Nên uống thuốc trước bữa ăn","Ðôi khi xảy ra buồn nôn, đau bụng","Tránh dùng đồng thời với theophylin, acetylcystein",https://thuocbietduoc.com.vn/thuoc-10893/erythromycin-250mg.aspx,Công ty cổ phần Dược phẩm Dược liệu Mê Kông - VIETNAM,
Tencefin-100,VN-5837-08,Viên nén bao phim 100mg Cefpodoxime,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefpodoxime proxetil,Hộp 1 vỉ x 10 viên,Cefpodoxime (-),"Cefpodoxime được chỉ định để điều trị các nhiễm khuẩn sau đây : - Nhiễm khuẩn hô hấp trên bao gồm viêm tai giữa cấp, viêm xoang, viêm amiđan và viêm họng. - Viêm phổi cấp tính mắc phải trong cộng đồng. - Nhiễm lậu cầu cấp chưa có biến chứng. - Nhiễm khuẩn đường tiểu chưa có biến chứng. - Nhiễm khuẩn da và cấu trúc da",Cefpodoxime Cefpodoxime proxetil được chống chỉ định ở các bệnh nhân có tiền sử nhạy cảm với cefpodoxime proxetil,"Người lớn: - Nhiễm khuẩn hô hấp trên, kể cả viêm amiđan và viêm họng: 100 mg mỗi 12 giờ trong 10 ngày. - Viêm phổi cấp tính mắc phải trong cộng đồng: 200 mg mỗi 12 giờ trong 14 ngày. - Nhiễm lậu cầu cấp chưa có biến chứng: liều duy nhất 200 mg. - Nhiễm khuẩn đường tiểu chưa có biến chứng: 100 mg mỗi 12 giờ trong 7 ngày. - Nhiễm khuẩn da và cấu trúc da: 400 mg mỗi 12 giờ trong 7 - 14 ngày. Trẻ em: - Viêm tai giữa cấp tính: 10 mg/kg/ngày (tối đa 400 mg/ngày chia làm 2 lần) trong 10 ngày. - Viêm họng và viêm amiđan: 10 mg/kg/ngày (tối đa 200 mg/ngày chia làm 2 lần) trong 10 ngày. - Cefpodoxime nên được chỉ định cùng với thức ăn. Ở các bệnh nhân suy thận (độ thanh thải creatinine dưới 30 ml/phút), khoảng cách giữa liều nên được tăng đến 24 giờ. - Không cần phải điều chỉnh liều ở các bệnh nhân xơ gan","Tác dụng phụ được ghi nhận trong các thử nghiệm lâm sàng thường nhẹ và thoáng qua, bao gồm: đi tiêu chảy, buồn nôn, nôn ói, đau bụng, viêm đại tràng và đau đầu. Hiếm khi xảy ra phản ứng quá mẫn, nổi ban, chứng ngứa, chóng mặt, chứng tăng tiểu cầu, chứng giảm tiểu cầu, giảm bạch cầu hoặc tăng bạch cầu ưa eosin","Nồng độ trong huyết tương giảm khoảng 30% khi Cefpodoxime proxetil được chỉ định cùng với thuốc kháng acid hoặc ức chế H2. Khi chỉ định Cefpodoxime đồng thời với hợp chất được biết là gây độc thận, nên theo dõi sát chức năng thận. Nồng độ cefpodoxime trong huyết tương gia tăng khi chỉ định Cefpodoxime với probenecid. Thay đổi các giá trị xét nghiệm: Cephalosporins làm cho thử nghiệm Coomb trực tiếp dương tính",https://thuocbietduoc.com.vn/thuoc-27036/tencefin-100.aspx,,
Ampicillin 250mg,H02-107-01,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ampicillin,Hộp 2 vỉ X 10; chai 100 viên nang,Ampicillin (250mg),"Nhiễm khuẩn do các vi khuẩn nhạy cảm ở tai mũi họng, hô hấp, sinh dục, niệu, hô hấp, dạ dày, ruột & sản khoa",Quá mẫn với nhóm penicillin & cephalosporine. Bệnh tăng bạch cầu đơn nhân nhiễm trùng,"Người lớn & trẻ > 10 tuổi: 500 mg, cách 6 giờ. Bệnh do salmonella uống 1000 mg, cách 6 giờ. - Trẻ < 10 tuổi: 50 - 100 mg/kg/ngày, chia nhiều lần. Uống trước bữa ăn 30 phút","Rối loạn tiêu hóa, nhiễm nấm candida, mề đay, phù Quincke, tăng bạch cầu ưa acid, khó thở, sốc phản vệ",Không dùng với allopurinol,https://thuocbietduoc.com.vn/thuoc-2208/ampicillin-250mg.aspx,Công ty cổ phần Dược phẩm Dược liệu Mê Kông - VIETNAM,
