Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Amoxicillin 500 mg,VD-22625-15,Viên nang cứng,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Amoxicillin (dưới dạng Amoxicillin trihydrat compacted) 500mg,,Amoxicillin (500mg),"Nhiễm trùng hô hấp, tai mũi họng, răng miệng, sinh dục, tiêu hóa & gan mật","Dị ứng với penicillin. Nhiễm virus thuộc nhóm Herpes, nhất là bệnh tăng bạch cầu đơn nhân nhiễm khuẩn","– Người lớn và trẻ em trên 40 kg: 750 mg – 3 g / ngày, chia làm 3-4 lần – Trẻ em dưới 40 kg: 25 – 50 mg / kg thể trọng / 24 giờ. – Đối với người suy thận, phải giảm liều theo hệ số thanh thải creatinin: * Cl creatinin < 10 ml / phút: 500 mg / 24 giờ. * Cl creatinin > 10 ml / phút: 500 mg / 12 giờ","Nổi mày đay, tăng bạch cầu ưa acid, phù Quincke, khó thở, hiếm khi gặp sốc phản vệ. Buồn nôn, mửa, tiêu chảy, nhiễm nấm Candida","– Nifedipin làm tăng hấp thu Amoxicillin. – Khi dùng Allopurinol cùng với Amoxicillin sẽ làm tăng khả năng phát ban của Amoxicillin. – Có thể có sự đối kháng giữa chất diệt khuẩn Amoxicillin và các chất kìm khuẩn như Chloramphenicol, Tetracyclin",https://thuocbietduoc.com.vn/thuoc-50371/amoxicillin-500-mg.aspx,,
Kanamycin acid sulphate,VN-8724-04,Thuốc bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Kanamycin,Hộp 10 Lọ,Kanamycin (1g),"Viêm vú, viêm hạch bạch huyết, viêm xương tủy. - Nhiễm khuẩn đường hô hấp, tiết niệu - sinh dục, da, mô mềm & nhiễm khuẩn sau phẫu thuật, bệnh lậu, viêm tai giữa. - Lao phổi & lao ngoài phổi","Quá mẫn với aminoglycoside, tiền sử bản thân hay gia đình bị suy giảm thính lực","Bệnh lao Dùng phối hợp với các thuốc kháng lao khác: + Người lớn: 2 g/ngày, tiêm IM chia làm 2 liều bằng nhau (sáng & tối) & thường dùng 2 lần/tuần hay 1 g/ngày dùng 3 ngày/tuần. + Người già > 60 tuổi: 0,5 - 0,75 g liều duy nhất. + Trẻ em & bệnh nhân gầy yếu cần dùng liều thấp hơn. - Các nhiễm khuẩn khác: + Người lớn: 1 - 2 g/ngày, tiêm IM chia thành 1 - 2 liều bằng nhau. + Trẻ em: 30 - 50 mg/kg/ngày, tiêm IM chia thành 1 - 2 liều bằng nhau","Ù tai, nghe khó & chóng mặt (ngưng dùng thuốc). Phản ứng quá mẩn: phát ban","Thuốc lợi tiểu, thuốc gây mê hay thuốc giãn cơ. Thông tin về hoạt chất: Kanamycin Thuốc này chứa hoạt chất Kanamycin . Để biết thêm thông tin chi tiết về cơ chế tác dụng, dược lực học, dược động học của hoạt chất này, vui lòng xem: Xem chi tiết hoạt chất Kanamycin",https://thuocbietduoc.com.vn/thuoc-13262/kanamycin-acid-sulphate.aspx,"Flamingo Pharm., Ltd - India",Công ty TNHH Dược phẩm Thắng Lợi - VIETNAM
Fonxadin,VN-14070-11,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefotaxime Sodium,Hộp 10 lọ,Cefotaxime (1g Cefotaxime),"Nhiễm trùng máu, nhiễm khuẩn xương, khớp, viêm màng tim do cầu khuẩn Gr(+) & vi khuẩn Gr(-), viêm màng não. - Nhiễm khuẩn da & mô mềm, ổ bụng, phụ khoa & sản khoa, hô hấp dưới, tiết niệu, lậu. - Dự phòng nhiễm khuẩn sau phẫu thuật","Quá mẫn với cephalosporin, phụ nũ có thai & cho con bú","Người lớn: + Nhiễm khuẩn không biến chứng 1 g/12 giờ, tiêm IM hay IV. + Nhiễm khuẩn nặng, viêm màng não 2 g/6 - 8 giờ, tiêm IM hay IV. + Lậu không biến chứng liều duy nhất 1 g, tiêm IM. + Dự phòng nhiễm khuẩn phẫu thuật 1 g, tiêm 30 phút trước mổ. - Trẻ em: + Trẻ 2 tháng hoạc < 12 tuổi 50 mg - 150 mg/kg/ngày, chia làm 3 - 4 lần, Tiêm IM hay IV. + Sơ sinh > 7 ngày 75 - 150 mg/kg/ngày, chia làm 3 lần, tiêm IV. + Trẻ sinh non & sơ sinh < 7 ngày 50 mg/kg/ngày, chia làm 2 lần, tiêm IV. - Suy thận ClCr < 10 mL: giảm nửa liều","Quá mẫn, sốt, tăng bạch cầu ái toan. - Buồn nôn, nôn, đau bụng hay tiêu chảy, viêm đại tràng giả mạc. - Thay đổi huyết học. - Nhức đầu, hoa mắt, ảo giác. - Loạn nhịp tim","Probenecid, azlocillin, fosfomycin",https://thuocbietduoc.com.vn/thuoc-43709/fonxadin.aspx,"Samik Pharma Co., Ltd - KOREA",Công ty TNHH Dược phẩm Đời sống Việt Nam - VIETNAM
Forzid,VN-17302-13,Dung dịch tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Clindamycin (dưới dạng Clindamycin phosphat) 600mg/4ml,Hộp 100 ống 4ml,Clindamycin (dưới dạng Clindamycin phosphat),"Điều trị các nhiễm trùng nặng gây bởi các chủng vi khuẩn nhạy cảm: - Nhiễm trùng đường hô hấp dưới bao gồm viêm phổi, viêm màng phổi và áp xe phổi - Nhiễm trùng da và cấu trúc da - Nhiễm trùng phụ khoa bao gồm viêm nội mạc tử cung, viêm mô tế bào chậu, nhiễm trùng vòng đáy âm đạo, áp xe tử cung buồng trứng không do lậu cầu gây bởi các vi khuẩn kỵ khí nhạy cảm - Nhiễm trùng ổ bụng bao gồm viêm phúc mạc và áp xe ổ bụng gây bởi các vi khuẩn kỵ khí nhạy cảm - Nhiễm khuẩn huyết - Nhiễm trùng xương và khớp kể cả viêm xương tủy cấp",Bệnh nhân có tiền sử quá mẫn cảm với các chế phẩm chứa Clindamycin hay Lincomycin,"Người lớn: tiêm bắp hoặc tiêm tĩnh mạch Nhiễm trùng nặng: 600-1200mg/ngày chia làm 2,3 hoặc 4 lần Nhiễm trùng nặng hơn: 1200-2700mg/ngày chia làm 2,3 hoặc 4 lần Đối với các nhiễm trùng trầm trọng hơn có thể phải tăng liều. Trường hợp đe dọa đến tính mạng do vi khuẩn hiếu khí hoặc kỵ khí liều có thể được tăng lên. Các liều lên tới 4800mg mỗi ngày truyền tĩnh mạch cho người lớn. Tiêm bắp liều lớn hơn 600mg một lần không được khuyến cáo. Thuốc có thể được truyền tĩnh mạch nhanh liều đầu tiên sau đó truyền tĩnh mạch liên tục như sau: Để duy trì nồng độ clindamycin trong huyết thanh Tốc độ truyền nhanh Tốc độ truyền duy trì Trên 4 µg/ml 10mg/phút trong 30 phút 0.75mg/phút Trên 5 µg/ml 15mg/phút trong 30 phút 1.00mg/phút Trên 6 µg/ml 20mg/phút trong 30 phút 1.25mg/phút Trẻ sơ sinh nhỉ hơn 1 tháng tuổi: tiêm bắp hoặc tiêm tĩnh mạch 15-20mg/kg/ngày chia 3 hoặc 4 lần Bệnh nhi trên 1 tháng tuổi đến 16 tuổi: tiêm bắp hoặc tiêm tĩnh mạch 20-40mg/kg/ngày chia 3 hoặc 4 lần Trong trường hợp nhiễm trùng do streptococcus huyết giải beta, nên tiếp tục điều trị ít nhất 10 ngày Sự pha loãng tốc độ truyền: Thuốc phải được pha loãng trước khi dùng đường tĩnh mạch. Nồng độ của clindamycin trong chất pha loãng để tiêm truyền không nên quá 18mg/ml. Tốc độ truyền không nên quá 30mg/phút. Sự pha loãng với tốc độ truyền như sau: Liều Chất pha loãng Thời gian 300mg 50ml 10 phút 600mg 50ml 20 phút 900mg 50-100ml 30 phút 1200mg 100ml 40 phút Truyền 1h nhiều hơn 1200mg thì không được khuyến cáo Khi pha loãng theo sự hướng dẫn ở trên thuốc giữ được ổn định trong 16 ngày nếu bảo quản ở nhiệt độ phòng (25 độ C) hay trong 32 ngày nếu bảo quản trong tủ lạnh 4 độ C, hoặc trong 8 tuần nếu bảo quản trong điều kiện đông lạnh (-10 độ C)","Tiêu hóa: viêm kết tràng do kháng sinh, viêm kết tràng màng giả, đau bụng, buồn nôn, nôn. Phản ứng quá mẫn: ban đỏ, dát sần và mề đay đã xảy ra trong khi điều trị, ban đỏ trên da giống dạng sởi ở mức nhẹ đến trung bình, hiếm khi xảy ra ban đỏ đa hình. Một vài dạng giống hội chứng Stevens-Johnson được ghi nhận là do clindamycin. Một vài trường hợp phản ứng phản vệ được báo cáo. Nếu phản ứng quá mẫn xảy ra nên ngưng dùng thuốc. Da và màng nhầy: Ngứa, viêm âm đạo và hiếm khi viêm da tróc vảy được báo cáo Gan: vàng da và các bất thường trong các thử nghiệm về chức năng gan đã xảy ra khi điều trị clindamycin Chất tạo huyết: tăng bạch cầu ưa eosin và giảm bạch cầu trung tính thoáng qua đã được ghi nhận. Một vài báo cáo về mất bạch cầu hạt và giảm lượng tiểu cầu Các phản ứng tại chỗ: đau cứng vùng tiêm, áp xe vùng tiêm đã được báo cáo sau khi tiêm bắp và viêm tĩnh mạch huyết khối sau khi tiêm tĩnh mạch. Các phản ứng này có thể giảm đến mức tối thiểu hoặc tránh bằng cách tiêm bắp sâu và tránh dùng kéo dài việc đặt catheter vào trong tĩnh mạch. Cơ xương: Hiễm khi viêm đa khớp Tim mạch: Hiếm gặp ngừng tim phổi và hạ huyết áp sau khi dùng đường tĩnh mạch quá nhanh","Clindamycin có đặc tính ức chế thần kinh cơ mà có thể làm tăng tác dụng của các thuốc ức chế thần kinh cơ khác. Vì thế nên dùng thận trọng cho những bệnh nhân đang dùng những thuốc này. Trên in vitro cho thấy có sự đối kháng giữa clindamycin và erythromycin, do đó 2 thuốc này không nên dùng đồng thời",https://thuocbietduoc.com.vn/thuoc-45069/forzid.aspx,Klonal S.R.L - ARGENTINA,Công ty CP Dược phẩm Duy Tân DUYTANPHARMA - VIETNAM
Capsinate,VN-18615-15,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Amoxicilin (dưới dạng Amoxicilin trihydrat) 500mg; Acid clavulanic (dưới dạng Clavulanat kali) 125mg,Hộp 5 vỉ x 6 viên,"Amoxicilin (500mg), Clavulanic acid (125mg)","Viêm phế quản, viêm phổi, viêm màng phổi, áp xe phổi, viêm amiđan, viêm xoang, viêm tai giữa, viêm bàng quang, viêm đường tiết niệu, viêm thận-bể thận. - Sẩy thai nhiễm khuẩn, nhiễm khuẩn hậu sản, viêm dây chằng rộng, hạ cam, lậu, Nhọt, viêm mô tế bào, nhiễm khuẩn vết thương, nhiễm khuẩn ổ bụng, viêm tủy xương, nhiễm khuẩn huyết, nhiễm khuẩn hậu phẫu. - Dự phòng trong phẫu thuật",Quá mẫn với penicillin. Tăng bạch cầu đơn nhân nhiễm khuẩn. Tiền sử vàng da ứ mật & rối loạn chức năng gan do dùng penicillin,tính theo hàm lượng amoxicilin có trong thuốc. Người lớn và trẻ em ≥ 12 tuổi: Liều dùng: tính theo hàm lượng amoxicilin có trong thuốc. Người lớn và trẻ em ≥ 12 tuổi: – Nhiễm khuẩn nhẹ và vừa: 1 viên (500mg amoxicilin); cách 12 giờ/lần. – Nhiễm khuẩn nặng: 1 viên(500 mg amoxicilin) cách 8 giờ/lần. Trẻ em 6 tuổi và cân nặng < 25kg nên điều trị dạng hỗn dịch hoặc dạng thuốc gói. Nên uống thuốc vào đầu bữa ăn để giảm thiểu hiện tượng không dung nạp thuốc ở dạ dày– ruột. Điều trị không được vượt quá 14 ngày mà không khám lại. + Người Suy thận ClCr 10 - 30 mL/phút: 1/2 - 1 viên mỗi 12 giờ,"Tiểu chảy, khó tiêu, buồn nôn, nôn, hiếm khi viêm ruột giả mạc. - Thỉnh thoảng: tăng men gan, mề đay, ban đỏ. - Hiếm khi: viêm gan, vàng da ứ mật, phát ban da nặng. - Rất hiếm: choáng váng, nhức đầu",Probenecid. Thuốc ngừa thai. Không dùng với disulfiram,https://thuocbietduoc.com.vn/thuoc-47475/capsinate.aspx,PT. Sanbe Farma - INDONESIA,Công ty CP Dược phẩm Duy Tân DUYTANPHARMA - VIETNAM
Ciprofloxacin Lactate injection,VN-15660-12,Dung dịch tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ciprofloxacin lactate,Hộp 1 chai 100ml,"Ciprofloxacin (0,2g Ciprofloxacin)","Viêm phổi, viêm phế quản, viêm màng phổi, ápxe phổi, giãn phế quản bội nhiễm, đợt cấp viêm phế quản mạn. - Viêm cầu thận cấp & mạn, viêm tuyến tiền liệt, viêm bàng quang. - Viêm tai giữa, viêm xoang. - Nhiễm lậu cầu. - Nhiễm khuẩn da & mô mềm. - Tiêu chảy nhiễm khuẩn, viêm phúc mạc, viêm đường mật, viêm phần phụ, viêm xương khớp. - Nhiễm khuẩn huyết",Dị ứng với nhóm quinolone. Trẻ em đang tăng trưởng,Truyền IV chậm người lớn: + Nhiễm khuẩn đường tiểu 100 mg x 2 lần/ngày. + Nhiễm khuẩn hô hấp dưới 200 mg x 2 lần/ngày. + Nhiễm khuẩn khác 200 mg x 2 lần/ngày. + Lậu liều đơn 150 mg. + Suy thận ClCr < 20 mL/phút: 1/2 liều,"Tiêu chảy, nôn, đau bụng, nhức đầu, khó ngủ, nổi mẩn. - Rất hiếm: co giật, đau khớp, tăng men gan, viêm tĩnh mạch",Theophylline. Probenecid,https://thuocbietduoc.com.vn/thuoc-42415/ciprofloxacin-lactate-injection.aspx,"Shandong Hualu Pharmaceutical Co., Ltd - CHINA","Wuhan Grand Pharm Goup Co., Ltd - CHINA"
Ampicillin 500mg,VD-1125-06,Thuốc bột tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ampicillin,Hộp 50 lọ thuốc bột tiêm 500mg,Ampicillin (500mg),Ampicillin Trong lâm sàng thường dùng ở các trường hợp sau: - Viêm màng não do trực khuẩn Gram âm. - Viêm đường dẫn mật. - Nhiễm khuẩn đường tiết niệu. - Viêm phế quản mãn tính đợt cấp tính. - Thương hàn,Ampicillin - Quá mẫn cảm với nhóm Penicillin. - Nhiễm virus nhóm Herpes nhất là bệnh tăng bạch cầu đơn nhân nhiễm trùng,"Ampicillin - Ampicillin ít dùng đường uống: Người lớn: uống 0,25 - 1,0 g x 3 - 4 lần/24 ngày. Thuốc nên uống xa bữa ăn. Trẻ em dưới 40 kg: 25 - 50 mg/kg/24h chia 3 - 4 lần. - Khi tiêm phải hoà tan với 2-3ml nước cất pha tiêm. Người lớn: Tiêm bắp: Mỗi lần 0,5-1 gam. Tiêm 2-4 lần/24 giờ. Tiêm tĩnh mạch: Mỗi lần hoà tan 1-2gam trong 100ml dịch truyền. Truyền tĩnh mạch trong 1 giờ. Truyền 3-4 lần/24 giờ. Trẻ em: Tuỳ theo trọng lượng cơ thể, từ 50-100mg/kg/24 giờ","Ampicillin - Biểu hiện dị ứng: sốt, nổi mề đay, tăng bạch cầu, phù Quinck, hiếm khi gặp sốc phản vệ. - Rối loạn tiêu hoá: buồn nôn, ói mửa, tiêu chảy. - Phản ứng máu có thể phục hồi: thiếu máu, giảm bạch cầu, giảm tiểu cầu. - Mẩn đỏ ngoài da dạng nốt sần do nguyên nhân dị ứng hay không. - Viêm thận kẽ cấp tính",Ampicillin Không nên phối hợp Ampicilline với Allopurinol để tránh tăng nguy cơ gây phản ứng ở da,https://thuocbietduoc.com.vn/thuoc-2257/ampicillin-500mg.aspx,Công ty liên doanh Dược phẩm Việt-Trung - VIETNAM,
Rifamini,VN-1239-06,Viên nang-300mg,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Rifampicin,Hộp 10 vỉ x 10 viên,Rifampicin (-),Điều trị các thể lao bao gồm cả lao màng não. - Điều trị Phong. - Phòng viêm màng não do Haemophilus influenzae và Neisseria meningitidis. - Điều trị nhiễm khuẩn nặng do các chủng Staphylococcus kể cả các chủng đã kháng Methicillin,"Quá mẫn với thuốc, vàng da","Bệnh lao uống cách xa bữa ăn: + Người lớn: 8 - 12mg/kg, ngày dùng 1 lần. + Trẻ em: 10mg/kg, ngày dùng 1 lần. Dùng phối hợp với các thuốc chống lao khác và theo chỉ dẫn của thầy thuốc. - Bệnh nặng do vi khuẩn Gram (+) và Gram (-): + Trẻ sơ sinh: 15 - 20mg/kg/ngày, chia 2 lần. + Người lớn: 20 - 30mg/kg/ngày, chia 2 lần. - Bệnh Brucella: Dùng kết hợp Rifampicin 300mg/ngày, uống 1 lần buổi sáng lúc đói và Doxycyclin 200mg/ngày dùng 1 lần vào buổi tối. Nếu bệnh cấp tính thời gian điều trị là 45 ngày. - Dự phòng viêm màng não do não mô cầu: + Người lớn: 600mg/lần cách 12 giờ uống 1 lần. + Trẻ em 1 tháng - 12 tháng tuổi: 10mg/kg cách 12 giờ uống 1 lần. + Trẻ dưới 1 tháng tuổi: 5mg/kg cách 12 giờ uống 1 lần. - Bệnh phong: Uống 600mg/lần/tháng. Dùng phối hợp với các thuốc chống phong khác và theo chỉ dẫn của thầy thuốc","Rối loạn tiêu hóa nhẹ, ngứa, phát ban. Ít gặp: đau đầu, chóng mặt, mệt mỏi, sốt, tăng men gan, vàng da","thuốc Thận trọng khi dùng với thuốc chẹn Ca, chống loạn nhịp, chống đông, kháng nấm: cyclosporin, tacrolimus, corticoid, digitoxin, estrogene",https://thuocbietduoc.com.vn/thuoc-18819/rifamini.aspx,"M.S Minimed Laboratories Pvt., Ltd - India",Công ty CP Dược phẩm Duy Tân DUYTANPHARMA - VIETNAM
Clamycef,VN-6751-02,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Clindamycin,Hộp 10 vỉ x 10 viên,Clindamycin (150mg),"Phòng ngừa viêm màng trong tim hoặc nhiễm khuẩn do phẫu thuật cấy ghép cho người dị ứng với penicillin hoặc đã điều trị lâu dài bằng penicillin. Áp xe phổi, nhiễm khuẩn hô hấp nặng do Streptococcus, Staphylococcus và Pneumococcus. Nhiễm khuẩn trong ổ bụng. Nhiễm khuẩn vết thương mưng mũ (phẫu thuật hoặc chấn thương);. Nhiễm khuẩn máu. Sốt hậu sản do nhiễm trùng đường sinh dục, nhiễm khuẩn nặng vùng chậu hông và đường sinh dục nữ như viêm màng trong tử cung, áp xe vòi trứng không do lậu cầu, viêm tế bào chậu hông và nhiểm khuẩn băng quấn ở âm đạo sau phẫu thuật do vi khuẩn kỵ khí",Quá mẫn cảm với clindamycin hay lincomycin. Tiêu chảy,"*Uống thuốc với 1 ly nước đầy. *Người lớn: 150 - 300 mg x 1 lần/6 giờ hoặc 450 mg x 1 lần/6 giờ nếu nhiểm khuẩn nặng. *Trẻ em: 3-6 mg/kg thể trọng, 6 giờ 1 lần. *Trẻ em dưới 1 tuổi (hoặc cân nặng dưới 10 kg): Dùng dạng dung dịch uống, 37,5 mg x 1 lần/8 giờ. *Phòng ngừa viêm màng trong tim hoặc nhiễm khuẩn do phẫu thuật cấy ghép: 600 mg (10 mg/kg đối với người lớn) uống 1-2 giờ trước khi phẫu thuật và 300 mg (5mg/kg) uống 6 giờ sau khi phẫu thuật. Sốt hậu sản do nhiễm trùng đường sinh dục: Sốt nhưng không có biểu hiện ốm lâm sàng: Amoxycilin + acid clavulanic. Sốt kéo dài hơn 48 giờ: clindamycin 300 mg x 1 lần/8 giờ (nếu do Mycoplasma) cho đến khi hết sốt hoặc 500 mg erythromycin (nếu do Ureaplasma)","Clindamycin có nguy cơ cao gây viêm đại tràng giả mạc do độc tố của Clostridium difficile tăng quá mức. Ðiều này xảy ra khi những vi khuẩn thường có ở đường ruột bị clindamycin tiêu diệt (đặc biệt ở bệnh nhân cao tuổi và bệnh nhân suy giảm chức năng thận). Ở một số bệnh nhân (0,1 - 10%) viêm đại tràng giả mạc có thể phát triển rất nặng và dẫn đến tử vong. Viêm đại tràng giả mạc được đặc trưng bởi: Đau bụng, tiêu chảy, sốt, có chất nhầy và máu trong phân. Soi trực tràng thấy những mảng trắng vàng trên niêm mạc đại tràng. Tác dụng không mong muốn ở đường tiêu hóa chiếm khoảng 8% bệnh nhân. Thường gặp: Buồn nôn, nôn, đau bụng, tiêu chảy do clostridium difficile. Ít gặp: Mày đay, phản ứng tại chỗ sau tiêm bắp, viêm tắc tĩnh mạch sau khi tiêm tĩnh mạch. Hiếm gặp: Sốc phản vệ, tăng bạch cầu ưa eosin và giảm bạch cầu trung tính có hồi phục, viêm đại tràng giả mạc, viêm thực quản, tăng transaminase gan có hồi phục",Ðối kháng với erythromycin,https://thuocbietduoc.com.vn/thuoc-8640/clamycef.aspx,Unimed Pharm Inc - KOREA,
Aciclovir,VNA-4735-05,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Acyclovir,Hộp 10 vỉ x 10 viên nén 200mg,Acyclovir (200mg),"Acyclovir *Viên nén: Nhiễm virus herpes simplex da và niêm mạc, bao gồm herpes sinh dục khởi phát và tái phát. Ngăn chặn việc tái nhiễm herpes simplex trên người có miễn dịch bình thường",Acyclovir Bệnh nhân được biết là có quá mẫn với acyclovir. Dạng kem: Quá mẫn với propylenglycol,Acyclovir Viên nén: Ðiều trị herpes simplex ở người lớn,"Acyclovir - Viên nén: nổi ban da đã được báo cáo xuất hiện trên một vài bệnh nhân sử dụng viên nén và tự khỏi khi ngưng thuốc. Các tác dụng trên đường tiêu hóa như buồn nôn, nôn mửa, tiêu chảy và đau bụng đã được báo cáo xuất hiện ở bệnh nhân dùng thuốc viên nén. Trong những thử nghiệm mù đôi dùng giả dược được kiểm soát, tần suất các biểu hiện rối loạn trên đường tiêu hóa tìm thấy không khác biệt nhau lắm giữa nhóm dùng giả dược và nhóm dùng acyclovir. Các phản ứng thần kinh có hồi phục, đáng chú ý là chóng mặt, tình trạng lẫn lộn, ảo giác và buồn ngủ đã được báo cáo xuất hiện đôi lúc, thường là với bệnh nhân suy thận hay có những yếu tố tạo khuynh hướng mắc bệnh. Một vài báo cáo về chứng gia tăng rụng tóc lan tỏa. Do loại chứng bệnh này thường liên kết với nhiều loại thuốc và các tiến triển bệnh khác nhau, mối liên hệ giữa biểu hiện này với liệu pháp acyclovir không được chắc chắn. Còn có những trường hợp rất hiếm được báo cáo xảy ra với người uống Acyclovir bao gồm việc tăng nhẹ và thoáng qua bilirubine và các men gan, tăng nhẹ urea và creatinin máu, giảm nhẹ các chỉ số huyết học, nhức đầu, có những phản ứng thần kinh nhẹ có hồi phục và mệt mõi. - Dạng kem: cảm giác rát bỏng và xót có thể xảy ra với một số bệnh nhân khi bôi thuốc. Nổi ban hay ngứa cũng đã được báo cáo xảy ra trong một số ít bệnh nhân. - Thuốc mỡ tra mắt: ở một số nhỏ bệnh nhân có thể xuất hiện cảm giác xót nhẹ thoáng qua ngay sau khi tra thuốc vào mắt. Bệnh giác mạc đốm nhỏ nông cũng đã được báo cáo. Dấu hiệu này không cần thiết phải ngưng thuốc sớm và sẽ lành không có biến chứng rõ rệt. Kích ứng và viêm tại chỗ, như viêm mi mắt và viêm giác mạc đã được báo cáo xảy ra ở bệnh nhân dùng thuốc mỡ tra mắt Acyclovir","Acyclovir Probenecide làm gia tăng thời gian bán hủy trung bình và diện tích dưới đường cong của acyclovir dùng toàn thân. Các thuốc gây ảnh hưởng đến sinh lý học của thận có khả năng làm xáo động dược động học của acyclovir. Tuy nhiên, các kinh nghiệm lâm sàng vẫn chưa cho thấy thêm những tương tác thuốc khác với acyclovir",https://thuocbietduoc.com.vn/thuoc-1115/aciclovir.aspx,Công ty cổ phần dược phẩm và sinh học y tế Mebiphar - VIETNAM,
