Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Miracef 50 OS,VN-14461-12,Bột pha thành hỗn dịch để uống,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefpodoxime proxetil,Hộp 1 lọ 30ml,Cefpodoxime (Cefpodoxime 50mg/5ml),"Cefpodoxime Proxetil được chỉ định điều trị cho những bệnh nhân nhiễm khuẩn nhẹ đến vừa do các chủng vi khuẩn nhạy cảm gây ra các tình trạng bệnh được liệt kê dưới đây. - Đường hô hấp dưới: Viêm phổi mắc phải trong cộng đồng do S. pneumoniae hoặc H. influenzae (kể cả chủng sinh ra β-lactamase). Đợt kịch phát cấp tính của viêm phế quản mãn do S.pneumoniae, H.influenzae (chỉ gồm những chủng không sinh ra β-lactamase), hoặc M. catarrhais. Đến thời điểm này vẫn chưa có đủ dữ liệu để xác minh hiệu quả của thuốc đối với những bệnh nhân có đợt kịch phát cấp tính của viêm phế quản mãn do các chủng H. influenzae sinh ra β-lactamase. - Đường hô hấp trên: Viêm xoang hàm trên cấp tính do Haemophilus influenzae (kể cả các chủng sinh ra β-lactamase), Streptococcus pneumoniae, và Moraxella catarrhalis. Viêm tai giữa cấp tính do Streptococcuss pneumoniae, Haemophilus influenzae (kể cả các chủng sinh ra β-lactamase), hoặc Moraxella (Branhamella) catarrhalis. Viêm họng và/hoặc viêm amiđan do Streptococcus pyogenes. Lưu ý: Chỉ có penicillin dùng đường tiêm bắp là có hiệu quả trong dự phòng sốt thấp. Cefpodoxime Proxetil thường có hiệu quả trong tiệt trừ Streptococcus ở miệng-hầu. Tuy nhiên, chưa có số liệu xác minh hiệu quả của Cefpodoxime Proxetil trong dự phòng sốt thấp xảy ra sau đó. - Các bệnh lây truyền qua đường tình dục Bệnh lậu cổ tử cung và niệu đạo không biến chứng, cấp tính do Neisseria gonorrhoeae (kể cả các chủng sinh ra penicillinase). Nhiễm Neisseria gonorrhoeae (kể cả các chủng sinh ra penicillinase) ở hậu môn - trực tràng phụ nữ không biến chứng, cấp tính. Lưu ý: Hiệu quả của Cefpodoxime trong điều trị những bệnh nhân nam nhiễm N.gonorrhoeae ở trực tràng chưa được xác minh. Chưa có số liệu về việc dùng Cefpodoxime Proxetil trong điều trị nhiễm klhuẩn ở họng do N.gonorrhoeae ở nam hoặc nữ. - Da và cấu trúc da: Nhiễm khuẩn da và cấu trúc da không biến chứng do Staphylococcus aureus (kể cả các chủng sinh ra penicillinase) hoặc Streptococcus pyogenes. Lưu ý: Trong các thử nghiệm lâm sàng, điều trị thành công nhiễm khuẩn da và cấu trúc da không biến chứng phụ thuộc liều. Liều điều trị có hiệu quả đối với nhiễm khuẩn da cao hơn liều dùng cho các chỉ định khác. - Đường niệu: Nhiễm khuẩn đường niệu không biến chứng (viêm bàng quang) do Escherichia coli, Klebsiella pneumoniae, Proteus mirabilis hoặc Staphylococcus saprophyticus. Nên làm các xét nghiệm vi khuẩn thích hợp để phân lập và xác định vi khuẩn gây bệnh và xác định tính nhạy cảm của chúng đối với Cefpodoxime. Có thể tiến hành điều trị trong khi chờ đợi kết quả của những xét nghiệm này. Khi đã có kết quả nên điều chỉnh liệu pháp kháng sinh sao cho phù hợp",Cefpodoxime proxetil chống chỉ định dùng cho bệnh nhân đã biết dị ứng với cefpodoxime hoặc với các kháng sinh nhóm cephalosporin khác,Người lớn và thanh niên: (12 tuổi hoặc lớn hơn) Loại nhiễm khuẩn/Liều dùng tổng cộng mỗi ngày/Khoảng cách giữa các liều dùng/ Thời gian điều trị Viêm phổi mắc phải trong cộng đồng cấp tính: 400 mg/200 mg mỗi 12 giờ/14 ngày Đợt kịch phát cấp tính của viêm phế quản mãn : 400 mg/200 mg mỗi 12 giờ/10 ngày Viêm xoang hàm trên cấp tính: 400 mg/200 mg mỗi 12 giờ/10 ngày Viêm họng và/hoặc viêm amiđan: 200 mg/100 mg/mỗi 12 giờ/5 - 10 ngày Bệnh lậu không biến chứng(nam và nữ) và bệnh nhiễm lậu cầu ở trực tràng (nữ): 200 mg/Dùng 1 liều duy nhất Nhiễm khuẩn da và cấu trúc da không biến chứng: 800 mg/400 mg/mỗi 12 giờ/7 - 14 ngày Nhiễm khuẩn đường niệu không biến chứng: 200 mg/100 mg mỗi 12 giờ/7 ngày Nên uống thuốc cùng với thức ăn để tăng sự hấp thu,"Phần lớn các tác dụng không mong muốn là tác dụng phụ trên dạ dày ruột có bản chất nhẹ và thoáng qua. Bao gồm tiêu chảy, phân lỏng hoặc đi ngoài nhiều lần, đau bụng, buồn nôn, khó tiêu và đầy hơi. Ghi chú: XIN THÔNG BÁO CHO BÁC SĨ CÁC TÁC DỤNG NGOẠI Ý GẶP PHẢI TRONG QUÁ TRÌNH SỬ DỤNG THUỐC SỬ DỤNG QUÁ LIỀU Quá liều đối với cefpodoxime proxetil chưa được báo cáo. Triệu chứng do dùng thuốc quá liều có thể gồm có buồn nôn, nôn, đau thượng vị và đi tiêu chảy. Trong trường hợp có phản ứng nhiễm độc nặng nề do dùng quá liều, thẩm phân máu hay thẩm phân phúc mạc có thể giúp loại bỏ cefpodoxime ra khỏi cơ thể, đặc biệt khi chức năng thận bị suy giảm","Các thuốc kháng acid: dùng đồng thời liều cao các thuốc kháng acid (natri bicarbonat và nhôm hydroxit) làm giảm nồng độ cao nhất trong huyết tương 24% và làm giảm mức độ hấp thu 27% và dùng đồng thời liều cao các thuốc chẹn H2 làm giảm nồng độ cao nhất trong huyết tương 42% và làm giảm mức độ hấp thu 32%. Khi dùng đồng thời các thuốc này tốc độ hấp thu không thay đổi. Các thuốc kháng cholinergic đường uống (ví dụ propanthelin) làm chậm thời gian đạt nồng độ cao nhất trong huyết tương (làm tăng thời gian đạt nồng độ cao nhất Tmax lên 47%), nhưng không làm ảnh hưởng đến mức độ hấp thu (AUC) - Probenecid: Giống như với các thuốc kháng sinh nhóm β-lactamase khác, sự thải trừ Cefpodoxim qua thận bị ức chế bởi probenecid và kết quả là diện tích dưới đường cong AUC của Cefpodoxim tăng khoảng 31% và nồng độ cao nhất trong huyết tương tăng 20%. - Các thuốc gây độc cho thận: mặc dù chưa ghi nhận độc tính trên thận khi dùng Cefpodoxime proxetil riêng lẻ, nên kiểm soát chặt chẽ chức năng thận khi dùng Cefpodoxime proxetil đồng thời với các thuốc đã biết có khả năng gây độc cho thận",https://thuocbietduoc.com.vn/thuoc-40586/miracef-50-os.aspx,Miracle Labs (P) Ltd. - INDIA,
Cefuroxim 500,VD-13763-11,Hộp 2 vỉ x 5 viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefuroxim axetil tương đương 500mg cefuroxime base,Hộp 2 vỉ x 5 viên nén bao phim,Cefuroxime (500mg),"Nhiễm khuẩn đường hô hấp dưới như viêm phổi, viêm phế quản cấp và mạn. Nhiễm khuẩn đường hô hấp trên như nhiễm khuẩn tai, mũi, họng như viêm tai giữa, viêm xoang, viêm amydale, viêm họng. Nhiễm khuẩn niệu- sinh dục: viêm bể thận, viêm bàng quang, viêm niệu đạo, nhiễm khuẩn da và mô mềm như mụn nhọt, mủ da, chốc lở. Bệnh lậu; viêm niệu đạo cấp không biến chứng do lậu cầu và viêm cổ tử cung",Không dùng cho bệnh nhân nhạy cảm với kháng sinh nhóm Cephalosporin,"Người lớn: Trong bệnh viêm phế quản và viêm phổi 500mg x 2 lần/ngày. Trong đa số các nhiễm trùng: 250mg x 2 lần /ngày. Trong nhiễm trùng đường niệu, dùng liều 125mg x 2 lần/ngày. Bệnh lậu không biến chứng: liều duy nhất 1g Trẻ em: Liều thông thường là 125mg x 2 lần/ngày hay 10mg/kg x 2 lần/ngày.Liều tối đa 250mg/ngày. Trẻ em trên 2 tuổi mắc bệnh viêm tai giữa: 250mg x 2 lần/ngày hay 15mg/kg x 2 lần/ngày, tới tối đa 500mg/ngày","Đa số các tác dụng ngoại ý do cefuroxim đều nhẹ và chỉ thoáng qua: buồn nôn, nôn, đau bụng, viêm đại tràng giả. Tăng bạch cầu ưa eosin và tăng thoáng qua các men gan",Probenecid làm chậm sự bài tiết cefuroxim,https://thuocbietduoc.com.vn/thuoc-39689/cefuroxim-500.aspx,Công ty Dược & trang thiết bị Y tế Bình Định BIDIPHAR - VIETNAM,
Reldicef 200,VN-11769-11,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefpodoxime,Hộp 1 vỉ x 10 viên;Hộp 2 vỉ x 10 viên,Cefpodoxime (200mg),"Cefpodoxime được chỉ định để điều trị các nhiễm khuẩn sau đây : - Nhiễm khuẩn hô hấp trên bao gồm viêm tai giữa cấp, viêm xoang, viêm amiđan và viêm họng. - Viêm phổi cấp tính mắc phải trong cộng đồng. - Nhiễm lậu cầu cấp chưa có biến chứng. - Nhiễm khuẩn đường tiểu chưa có biến chứng. - Nhiễm khuẩn da và cấu trúc da",Cefpodoxime Cefpodoxime proxetil được chống chỉ định ở các bệnh nhân có tiền sử nhạy cảm với cefpodoxime proxetil,"Người lớn: - Nhiễm khuẩn hô hấp trên, kể cả viêm amiđan và viêm họng: 100 mg mỗi 12 giờ trong 10 ngày. - Viêm phổi cấp tính mắc phải trong cộng đồng: 200 mg mỗi 12 giờ trong 14 ngày. - Nhiễm lậu cầu cấp chưa có biến chứng: liều duy nhất 200 mg. - Nhiễm khuẩn đường tiểu chưa có biến chứng: 100 mg mỗi 12 giờ trong 7 ngày. - Nhiễm khuẩn da và cấu trúc da: 400 mg mỗi 12 giờ trong 7 - 14 ngày. Trẻ em: - Viêm tai giữa cấp tính: 10 mg/kg/ngày (tối đa 400 mg/ngày chia làm 2 lần) trong 10 ngày. - Viêm họng và viêm amiđan: 10 mg/kg/ngày (tối đa 200 mg/ngày chia làm 2 lần) trong 10 ngày. - Cefpodoxime nên được chỉ định cùng với thức ăn. Ở các bệnh nhân suy thận (độ thanh thải creatinine dưới 30 ml/phút), khoảng cách giữa liều nên được tăng đến 24 giờ. - Không cần phải điều chỉnh liều ở các bệnh nhân xơ gan","Tác dụng phụ được ghi nhận trong các thử nghiệm lâm sàng thường nhẹ và thoáng qua, bao gồm: đi tiêu chảy, buồn nôn, nôn ói, đau bụng, viêm đại tràng và đau đầu. Hiếm khi xảy ra phản ứng quá mẫn, nổi ban, chứng ngứa, chóng mặt, chứng tăng tiểu cầu, chứng giảm tiểu cầu, giảm bạch cầu hoặc tăng bạch cầu ưa eosin","Nồng độ trong huyết tương giảm khoảng 30% khi Cefpodoxime proxetil được chỉ định cùng với thuốc kháng acid hoặc ức chế H2. Khi chỉ định Cefpodoxime đồng thời với hợp chất được biết là gây độc thận, nên theo dõi sát chức năng thận. Nồng độ cefpodoxime trong huyết tương gia tăng khi chỉ định Cefpodoxime với probenecid. Thay đổi các giá trị xét nghiệm: Cephalosporins làm cho thử nghiệm Coomb trực tiếp dương tính",https://thuocbietduoc.com.vn/thuoc-38178/reldicef-200.aspx,M/s Biomed Life Sciences - INDIA,Công ty TNHH Dược phẩm DOHA - VIETNAM
VDM Kit,VN-3688-07,Vỉ chứa 3 viên nén của 3 hoạt chất,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Azithromycin (1g), Secnidazole (1g), Fluconazole (150mg)","Hộp 1 vỉ, mỗi vỉ chứa 1 viên Fluconazole (150mg), 1 viên Azithromycin (1g), 1 viên Secnidazole(1g)","Fluconazole (150mg), Secnidazole (1g)","Fluconazole - Nhiễm nấm Candida niêm mạc: mũi, miệng, hầu họng, kể cả bệnh nhân suy giảm miễn dịch. Nấm Candida âm đạo cấp tính hay tái phát, nấm chân, thân, bẹn. - Ðiều trị và phòng ngừa nhiễm nấm Candida ở bệnh nhân bị bệnh ác tính, AIDS. - Viêm màng não do Cryptococcus hoặc phòng ngừa tái phát viêm màng não do Cryptococcus ở bệnh nhân AIDS","Fluconazole Quá mẫn với một trong các thành phần của thuốc, với các hợp chất thuộc nhóm triazol","Fluconazole Dùng bằng đường uống. Nhiễm nấm Candida hầu họng: 50-100mg/ngày trong 1-2 tuần. - Nhiễm nấm Candida âm đạo: liều duy nhất 150mg. - Nhiễm nấm chân, thân, bẹn: 150 mg/lần/tuần. - Viêm màng não do Cryptococcus: liều khởi đầu 400mg/ngày đầu tiên. Sau đó 200 mg/ngày, dùng ít nhất 6-8 tuần. Trường hợp phòng ngừa tái phát do Cryptococcus: 100-200mg/ngày. - Người lớn tuổi: nếu không có dấu hiệu suy thận có thể dùng liều thông thường. Nếu có dấu hiệu suy thận (độ thanh thải creatinin < 40 ml/phút), nên điều chỉnh liều. - Bệnh nhân suy thận: phát đồ điều trị liều đơn không cần chỉnh liều. Với phát đồ điều trị nhiều lần/ngày dùng liều thông thường trong 1-2 ngày, sau đó cần điều chỉnh khoảng cách giữa các liều","Fluconazole Nhức đầu, buồn nôn, đau bụng, tiêu chảy, đầy hơi, nổi mẩn da","Fluconazole - Nghiên cứu trên lâm sàng, fluconazol gây tăng nồng độ huyết tương của phenytoin. Thời gian bán hủy của fluconazol trong huyết tương kéo dài khi dùng chung với sulphonylurea. Cần theo dõi và điều chỉnh liều của phenytoin và sulphonylurea. - Rifampicin làm giảm độ hấp thu và thời gian bán hủy của fluconazol. Do đó khi dùng đồng thời với rifampicin, cần tăng liều của fluconazol",https://thuocbietduoc.com.vn/thuoc-2939/vdm-kit.aspx,"Coral Laboratories., Ltd - India","Meyer Pharm., Ltd - HONGKONG"
Cefixim uphace 100mg,VNA-3707-05,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixime,hộp 2 vỉ x 10 viên nang,Cefixime (100mg),"Viêm tai giữa, viêm họng, viêm amidan, viêm phế quản, viêm phổi cấp & mãn tính. - Nhiễm trùng tiết niệu - sinh dục, bệnh lậu, da & mô mêm. - Điều trị thương hàn. - Dự phòng nhiễm trùng phẫu thuật",Quá mẫn với cephalosporin,"Người lớn & trẻ > 12 tuổi: 50 - 100 mg x 2 lần/ngày, có thể tăng lên 200 mg x 2 lần/ngày. - Nhiễm khuẩn đường tiểu do lậu liều duy nhất 400 mg. Suy thận: giảm liều","Rối loạn tiêu hoá, nhức đầu, nổi mẫn, mề đay, ngứa, sốt, đau khớp. giảm tiểu cầu, giảm bạch cầu, tăng bạch cầu ái toan, thay đổi chức năng gan, thận",Warfarin,https://thuocbietduoc.com.vn/thuoc-5740/cefixim-uphace-100mg.aspx,Công ty cổ phần dược phẩm TW25 - VIETNAM,
Dexfovi 10,VN1-746-12,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Adefovir dipivoxil,Hộp 2 vỉ x 10 viên,Adefovir (10mg),"Adefovir được chỉ định điều trị viêm gan B mạn tính ở người lớn có bằng chứng về sự nhân lên của virus hoạt động và có tăng lâu dài các aminotransferase trong huyết thanh hoặc có bệnh mô tiến triển. Đặc tính dược lực học: Adefovir là một thuốc kháng virus có khả năng ức chế các enzym cần thiết để virus viêm gan siêu vi B (HBV); và HIV sinh sản. Các virus như HIV và HBV sử dụng vật liệu di truyền của tế bào cơ thể để tạo thêm virus lan nhiễm cho các tế bào khác. Adefovir can thiệp vào vòng đời của HBV để ngăn chặn sự tạo thêm virus. Adefovir gắn kết đặc hiệu với các enzym DNA polymerase, vì thế HBV không thể xây dựng vật liệu di truyền cần thiết để tạo thêm virus và nhiễm thêm cho các tế bào khác. Đặc tính","Viên nén adefovir có chống chỉ định ở các bệnh nhân gan to, phân có mỡ, bệnh acid máu do chuyển hóa và có tiền sử mẫn cảm với bất kỳ thành phần nào của thuốc",Viêm gan siêu vi B mạn tính: Uống 1 viên/ ngày,"Các tác dụng không mong muốn thông thường nhất là: Suy nhược, đau đầu, đau bụng, tiêu chảy, buồn nôn, khó tiêu, đầy hơi, tăng creatinin và giảm phosphat huyết. Tiêu hóa: viêm tụy. Hệ thống cơ xương và mô liên kết: bệnh cơ, loãng xương (cả hai đều liên quan với bệnh ống lượn gần). Thận và tiết niệu: suy thận, hội chứng fanconi, bệnh ống lượn gần. Đã có báo cáo tăng nồng độ men gan và đợt kịch phát cấp tính viêm gan sau khi ngừng adefovir. Nhiễm acid lactic, thường liên quan với gan to nghiêm trọng và nhiễm mỡ có thể gặp khi sử dụng các thuốc đồng đẳng nucleosid một mình hoặc với thuốc kháng retrovirus. Thông báo cho thầy thuốc các tác dụng không mong muốn gặp phải khi sử dụng thuốc","In vivo, adefovir dipivoxil được chuyển hóa nhanh thành adefovir. In vivo, ở nồng độ rất cao (trên 4000 lần), adefovir không ức chế bất kỳ enzym thông thường nào ở người CYP450, CYP1A2, CYP2C9, CYP2C19, CYP2D6 và CYP3A4. Adefovir không là chất nền cho những enzym này. Tuy nhiên, chưa biết là adefovir có gây kích thích CYP450 hay không. Dựa trên các kết quả thử nghiệm in vitro và đường thải trừ qua thận của adefovir, ít có khả năng có tương tác qua trung gian CYP450 giữa các thuốc khác với adefovir làm chất ức chế hay chất nền. Không nên sử dụng đồng thời adefovir và tenofovir disoproxil fumarat. Phải theo dõi sát bệnh nhân khi sử dụng adefovir cùng với thuốc bài tiết qua thận hoặc thuốc có ảnh hưởng đến chức năng thận",https://thuocbietduoc.com.vn/thuoc-43120/dexfovi-10.aspx,M/s. Medex Laboratories - INDIA,Công ty cổ phần Thương mại Hà Lan - VIETNAM
Spiramycin 3MIU,VD-13718-11,Hộp 2 vỉ x 8 viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Spiramycin 3000000IU,Hộp 2 vỉ x 8 viên nén bao phim,Spiramycin (-),"Các bệnh nhiễm khuẩn đường hô hấp trên và dưới, tai mũi họng, phế quản phổi, miệng, da, sinh dục, xương khớp. - Phòng ngừa tái phát thấp khớp cấp tính ở bệnh nhân dị ứng với Penicillin",Dị ứng với Spiramycin,"Spiramycin Người lớn: 2-3 viên 3MUI hoặc 4-6 viên 1,5MUI (tức 6-9MUI) một ngày, chia làm 2 hoặc 3 lần. Nhũ nhi và trẻ em: 150.000-300.000UI/kg/ngày, chia làm 2-3 lần Viên 3MUI không sử dụng cho trẻ em. Phòng ngừa viêm màng não do não cầu khuẩn: Người lớn: 3MUI/12 giờ, trong 5 ngày. Trẻ em: 75.000UI/kg/12 giờ, trong 5 ngày","Hiếm: buồn nôn, nôn, tiêu chảy, dị ứng ngoài da",Spiramycin Lưu ý khi phối hợp: - Levodopa: ức chế sự hấp thu của carbidopa với giảm nồng độ levodopa trong huyết tương. Theo dõi lâm sàng và điều chỉnh liều levodopa,https://thuocbietduoc.com.vn/thuoc-39644/spiramycin-3miu.aspx,Công ty cổ phần dược phẩm S.Pharm - VIETNAM,
Ceuromed 500mg,VN-9652-05,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefuroxime,Hộp chứa 5 hộp nhỏ x 1 vỉ x 4 viên,Cefuroxime (500mg),"Viêm tai giữa , viêm xoang, viêm amiđan, viêm thanh quản, viêm họng. Viêm phổi, viêm phế quản cấp, đợt cấp viêm phế quản mãn tính. Viêm bể thận, viêm bàng quang, viêm niệu đạo . Ðinh nhọt, viêm da mủ, chốc lở. Sốt thương hàn. Bệnh lậu, viêm niệu đạo cấp do lậu cấp, viêm cổ tử cung",Quá mẫn với cephalosporin,"Dùng 5-10 ngày, uống sau khi ăn. *Người lớn: Hầu hết Nhiễm khuẩn 250 mg x 2 lần/ngày; Sốt thương hàn 500 mg x 2 lần/ngày; Nhiễm khuẩn niệu-sinh dục 125 mg x 2 lần/ngày; Nhiễm khuẩn hô hấp dưới nhẹ đến trung bình: 250 mg/lần x 2 lần/ngày; nặng, nghi viêm phổi: 500 mg/lần x 2 lần/ngày; Viêm bể thận 250 mg/lần x 2 lần/ngày; Lậu không biến chứng liều đơn 1 g. - Bệnh Lyme giai đoạn đầu: 500mg x 2 lần/ngày, trong 20 ngày. *Trẻ em: Hầu hết Nhiễm khuẩn 125 mg/lần x 2 lần/ngày, tối đa 250 mg/lần; Sốt thương hàn 250 mg/lần x 2 lần/ngày; Trẻ 2 tuổi trở lên bị viêm tai giữa hay các Nhiễm khuẩn nghiêm trọng 250 mg/lần x 2 lần/ngày","ban đỏ đa dạng, hoại tử da do nhiễm độc, phát ban da, nổi mày đay, ngứa, sốt do thuốc, bệnh huyết thanh. Ðôi khi: tiêu chảy, buồn nôn, nôn, tăng bạch cầu ái toan, tăng men gan. Hiếm: viêm ruột giả mạc, giảm bạch cầu, tiểu cầu",Cefuroxime - Giảm,https://thuocbietduoc.com.vn/thuoc-6762/ceuromed-500mg.aspx,"Medley Pharma., Ltd - India",
Euchlor 1000,VN-7608-03,Bột pha dung dịch tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Chloramphenicol,Hộp 10 Lọ,Chloramphenicol (1g),"Sốt thương hàn, phó thương hàn. - Nhiễm Haemophilus chủ yếu ở màng não. - Nhiễm khuẩn kỵ khí. - Nhiễm Shigella. - Nhiễm Rickettsia. - Bệnh Brucella ở xương.`","Tiền căn suy tuỷ. Trẻ < 6 tháng tuổi. Phụ nữ có thai, cho con bú. Tiền căn dị ứng với nhóm phenicol","Tiêm tĩnh mạch, hạn hữu mới dùng tiêm bắp. - Người lớn: 50 mg/kg /24 giờ, dùng cách nhau mỗi 6 giờ. - Trẻ em: 25 - 50 mg/kg/24 giờ, chia 4 lần, cách nhau 6 giờ. Không dùng quá 3 tuần","Rối loạn tiêu hoá. Rối loạn tuỷ xương, giảm tất cả huyết cầu. Thiếu máu bất sản. Hội chứng xám gặp ở trẻ sơ sinh. Dị ứng thuốc: ban đỏ da, đôi khi viêm mạch, sốc phản vệ","Ðối kháng tác động với penicillin, aminoglycosid. Làm tăng hoạt tính của phenytonin, tolbutamid, clorpropamid, dicoumarol",https://thuocbietduoc.com.vn/thuoc-7619/euchlor-1000.aspx,"Umedical Laboratoire Pvt.,Ltd - India",
Mexid 625,VN-16367-13,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Amoxicillin (dưới dạng Amoxicillin trihydrate) 500mg; Acid clavulanic (dưới dạng clavulanat potassium) 125mg,Hộp 1 vỉ x 10 viên,Clavulanic acid (125mg),"Điều trị trong thời gian ngắn các trường hợp nhiễm khuẩn sau: – Nhiễm khuẩn đường hô hấp trên: Viêm Amidan, viêm xoang, viêm tai giữa đã được điều trị bằng các kháng sinh thông thường nhưng không giảm. – Nhiễm khuẩn đường hô hấp dưới bởi các chủng H. influenzae và Branhamella catarrbalissản sinh beta– lactamase: Viêm phế quản cấp và mãn, viêm phổi– phế quản. – Nhiễm khuẩn nặng đường tiết niệu– sinh dục bởi các chủng E. coli, Klebsiella và Enterobacter sản sinh beta– lactamase: Viêm bàng quang, viêm niệu đạo, viêm bể thận (nhiễm khuẩn đường sinh dục nữ);. – Nhiễm khuẩn da và mô mềm: Mụn nhọt, áp xe, nhiễm khuẩn vết thương. – Nhiễm khuẩn xương và khớp: Viêm tủy xương. – Nhiễm khuẩn nha khoa: Áp xe ổ răng. – Nhiễm khuẩn khác: Sản phụ khoa, ổ bụng","– Mẫn cảm với nhóm Beta– lactam (các Penicillin, Cephalosporin). Những người có tiền sử vàng da hoặc rối loạn gan mật do dùng Amoxicillin, Clavulanate hay các Penicillin",tính theo hàm lượng amoxicilin có trong thuốc. Người lớn và trẻ em ≥ 12 tuổi: Liều dùng: tính theo hàm lượng amoxicilin có trong thuốc. Người lớn và trẻ em ≥ 12 tuổi: – Nhiễm khuẩn nhẹ và vừa: 1 viên (500mg amoxicilin) cách 12 giờ/lần. – Nhiễm khuẩn nặng: 1 viên(500 mg amoxicilin) cách 8 giờ/lần. Trẻ em 6 tuổi và cân nặng < 25kg nên điều trị dạng hỗn dịch hoặc dạng thuốc gói. Nên uống thuốc vào đầu bữa ăn để giảm thiểu hiện tượng không dung nạp thuốc ở dạ dày– ruột. Điều trị không được vượt quá 14 ngày mà không khám lại,"– Thường gặp: Tiêu chảy, ngoại ban, ngứa. – Ít gặp: Tăng bạch cầu ái toan, buồn nôn, nôn, viêm gan và vàng da ứ mật, tăng transaminase. – Hiếm gặp: Phản ứng phản vệ, phù Quincke, giảm nhẹ tiểu cầu, giảm bạch cầu, thiếu máu tán huyết, viêm đại tràng giả mạc, hội chứng Stevens– Johnson, ban đỏ đa dạng, viêm da bong, hoại tử biểu bì do ngộ độc, viêm thận kẽ. – Thông báo cho bác sỹ những tác dụng không mong muốn gặp phải khi sử dụng thuốc","– Thuốc có thể gây kéo dài thời gian chảy máu và thời gian prothrombin. Vì vậy cần phải cẩn thận đối với những người bệnh đang điều trị bằng thuốc chống đông máu. – Thuốc có thể làm giảm hiệu quả thuốc tránh thai uống, do đó cần phải báo trước cho người bệnh. – Probenecid kéo dài thời gian đào thải của Amoxicillin nhưng không ảnh hưởng đến sự đào thải của Acid clavulanic",https://thuocbietduoc.com.vn/thuoc-44053/mexid-625.aspx,"M.S Minimed Laboratories Pvt., Ltd - India",Rotaline Molekule Pvt.Ltd. - INDIA
Clessgati,VN-0583-06,Viên bao phim-400mg,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Gatifloxacin,Hộp 1 vỉ x 5 viên,Gatifloxacin (-),"Viêm phế quản cấp & mạn, viêm mủ màng phổi, áp xe phổi, viêm phổi. - Viêm bể thận cấp & mạn, viêm tuyến tiền liệt, viêm bàng quang, nhiễm khuẩn đường tiểu khác. - Lỵ, tiêu chảy nhiễm trùng, viêm đại tràng cấp & mãn","Quá mẫn với gatifloxacin, nhóm quinolon","Uống ngày 1 lần, không phụ thuộc bữa ăn. Liều 200-400 mg/ngày","Có thể có đau đầu, chóng mặt, lo lắng, kích động, mất ngủ. Ảnh hưởng chức năng thận, thay đổi huyết học, nhạy cảm ánh sáng","Uống cách 4 giờ với thuốc kháng acid chứa Al, Mg, chế phẩm chứa Zn, Fe. Tăng kích ứng đường tiêu hoá khi dùng với NSAID",https://thuocbietduoc.com.vn/thuoc-11695/clessgati.aspx,"Clesstra Healthcare Pvt., Ltd - India","S.R.S Pharma Pvt., Ltd - India"
