Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Inbionettora injection 80mg,VN-9805-05,Dung dịch tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Tobramycin,,Tobramycin (80mg/2ml),Nhiễm khuẩn nặng do chủng vi khuẩn gr(-); nhạy cảm. - Nhiễm khuẩn đường tiết niệu có biến chứng & tái phát. - Nhiễm khuẩn đường hô hấp,Quá mẫn với aminoglycoside. Phụ nữ có thai & cho con bú. Nhược cơ nặng,"Tiêm bắp hay truyền tĩnh mạch 20 - 60 phút: - Trẻ em: 6 - 7.5 mg/kg/ngày, chia 3 - 4 lần. - Người lớn: Nhiễm khuẩn nặng 3 mg/kg/ngày, chia 3 lần; nhiễm khuẩn đe doạ tính mạng 5 mg/kg/ngày, chia 3 lần. Tối đa 5 mg/kg/ngày. - Ðiều trị không quá 7 - 10 ngày. - Trẻ sơ sinh < 1 tuần: 4 mg/kg/ngày, chia 2 lần","Tổn thương thính giác, độc cho thận, nghẽn thần kinh cơ",Các thuốc gây độc thận hay độc thần kinh khác,https://thuocbietduoc.com.vn/thuoc-21553/inbionettora-injection-80mg.aspx,Inbionet Corporation - KOREA,"Binex Co., Ltd - USA"
Newcefix,VN-8371-04,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixime,Hộp 2 vỉ x 10 viên,Cefixime (100mg),"Viêm tai giữa, viêm họng, viêm amidan, viêm phế quản, viêm phổi cấp & mãn tính. - Nhiễm trùng tiết niệu - sinh dục, bệnh lậu, da & mô mêm. - Điều trị thương hàn. - Dự phòng nhiễm trùng phẫu thuật",Quá mẫn với cephalosporin,"Người lớn & trẻ > 12 tuổi: 50 - 100 mg x 2 lần/ngày, có thể tăng lên 200 mg x 2 lần/ngày. - Nhiễm khuẩn đường tiểu do lậu liều duy nhất 400 mg. Suy thận: giảm liều","Rối loạn tiêu hoá, nhức đầu, nổi mẫn, mề đay, ngứa, sốt, đau khớp. giảm tiểu cầu, giảm bạch cầu, tăng bạch cầu ái toan, thay đổi chức năng gan, thận",Warfarin,https://thuocbietduoc.com.vn/thuoc-5944/newcefix.aspx,"Kukje Pharm Ind Co., Ltd - KOREA",
Ofloxacin 200mg,V1043-H12-05,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ofloxacin,hộp 5 vỉ x 10 viên nén bao phim,Ofloxacin (200mg),"Bệnh nhân trưởng thành bị nhiễm trùng niệu sinh dục: viêm bể thận, tiền liệt tuyến, bàng quang, mào tinh, nhiễm trùng do phẫu thuật. - Ðiều trị nhiễm trùng đường hô hấp: viêm phổi, viêm phế quản, áp xe phổi, dãn phế quản, viêm tai giữa, viêm xoang, viêm amiđan. - Ðiều trị nhiễm trùng: Máu, xương khớp, mắt, mật & tuyến tiền liệt, da & mô mềm, sản phụ khoa","Quá mẫn với quinolone. Trẻ em, trẻ dậy thì. Có thai & cho con bú",Uống: 200-400 mg x 2 lần/ngày x 7-14 ngày tùy bệnh lý. - Suy thận ClCr 20-50 mL/phút: giảm nửa liều; ClCr < 20 mL/phút: giảm nửa liều dùng xen kẽ cách ngày,"Tiêu chảy, nôn, mệt mỏi, phát ban, chóng mặt","Thuốc kháng acid: Theophylline, Warfarin. - Thuốc uống trị đái tháo đường",https://thuocbietduoc.com.vn/thuoc-17000/ofloxacin-200mg.aspx,Công ty cổ phần Dược phẩm TW3 Foripharm - VIETNAM,
Obelix,VD-1054-06,Viên nang cứng,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Dehydro artemisinin, piperaquin phosphate","Hộp 1 vỉ x 8 viên, hộp 2 vỉ, 5 vỉ, 10 vỉ x 8 viên nang cứng",Piperaquin (-),Piperaquin Piperaquine được sử dụng kết hợp với dihydroartemisinin để điều trị sốt rét,Piperaquin Không sử dụng piperaquine trong bệnh nhân với QT kéo dài bẩm sinh hoặc những người đang dùng các thuốc khác kéo dài khoảng QT,,,,https://thuocbietduoc.com.vn/thuoc-9365/obelix.aspx,Công ty cổ phần TRAPHACO - VIETNAM,
Asell-S 2G,VN-13459-11,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Cefoperazone Sodium, Sulbactam sodium",Hộp 1 lọ thuốc + 1 ống dung môi 10ml,Sulbactam (-),"Thuốc tiêm cefoperazol và sulbactam được chỉ định để điều trị các bệnh truyền nhiễm trùng gây ra bởi các vi khuẩn nhạy cảm: - Nhiễm trùng đường hô hấp (trên và dưới); - Nhiễm trùng đường tiết niệu (trên và dưới) - Viêm màng bụng, viêm túi mật, viêm đường mật, các bệnh nhiễm trùng ổ bụng khác. - Nhiễm trùng máu - Viêm màng não - Nhiễm trùng da và mô mềm - Nhiễm trùng xương, khớp - Nhiễm trùng xương chậu, viêm màng trong dạ con, bệnh lậu, và các nhiễm trùng cơ quan sinh dục khác. Đa trị liệu: Do phổ kháng khuẩn rộng của thuốc tiêm cefoperazon/sulbactam nên có thể dùng riêng lẻ. Tuy nhiên, thuốc tiêm cefoperazom/sulbactam có thể kết hợp với kháng sinh khác nếu việc kết hợp được chỉ định. Khi dùng kết hợp với các kháng sinh nhóm aminoglycoside cần theo dõi chức năng thận trong suốt thời gian điều trị. Cơ Chế","Người có tiền sử dị ứng với các kháng sinh nhóm penicillin, sulbactam, cefoperazon hay bất cứ kháng sinh nào thuộc nhóm cephalosporin",Có thể dùng đường tiêm bắp hoặc truyền tĩnh mạch. Người lớn: Nhiễm khuẩn nhẹ và trung bình: 1-2g (Cefoperazone) mỗi 12 giờ. Nhiễm khuẩn nặng: 2-4g cách mỗi 12 giờ. Liều bình thường ở trẻ em: 25-100mg/kg mỗi 12 giờ. Suy thận: không cần giảm liều Cefoperazone,"Nhìn chung thuốc dung nạp tốt và hầu hết các tác dụng phụ xảy ra ở mức độ nhẹ và trung bình. Các nghiên cứu lâm sàng so sánh và không so sánh trên 2500 bệnh nhân và quan sát thấy có các tác dụng phụ sau: – Hệ tiêu hóa: giống như các kháng sinh khác, các tác dụng phụ xảy ra trên hệ tiêu hóa: tiêu chảy thường xảy ra với tỉ lệ khoảng 3,9%: cùng với buồn nôn và nôn ói 0,6%. – Hệ da: giống với các kháng sinh nhóm penicillin và cephalosporin, dị ứng da với biểu hiện ban đỏ 0,6% và mày đay 0,8% đã được báo cáo. – Hệ tạo máu: dùng thuốc trong thời gian dài có thể gây ra thiếu bạch cầu có hồi phục, phản ứng Coomb dương tính ở vài bệnh nhân, giảm Hemoglobin và hồng cầu, giảm thoáng qua bạch cầu ưa acid, tiểu cầu và giảm prothrombin huyết","Uống rượu hoặc các chế phẩm chứa cồn: gây ức chế aldehyde dehygrogenase, gây tích lũy trong máu và gây phản ứng giống disufiram. Phản ứng đặt trưng như: cơn nóng bừng, đổ mồ hôi, nhức đầu, nhịp tim nhanh đã được báo cáo khi uống rượu trong quá trình điều trị, hoặc sau 5 ngày dùng thuốc. Phản ứng tương tự xảy ra khi dùng các kháng sinh nhóm cephalosporin khác, nên thân trọng dùng cefoperazon/sulbactam với các thuốc có cồn. Ở bệnh nhân cho ăn bằng đường uống hoặc đường tiêm, nên tránh chứa phẩm có cồn. Kháng sinh nhóm aminoglycoside: không nên trộn lẫn sulbactam/cefoperazon và các amino glycosid với nhau sẽ làm giảm hoạt tính của thuốc, do có tương kị vật lý giữa chúng. Khi dùng kết hợp sulbactam/cefoperazon và các aminoglycosid phải tiêm truyền gián đoạn, và rửa ống truyền dịch giữa hai liều. Hoặc dùng sulbactam/cefoperazon cách xa thời gian dùng aminoglycosides. Lindocain: không nên tạo dung dịch hoàn nguyên lúc đầu với dung dịch 2% lindocain HCl do hỗn dịch này tương kị nhau. Nước cất vô trùng được dùng để tạo dung dịch hoàn nguyên lúc đầu và pha loãng với 2% lidocaine để tạo dung dịch tương hợp nhau. Cẩn thận khi kết hợp với các thuốc chống đông, thuốc ly giải huyết khối, các thuốc kháng viêm không steroid do có khả năng gây dễ chảy máu. Không nên trộn lẫn thuốc với amikacin, gentamicin, ketamycin B, doxycynlin, meclofenoxat, ajmalin, diphenhydramine, kali magnesi aspartat để tránh tạo kết tủa. Khi trộn lẫn với hydroxylin dihydroclorid, procainamide, aminophillin, proclorperazin, cytochrome C, pentazocin, aprotinin, sau 6 giờ có sự thay đổi tính chất của thuốc. Tương tác trong xét nghiệm lâm sàng: Phản ứng glucose trong nước tiểu có thể bị dương tính giả với dung dịch Benedict hoặc Fehling. Dương tính với các xét nghiệm kháng globulin (Coomb) đã báo cáo, đặc biệt, ở những trẻ sơ sinh mà người mẹ dùng thuốc lúc sắp sinh. Đôi khi tăng ALP, AST, ALT, BUN huyết thanh và creatinine huyết thanh đã được ghi nhận",https://thuocbietduoc.com.vn/thuoc-38316/asell-s-2g.aspx,Makcur Laboratories Ltd. - INDIA,"Yeva Therapeutics Pvt., Ltd - India"
Vimecime 200,VD-11388-10,,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixim trihydrat tương đương 200mg Cefixim,hộp 2 vỉ x 10 viên nang (tím-trắng),Cefixime (200mg),"Cefixime Trong các nhiễm khuẩn sau đây gây ra bởi các chủng nhạy cảm với cefixime như Streptococcus sp. (ngoại trừ Enteroccus sp.), Streptococcus pneumoniae, Neisseria gonorrhoeae, Branhamella catarrhalis, Escherichia coli, Klebsiella sp., Serratia sp., Proteus sp. và Haemophilus influenzae",Cefixime Bệnh nhân có tiền sử tăng mẫn cảm với bất cứ thành phần nào của thuốc hoặc với các kháng sinh có nhân cephem khác,"Cefixime - Dạng viên 50mg và 100mg: cho người lớn và trẻ em cân nặng ≥ 30kg, liều thường dùng hàng ngày được khuyến cáo là uống 50-100mg cefixime, 2lần/ngày. Có thể điều chỉnh liều tùy theo tuổi tác, thể trọng và triệu chứng bệnh. Trường hợp nhiễm khuẩn trầm trọng và dai dẳng, có thể tăng liều lên đến 200mg, 2lần/ngày. - Dạng thuốc bột (hạt mịn): liều dùng thông thường hàng ngày ở trẻ là 1,5-3mg/kg cân nặng, uống 2lần/ngày. Có thể điều chỉnh liều tùy theo triệu chứng của bệnh nhân. Trường hợp nhiễm khuẩn trầm trọng và dai dẳng, có thể tăng liều lên đến 6mg/kg cân nặng, uống 2lần/ngày","Cefixime Sốc: Nên thận trọng khi sử dụng vì các triệu chứng của sốc có thể xảy ra nhưng hiếm. Phải ngưng dùng thuốc ngay lập tức nếu xảy ra bất cứ các dấu hiệu nào có liên quan đến các triệu chứng như: cảm giác không được khỏe, khó chịu ở khoang miệng, thở khò khè, chóng mặt, giục đi đại tiện bất thường, ù tai hoặc đổ mồ hôi. Phản ứng mẫn cảm: Nếu xảy ra các dấu hiệu của phản ứng mẫn cảm như: chứng phát ban, mề đay, ban đỏ, ngứa hoặc sốt, phải ngưng sử dụng thuốc ngay và tiến hành các biện pháp điều trị thích hợp. Huyết học: Giảm bạch cầu hạt hoặc tăng bạch cầu ái toan có thể xảy ra không thường xuyên. giảm tiểu cầu hiếm khi xảy ra. Ngưng sử dụng thuốc nếu thấy các dấu hiệu bất thường này. Ðã có báo cáo thiếu máu tán huyết xảy ra với các kháng sinh có nhân cephem khác. Gan: GOT, GPT hoặc alkaline phosphatase có thể tăng nhưng không thường xuyên. Thận: Khuyến cáo theo dõi định kỳ chức năng thận, vì thương tổn thận trầm trọng như suy thận cấp có thể xảy ra nhưng hiếm. Nếu thấy các bất thường này, phải ngưng dùng thuốc ngay và tiến hành các biện pháp điều trị thích hợp. Tiêu hóa: Hiếm khi xảy ra viêm đại tràng trầm trọng như viêm đại tràng giả mạc, biểu hiện có máu trong phân. Ðau bụng hoặc tiêu chảy thường xuyên yêu cầu có biện pháp điều trị thích hợp bao gồm ngưng dùng thuốc ngay. Hô hấp: Hiếm khi xảy ra viêm phổi mô kẽ hoặc hội chứng PIE, biểu hiện bởi sốt, ho, khó thở, X quang phổi bất thường hoặc tăng bạch cầu ái toan. Nếu các triệu chứng này xảy ra, ngưng dùng thuốc ngay lập tức và tiến hành các biện pháp điều trị thích hợp như dùng các hormon vỏ thượng thận. Thay đổi hệ vi sinh đường ruột: Hiếm khi xảy ra viêm miệng hoặc nhiễm nấm candida. Sự thiếu vitamin: Thiếu vitamin K (như giảm prothrombine/máu hoặc dễ chảy máu) hoặc thiếu các vitamin nhóm B (như viêm lưỡi, viêm miệng, chán ăn hoặc viêm thần kinh) hiếm khi xảy ra. Các tác dụng không mong muốn khác: Nhức đầu hoặc choáng mặt có thể hiếm khi xảy ra","Cefixime Ảnh hưởng của thuốc lên các xét nghiệm cận lâm sàng: - Kết quả dương tính giả có thể xảy ra với thử nghiệm đường trong nước tiểu khi dùng các dung dịch thử Benedit và dung dịch Fehling, và Clinitest. Chưa có báo cáo cho kết quả dương tính giả với thử nghiệm Tes-Tape. - Có thể xảy ra thử nghiệm Coomb trực tiếp dương tính",https://thuocbietduoc.com.vn/thuoc-32384/vimecime-200.aspx,Công ty Cổ phần Armephaco - Xí nghiệp dược phẩm 150 - VIETNAM,
Uninetil,VN-9286-05,Dung dịch tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Netilmicin,,Netilmicin (50mg/ml),"Netilmicin Nhiễm khuẩn gây ra bởi các chủng nhạy cảm của các vi khuẩn sau: Escherichia coli, Klebsiella, Enterobacter, Serratia sp, Citrobacter sp, Proteus sp (indole dương tính và indole âm tính);, Pseudomonas aeruginosa, Staphylococcus sp (coagulase dương tính và coagulase âm tính, kể cả các chủng đề kháng pénicilline và méticilline) và Neisseria gonorrhoeae. Các nghiên cứu lâm sàng cho thấy netilmicin có hiệu quả trong: nhiễm trùng máu (kể cả nhiễm trùng ở trẻ sơ sinh), nhiễm trùng nặng đường hô hấp; nhiễm trùng thận, tiết niệu-sinh dục; nhiễm trùng da, mô mềm; nhiễm trùng xương khớp; nhiễm trùng khi giải phẫu; vết thương, bỏng; nhiễm trùng trong ổ bụng (bao gồm viêm phúc mạc); nhiễm trùng đường tiêu hóa",Netilmicin Quá mẫn cảm hoặc các phản ứng độc hại nghiêm trọng với netilmicin hay với các aminoglycoside khác,"Netilmicin Liều khuyến cáo dùng là như nhau ở đường tiêm bắp và tiêm tĩnh mạch. Nên theo dõi trọng lượng cơ thể của bệnh nhân trước khi điều trị để tính toán liều lượng cho đúng. Ở người béo phì nên tính toán liều aminoglycoside theo ước lượng trọng lượng không có mỡ. Không nên trộn lẫn Netilmicin với các thuốc khác mà phải dùng riêng rẻ theo đường dùng và phác đồ được khuyến cáo. Cần đo nồng độ tối đa và tối thiểu của netilmicin trong huyết thanh để chắc rằng thuốc được dùng đủ không vượt quá nồng độ cần thiết. Khi dùng Netilmicin mỗi ngày trong 2 hay 3 ngày, nồng độ tối đa được đo trong 30 phút đến 1 giờ sau khi uống cần trong khoảng 4-12mcg/ml; nên điều chỉnh liều để tránh nồng độ tối đa trong huyết thanh kéo dài trên 16mcg/ml. Nên tránh nồng độ tối thiểu đo trước khi uống liều kế tiếp cao hơn 4mcg/ml. Khi dùng Netilmicin một liều duy nhất nỗi ngày, có thể dự đoán nồng độ đỉnh trong khoảng 20-30 mcg/ml. Thời gian trị liệu thông thường cho mọi bệnh nhân là từ 7-14 ngày. Trong các trường hợp nhiễm trùng có biến chứng, cần điều trị lâu dài hơn. Mặc dù các đợt điều trị kéo dài của netilmicin được dung nạp tốt, việc kiểm tra chức năng thận, thính giác, thị giác và tiền đình cho bệnh nhân được điều trị quá khoảng thời gian thông thường là rất quan trọng. Liều nên được giảm khi biểu hiện lâm sàng cho phép. Ðường tiêm bắp: Bệnh nhân có chức năng thận bình thường: Người lớn: trường hợp nhiễm trùng đường tiểu hoặc nhiễm trùng toàn thân không trầm trọng ở các bệnh nhân có chức năng thận bình thường, liều dùng là 4-6mg/kg/ngày chia làm 3 lần bằng nhau cách mỗi 8 giờ, hoặc chia làm 2 lần bằng nhau cách mỗi 12 giờ hoặc dùng mỗi ngày 1 lần. Nói chung, với khoảng liều lượng này, dùng liều thấp hơn trong trường hợp nhiễm trùng đường tiểu và cao hơn trong các bệnh nhiễm toàn thân. Với cả hai công dụng, liều dùng nên được điều chỉnh tùy theo mức độ trầm trọng của bệnh và tình trạng của bệnh nhân. Ở người lớn cân nặng từ 40-60 kg: có thể dùng 100mg mỗi 12 giờ. Ở người lớn với thể trọng nặng hơn hay nhẹ hơn khoảng trọng lượng nêu trên, liều dùng nên được tính bằng mg/kg của trọng lượng cơ thể không tính mỡ. Ở bệnh nhân nhiễm trùng nặng: dùng 7,5mg/kg/ngày chia làm 3 liều bằng nhau cách mỗi 8 giờ. Liều này nên giảm còn 6mg/kg/ngày hoặc ít hơn ngay khi biểu hiện lâm sàng cho phép, thường trong khoảng 48 giờ. Trẻ em: 6-7,5mg/kg/ngày (dùng 2-2,5mg/kg cách mỗi 8 giờ) Trẻ sơ sinh và mới sinh trên 1 tuần: 7,5-9mg/kg/ngày (dùng 2,5-3mg/kg cách mỗi 8 giờ) Trẻ sinh thiếu tháng hoặc mới sinh 1 tuần hay dưới 1 tuần: 6mg/kg/ngày (3mg/kg dùng cách mỗi 12 giờ) Bệnh nhân suy thận: Liều phải được điều chỉnh ở các bệnh nhân bị suy thận. Khi có thể, nên kiểm tra nồng độ netilmicin trong huyết thanh. Lịch dùng thuốc không nhất thiết theo chỉ định cứng nhắc nhưng được nêu ra như một hướng dẫn về liều lượng khi sự đo lường netilmicin trong huyết thanh không thể thực hiện được. Nếu không có định lượng huyết thanh và chức năng thận ổn định, hệ số thanh thải créatinine và créatinine huyết thanh là các chỉ dẫn có giá trị nhất về mức độ thiểu năng thận để hướng dẫn việc điều chỉnh liều lượng. Chế độ điều trị thay đổi về khoảng cách dùng liều: có thể điều chỉnh bằng cách gia tăng khoảng thời gian giữa các liều được dùng thông thường. Vì nồng độ créatinine trong huyết thanh có tương quan lớn với thời gian bán hủy của netilmicin trong huyết thanh, xét nghiệm này có thể hướng dẫn cho việc điều chỉnh khoảng cách thời gian giữa các liều. Khoảng cách thời gian giữa các lần dùng thuốc (tính bằng giờ) có thể được ước lượng bằng cách nhân mức créatinine trong huyết thanh (tính bằng mg/100ml) với 8. Thí dụ: một bệnh nhân cân nặng 60kg với mức créatinine trong huyết thanh là 3mg/100ml có thể dùng 120mg (2mg/kg) cách 24 giờ (3x8). Chế độ điều trị thay đổi về","Netilmicin Ðộc tính trên thận: hiếm và thường là nhẹ được báo cáo xuất hiện sau khi dùng netilmicin. Ở người lớn tuổi, bệnh nhân có tiền sử suy thận hoặc được điều trị với lượng lớn hơn yêu cầu, độc tính xảy ra thường hơn và hầu hết là có thể phục hồi. Ðộc tính trên thần kinh: không giống các aminoglycoside khác, dung dịch tiêm Netromycin có độc tính trên tiền đình và trên ốc tai rất thấp. Có thể có thiểu năng tiền đình thoáng qua do cơ chế bù trừ. Thiểu năng ốc tai hiếm gặp thì thường là không thể phục hồi","Netilmicin Nên tránh sử dụng tại chỗ hay sử dụng toàn thân cùng lúc và/hoặc liên tiếp với các dược phẩm có khả năng gây độc tính trên thận và/hoặc trên thần kinh như cisplatine, bacitracine, polymyxine B, colistine, cephaloridine, amphotéricine B, kanamycine, acyclovir, gentamicine, amikacine, sisomicine, tobramycine, neomycine, streptomycine, paromomycine, viomycine và vancomycine. Nguy cơ thể hiện độc tính có thể cao hơn ở bệnh nhân lớn tuổi và cơ thể bị mất nước. Nên tránh sử dụng đồng thời netilmicin với các thuốc có tác dụng lợi tiểu mạnh, như acide éthacrynique hoặc furosémide, vì bản thân các thuốc lợi tiểu này có thể gây độc tính trên tai. Hơn nữa, khi dùng đường tĩnh mạch, các thuốc lợi tiểu có thể làm tăng độc tính của các aminoglycoside do làm biến đổi nồng độ kháng sinh trong huyết thanh và trong mô",https://thuocbietduoc.com.vn/thuoc-16301/uninetil.aspx,"Union Korea Pharma Co., Ltd - KOREA",Công ty TNHH Dược phẩm Bích Châu - VIETNAM
Spramycin 3 M.I.U,VD-13768-11,Hộp 2 vỉ x 5 viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Spiramycin 3.000.000 IU,Hộp 2 vỉ x 5 viên nén bao phim,Spiramycin (-),"Các bệnh nhiễm khuẩn đường hô hấp trên và dưới, tai mũi họng, phế quản phổi, miệng, da, sinh dục, xương khớp. - Phòng ngừa tái phát thấp khớp cấp tính ở bệnh nhân dị ứng với Penicillin",Dị ứng với Spiramycin,"Spiramycin Người lớn: 2-3 viên 3MUI hoặc 4-6 viên 1,5MUI (tức 6-9MUI) một ngày, chia làm 2 hoặc 3 lần. Nhũ nhi và trẻ em: 150.000-300.000UI/kg/ngày, chia làm 2-3 lần Viên 3MUI không sử dụng cho trẻ em. Phòng ngừa viêm màng não do não cầu khuẩn: Người lớn: 3MUI/12 giờ, trong 5 ngày. Trẻ em: 75.000UI/kg/12 giờ, trong 5 ngày","Hiếm: buồn nôn, nôn, tiêu chảy, dị ứng ngoài da",Spiramycin Lưu ý khi phối hợp: - Levodopa: ức chế sự hấp thu của carbidopa với giảm nồng độ levodopa trong huyết tương. Theo dõi lâm sàng và điều chỉnh liều levodopa,https://thuocbietduoc.com.vn/thuoc-39694/spramycin-3-miu.aspx,Công ty Dược & trang thiết bị Y tế Bình Định BIDIPHAR - VIETNAM,
Lincomycin 500mg,VNB-4523-05,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Lincomycin,Hộp 20 vỉ x 10 viên nang,Lincomycin (500mg),"Nhiễm khuẩn năng do các vi khuẩn nhạy cảm, đặc biệt Staphylococcus, Streptococcus, Pneumococcus ở người bệnh có dị ứng với Penicillin như áp xe gan; nhiễm khuẩn xương do Staphylococcus; nhiễm khuẩn phụ khoa như nhiễm khuẩn ở âm đạo, viêm màng trong tử cung, viêm vùng chậu; viêm màng bụng thứ phát; áp xe phổi; nhiễm khuẩn huyết; mụt nhọt biến chứng và loét do nhiễm khuẩn kỵ khí. Nhiễm khuẩn do các vi khuẩn kháng Penicillin. Nhiễm khuẩn ở các vị trí thuốc khác khó tới như viêm cốt tủy cấp và mãn tính, các nhiễm khuẩn do Bacteroides spp","Các bệnh nhân mẫn cảm với lincomycin, clindamycin hay doxorubicin Trẻ sơ sinh dưới 1 tháng tuổi","Người lớn: liều thường dùng là 500mg mỗi 6-8giờ Trẻ em trên 1 tháng tuổi: 7,5-15mg/kg mỗi 6 giờ hoặc 10-20mg/kg mỗi 8 giờ Điều trị tối thiểu 10 ngày trong trường hợp nhiễm liên cầu khuẩn tan huyết bêta nhóm A. Uống thuốc với nhiều nước, nên uống thuốc lúc đói","Các phản ứng phụ có thể xảy ra như viêm ruột kết giả mạc. Phản ứng dị ứng như ban đỏ; dị ứng da, ngứa, tiêu chảy, đau bụng, buồn nôn, nôn. Giảm bạch cầu trung tính, ban xuất huyết, giảm tiểu cầu hiếm khi xảy ra. Thông tin về hoạt chất: Lincomycin Thuốc này chứa hoạt chất Lincomycin . Để biết thêm thông tin chi tiết về cơ chế tác dụng, dược lực học, dược động học của hoạt chất này, vui lòng xem: Xem chi tiết hoạt chất Lincomycin",,https://thuocbietduoc.com.vn/thuoc-6716/lincomycin-500mg.aspx,Công ty cổ phần Dược & thiết bị vật tư Y tế Thanh Hóa - VIETNAM,
Isoniazid 300mg,VNA-4164-01,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Isoniazide,Hộp 1chai x 200 viên nén,Isoniazide (300mg),"Thể hoạt động lao phổi & ngoài phổi, Sơ nhiễm lao. - Nhiễm Mycobacterium không điển hình có nhạy cảm với thuốc",Quá mẫn với thành phần của thuốc,,"Rối loạn tiêu hoá, viêm gan, phát ban, ngứa",,https://thuocbietduoc.com.vn/thuoc-13148/isoniazid-300mg.aspx,Công ty cổ phần Dược phẩm Trà Vinh TV PHARM - VIETNAM,
Pyrazinamid 500,VD-5415-08,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Pyrazinamid,"Hộp 10 vỉ x 10 viên, chai 100 viên, 200 viên, 500 viên, thùng 100 hộp, 100 chai, 50 chai",Pyrazinamide (-),"Kết hợp với các thuốc kháng lao khác, đặc biệt trong 8 tuần đầu giai đoạn điều trị ngắn hạn","Quá mẫn cảm với thuốc. Tổn thương gan nặng, bệnh gan cấp, gout cấp. Suy gan. Phụ nữ có thai, cho con bú","Người lớn 1,5 g/ngày hoặc 2 g x 3 lần/tuần hoặc 3 g x 2 lần/tuần","Suy gan. Tăng urê máu & bệnh gout. Rối loạn tiêu hóa. Ảnh hưởng lên hệ tạo máu, quá mẫn","Pyrazinamide Pyrazinamid làm tăng ure máu và làm giảm hiệu quả điều trị của các thuốc trị bệnh gout như allopurinol, colchicin, probenecid, sulffinpyaon. cần liều chỉnh các thuốc này để tăng acid uric huyết và bệnh gout khi chúng được dùng đồng thời với pyrazinamid. Pyrazinamid làm giảm nồng độ ciclosporin khi dùng đồng thời. Phải theo dõi nồng độ ciclosporin trong huyết thanh",https://thuocbietduoc.com.vn/thuoc-28270/pyrazinamid-500.aspx,Công ty cổ phần Dược phẩm Cửu Long (PHARIMEXCO) - VIETNAM,
Ziconal,VN-4555-07,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ketoconazole,Hộp 10 vỉ x 10 viên,Ketoconazole (-),"Bệnh nấm toàn thân do: Candida, Coccidioides immitis, Paracoccidioides, Histoplasma. - Nấm Candida niêm mạc da mạn tính nặng, nấm đường tiêu hóa, nấm Candida âm đạo mạn tính, nấm da hoặc nấm móng không đáp ứng với điều trị khác. - Phòng ngừa nhiễm nấm trên người giảm đáp ứng miễn dịch","Quá mẫn với ketoconazol hoặc nhóm azol, bệnh gan, phụ nữ có thai","Uống trong bữa ăn: 200 mg/ngày, có thể lên 400 mg/ngày nếu không đạt được đáp ứng sau 14 ngày. Nhiễm nấm Candida âm đạo mạn tính 400 mg x 1 lần/ngày x 5 ngày. Trẻ 1 - 4 tuổi: 50 mg; trẻ 5 - 12 tuổi: 100 mg","Tăng nhẹ tạm thời men gan. - Cá biệt: viêm gan, rối loạn tiêu hóa, ban ngứa, nhức đầu, chóng mặt, giảm tiểu cầu, vú to nam giới","Thuốc kháng acid, kháng cholinergic, ức chế H2, cyclosporin, rifampicin, coumarin",https://thuocbietduoc.com.vn/thuoc-23451/ziconal.aspx,Pharmaniaga Manufacturing Berhad - USA,
