Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Chloramphenicol sodium,VN-8592-04,Thuốc bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Chloramphenicol,,Chloramphenicol (1g),"Sốt thương hàn, phó thương hàn. - Nhiễm Haemophilus chủ yếu ở màng não. - Nhiễm khuẩn kỵ khí. - Nhiễm Shigella. - Nhiễm Rickettsia. - Bệnh Brucella ở xương.`","Tiền căn suy tuỷ. Trẻ < 6 tháng tuổi. Phụ nữ có thai, cho con bú. Tiền căn dị ứng với nhóm phenicol","Tiêm tĩnh mạch, hạn hữu mới dùng tiêm bắp. - Người lớn: 50 mg/kg /24 giờ, dùng cách nhau mỗi 6 giờ. - Trẻ em: 25 - 50 mg/kg/24 giờ, chia 4 lần, cách nhau 6 giờ. Không dùng quá 3 tuần","Rối loạn tiêu hoá. Rối loạn tuỷ xương, giảm tất cả huyết cầu. Thiếu máu bất sản. Hội chứng xám gặp ở trẻ sơ sinh. Dị ứng thuốc: ban đỏ da, đôi khi viêm mạch, sốc phản vệ","Ðối kháng tác động với penicillin, aminoglycosid. Làm tăng hoạt tính của phenytonin, tolbutamid, clorpropamid, dicoumarol",https://thuocbietduoc.com.vn/thuoc-7551/chloramphenicol-sodium.aspx,"M.S Minimed Laboratories Pvt., Ltd - India",Công ty TNHH TM Dược phẩm Trung Nghĩa - VIETNAM
Relotic 125mg,VN-18073-14,Bột pha uống,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefaclor (dưới dạng Cefaclor monohydrate) 125mg/gói,Hộp 10 gói,Cefaclor (125mg),"Nhiễm khuẩn đường hô hấp trên và hô hấp dưới mức độ nhẹ và vừa do các vi khuẩn nhạy cảm: viêm tai giữa cấp, viêm xoang cấp, viêm họng, viêm amidan tái phát nhiều lần, viêm phế quản cấp có bội nhiễm, viêm phổi, đợt bùng phát của viêm phế quản mạn tính. - Nhiễm khuẩn đường tiết niệu không biến chứng do các chủng vi khuẩn nhạy cảm (bao gồm viêm thận - bể thận và viêm bàng quang);. - Nhiễm khuẩn da và mô mềm do các chủng Staphylococcus aureus nhạy cảm với methicilin và Streptococcus pyogenes nhạy cảm",Không dùng cho bệnh nhân nhạy cảm với kháng sinh nhóm cephalosporin và các thành phần khác của thuốc. Trẻ em dưới 1 tháng tuổi,"Cách sử dụng: Dùng thuốc đường uống. Cho thuốc vào trong ½ ly nước, khuấy đều tạo hỗn dịch","Ước tính gặp ở khoảng 4% người bệnh dùng cefaclor. Ban da và tiêu chảy thường gặp nhất. Thường gặp, ADR > 1/100 Máu: Tăng bạch cầu ưa eosin. Tiêu hóa: Tiêu chảy. Da: Ban da dạng sởi. Ít gặp, 1/1000 < ADR < 1/100 Toàn thân: Test Coombs trực tiếp dương tính. Máu: Tăng tế bào lympho, giảm bạch cầu, giảm bạch cầu trung tính. Tiêu hóa: Buồn nôn, nôn. Da: Ngứa, nổi mày day. Tiết niệu - sinh dục: Ngứa bộ phận sinh dục, viêm âm đạo, bệnh nấm Candida. Hiếm gặp, ADR < 1/1000 Toàn thân: Phản ứng phản vệ, sốt, triệu chứng giống bệnh huyết thanh (thường gặp ở bệnh nhi dưới 6 tuổi). Hội chứng Stevens-Johnson, hoại tử biểu bì nhiễm độc (hội chứng Lyell), ban da mụn mủ toàn thân. Phản ứng giống bệnh huyết thanh hay gặp ở trẻ em hơn người lớn: Ban da dạng, viêm hoặc đau khớp, sốt hoặc không, có thể kèm theo hạch to, protein niệu. Máu: Giảm tiểu cầu, thiếu máu tan huyết. Tiêu hóa: Viêm đại tràng màng giả. Gan: Tăng enzym gan (ASAT, ALAT, phosphatase kiềm), viêm gan và vàng da ứ mật. Thận: Viêm thận kẽ hồi phục, tăng nhẹ urê huyết hoặc creatinin huyết thanh hoặc xét nghiệm nước tiểu không bình thường. Thần kinh trung ương: Cơn động kinh (với liều cao và suy giảm chức năng thận), tăng kích động, đau đầu, tình trạng bồn chồn, mất ngủ, lú lẫn, tăng trương lực, chóng mặt, ảo giác và ngủ gà. Bộ phận khác: Đau khớp. Hướng dẫn cách xử trí ADR Ngừng sử dụng cefaclor nếu xảy ra dị ứng. Các triệu chứng quá mẫn có thể dai dẳng trong một vài tháng. Trong trường hợp dị ứng hoặc phản ứng quá mẫn nghiêm trọng cần tiến hành điều trị hỗ trợ (duy trì thông khí, thở oxy, sử dụng adrenalin, tiêm tĩnh mạch corticosteroid). Ngừng điều trị nếu bị tiêu chảy nặng. Các trường hợp bị viêm đại tràng màng giả do Clostridium difficile phát triển quá mức ở thể nhẹ, thường chỉ cần ngừng thuốc. Các trường hợp thể vừa và nặng, cần lưu ý cho truyền dịch và chất điện giải, bổ sung protein và điều trị bằng kháng sinh có tác dụng với C.difficile (nên dùng metronidazol, không dùng vancomycin). Phản ứng giống bệnh huyết thanh thường xảy ra một vài ngày sau khi bắt đầu điều trị và giảm dần sau khi ngừng thuốc vài ngày. Đôi khi phản ứng nặng cần điều trị bằng các thuốc kháng histamin và corticosteroid. Nếu bị co giật do thuốc điều trị, phải ngừng thuốc. Có thể điều trị bằng thuốc chống co giật nếu cần","Dùng dồng thời cefaclor và warfarin hiếm khi gây tăng thời gian prothrombin, biểu hiện gây chảy máu hay không chảy máu lâm sàng. Bệnh nhân thiếu vitamin K (ăn kiêng, hội chứng kém hấp thu) và bệnh nhân suy thận là những đối tượng có nguy cơ cao gặp tương tác. Đối với những bệnh nhân này, nên theo dõi thường xuyên thời gian prothrombin và điều chỉnh liều nếu cần thiết. Probenecid làm tăng nồng độ cefaclor trong huyết thanh. Cefaclor dùng đồng thời với các thuốc kháng sinh aminoglycosid hoặc thuốc lợi tiểu furosemid có thể làm tăng độc tính đối với thận",https://thuocbietduoc.com.vn/thuoc-46073/relotic.aspx,"Flamingo Pharm., Ltd - India",Rotaline Molekule Pvt.Ltd. - INDIA
Sunxime-100 AMN Life,VN-5171-10,Viên nang cứng,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixime trihydrate,Hộp 1 vỉ x 10 viên,Cefixime (100mg),"– Nhiễm khuẩn đường tiết niệu không biến chứng do các vi khuẩn nhạy cảm, bệnh lậu không biến chứng. – Một số trường hợp viêm thận – bể thận và nhiễm khuẩn đường tiết niệu có biến chứng do các Enterobacteriaceae, nhưng kết quả điều trị kém hơn so với các trường hợp nhiễm khuẩn đường tiết niệu không biến chứng. – Viêm tai giữa, viêm họng và amiđan. – Viêm phế quản cấp và mạn. – Viêm phổi mắc phải tại cộng đồng thể nhẹ và vừa. – Bệnh thương hàn, bệnh lỵ",Bệnh nhân quá mẫn kháng sinh nhóm Cephalosporin. – Trẻ sơ sinh dưới 6 tháng tuổi,"Người lớn và trẻ em > 12 tuổi: 400 mg/ngày. Viêm nhiễm khuẩn đường niệu do lậu cầu: uống liều duy nhất 400mg hoặc 200mg x 2lần/ngày. Trẻ em 6 tháng – 12 tuổi: 8mg/kg x 1lần/ngày hoặc 4mg/kg x 2lần/ngày. – Đối với bệnh nhân suy thận, cần điều chỉnh liều cho phù hợp: Thời gian điều trị thông thường từ 5 – 10 ngày","– Các tác dụng không mong muốn thường thoáng qua, mức độ nhẹ và vừa. – Thường gặp rối loạn tiêu hóa, đau đầu, chóng mặt, bồn chồn, mất ngủ, mệt mỏi, ban đỏ, mày đay, sốt do thuốc. Rối loạn tiêu hóa thường xảy ra ngay trong 1 – 2 ngày đầu điều trị và đáp ứng với các thuốc điều trị triệu chứng, hiếm khi phải ngừng thuốc. – Ít gặp: tiêu chảy nặng do Clostridium difficile và viêm đại tràng giả mạc; phản vệ, phù mạch, hội chứng Stevens – Johnson, hồng ban đa dạng; giảm tiểu cầu, bạch cầu, bạch cầu ưa acid thoáng qua, giảm nồng độ hemoglobin và hematocrit; viêm gan và vàng da, tăng tạm thời AST, ALT, phosphatase kiềm, bilirubin, LDH; suy thận cấp, tăng nitrogen phi protein huyết tương và nồng độ creatinin huyết tương tạm thời; viêm và nhiễm nấm Candida âm đạo. – Hiếm gặp: co giật, thời gian prothrombin kéo dài. Thông báo cho Bác sĩ những tác dụng không mong muốn gặp phải khi sử dụng thuốc","– Probenecid làm tăng nồng độ đỉnh và AUC của thuốc, giảm độ thanh thải của thận và thể tích phân bố của thuốc. – Khi dùng chung với các thuốc chống đông như warfarin làm tăng thời gian prothrombin, có hoặc kèm theo chảy máu. – Khi dùng chung carbamazepin làm tăng nồng độ carbamazepin trong huyết tương. – Khi dùng chung nifedipin làm tăng sinh khả dụng của thuốc biểu hiện bằng tăng nồng độ đỉnh và AUC",https://thuocbietduoc.com.vn/thuoc-33081/sunxime-100.aspx,,Công ty TNHH Dược phẩm Tường Nghi - VIETNAM
Aegenklorcef 125,VN-13906-11,Bột pha hỗn dịch uống,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefaclor monohydrate,Hộp 10 gói 125mg,Cefaclor (125mg Cefaclor),"Nhiễm khuẩn đường hô hấp trên và hô hấp dưới mức độ nhẹ và vừa do các vi khuẩn nhạy cảm: viêm tai giữa cấp, viêm xoang cấp, viêm họng, viêm amidan tái phát nhiều lần, viêm phế quản cấp có bội nhiễm, viêm phổi, đợt bùng phát của viêm phế quản mạn tính. - Nhiễm khuẩn đường tiết niệu không biến chứng do các chủng vi khuẩn nhạy cảm (bao gồm viêm thận - bể thận và viêm bàng quang);. - Nhiễm khuẩn da và mô mềm do các chủng Staphylococcus aureus nhạy cảm với methicilin và Streptococcus pyogenes nhạy cảm",Không dùng cho bệnh nhân nhạy cảm với kháng sinh nhóm cephalosporin và các thành phần khác của thuốc. Trẻ em dưới 1 tháng tuổi,"Cách sử dụng: Dùng thuốc đường uống. Cho thuốc vào trong ½ ly nước, khuấy đều tạo hỗn dịch","Ước tính gặp ở khoảng 4% người bệnh dùng cefaclor. Ban da và tiêu chảy thường gặp nhất. Thường gặp, ADR > 1/100 Máu: Tăng bạch cầu ưa eosin. Tiêu hóa: Tiêu chảy. Da: Ban da dạng sởi. Ít gặp, 1/1000 < ADR < 1/100 Toàn thân: Test Coombs trực tiếp dương tính. Máu: Tăng tế bào lympho, giảm bạch cầu, giảm bạch cầu trung tính. Tiêu hóa: Buồn nôn, nôn. Da: Ngứa, nổi mày day. Tiết niệu - sinh dục: Ngứa bộ phận sinh dục, viêm âm đạo, bệnh nấm Candida. Hiếm gặp, ADR < 1/1000 Toàn thân: Phản ứng phản vệ, sốt, triệu chứng giống bệnh huyết thanh (thường gặp ở bệnh nhi dưới 6 tuổi). Hội chứng Stevens-Johnson, hoại tử biểu bì nhiễm độc (hội chứng Lyell), ban da mụn mủ toàn thân. Phản ứng giống bệnh huyết thanh hay gặp ở trẻ em hơn người lớn: Ban da dạng, viêm hoặc đau khớp, sốt hoặc không, có thể kèm theo hạch to, protein niệu. Máu: Giảm tiểu cầu, thiếu máu tan huyết. Tiêu hóa: Viêm đại tràng màng giả. Gan: Tăng enzym gan (ASAT, ALAT, phosphatase kiềm), viêm gan và vàng da ứ mật. Thận: Viêm thận kẽ hồi phục, tăng nhẹ urê huyết hoặc creatinin huyết thanh hoặc xét nghiệm nước tiểu không bình thường. Thần kinh trung ương: Cơn động kinh (với liều cao và suy giảm chức năng thận), tăng kích động, đau đầu, tình trạng bồn chồn, mất ngủ, lú lẫn, tăng trương lực, chóng mặt, ảo giác và ngủ gà. Bộ phận khác: Đau khớp. Hướng dẫn cách xử trí ADR Ngừng sử dụng cefaclor nếu xảy ra dị ứng. Các triệu chứng quá mẫn có thể dai dẳng trong một vài tháng. Trong trường hợp dị ứng hoặc phản ứng quá mẫn nghiêm trọng cần tiến hành điều trị hỗ trợ (duy trì thông khí, thở oxy, sử dụng adrenalin, tiêm tĩnh mạch corticosteroid). Ngừng điều trị nếu bị tiêu chảy nặng. Các trường hợp bị viêm đại tràng màng giả do Clostridium difficile phát triển quá mức ở thể nhẹ, thường chỉ cần ngừng thuốc. Các trường hợp thể vừa và nặng, cần lưu ý cho truyền dịch và chất điện giải, bổ sung protein và điều trị bằng kháng sinh có tác dụng với C.difficile (nên dùng metronidazol, không dùng vancomycin). Phản ứng giống bệnh huyết thanh thường xảy ra một vài ngày sau khi bắt đầu điều trị và giảm dần sau khi ngừng thuốc vài ngày. Đôi khi phản ứng nặng cần điều trị bằng các thuốc kháng histamin và corticosteroid. Nếu bị co giật do thuốc điều trị, phải ngừng thuốc. Có thể điều trị bằng thuốc chống co giật nếu cần","Dùng dồng thời cefaclor và warfarin hiếm khi gây tăng thời gian prothrombin, biểu hiện gây chảy máu hay không chảy máu lâm sàng. Bệnh nhân thiếu vitamin K (ăn kiêng, hội chứng kém hấp thu) và bệnh nhân suy thận là những đối tượng có nguy cơ cao gặp tương tác. Đối với những bệnh nhân này, nên theo dõi thường xuyên thời gian prothrombin và điều chỉnh liều nếu cần thiết. Probenecid làm tăng nồng độ cefaclor trong huyết thanh. Cefaclor dùng đồng thời với các thuốc kháng sinh aminoglycosid hoặc thuốc lợi tiểu furosemid có thể làm tăng độc tính đối với thận",https://thuocbietduoc.com.vn/thuoc-41038/aegenklorcef-125.aspx,Aegen Bioteck Pharma Private Limited - INDIA,Vista Labs - USA
Sterile Kamnacin,VN-9161-04,Thuốc bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Kanamycin,,Kanamycin (1g),"Viêm vú, viêm hạch bạch huyết, viêm xương tủy. - Nhiễm khuẩn đường hô hấp, tiết niệu - sinh dục, da, mô mềm & nhiễm khuẩn sau phẫu thuật, bệnh lậu, viêm tai giữa. - Lao phổi & lao ngoài phổi","Quá mẫn với aminoglycoside, tiền sử bản thân hay gia đình bị suy giảm thính lực","Bệnh lao Dùng phối hợp với các thuốc kháng lao khác: + Người lớn: 2 g/ngày, tiêm IM chia làm 2 liều bằng nhau (sáng & tối) & thường dùng 2 lần/tuần hay 1 g/ngày dùng 3 ngày/tuần. + Người già > 60 tuổi: 0,5 - 0,75 g liều duy nhất. + Trẻ em & bệnh nhân gầy yếu cần dùng liều thấp hơn. - Các nhiễm khuẩn khác: + Người lớn: 1 - 2 g/ngày, tiêm IM chia thành 1 - 2 liều bằng nhau. + Trẻ em: 30 - 50 mg/kg/ngày, tiêm IM chia thành 1 - 2 liều bằng nhau","Ù tai, nghe khó & chóng mặt (ngưng dùng thuốc). Phản ứng quá mẩn: phát ban","Thuốc lợi tiểu, thuốc gây mê hay thuốc giãn cơ",https://thuocbietduoc.com.vn/thuoc-13264/sterile-kamnacin.aspx,"Nida Pharm Incorporation Co., Ltd - THAILAND","Ozia Pharm Pty., Ltd - AUSTRALIA"
Ciprofloxacin Infusion 200mg,VN-19050-15,Dung dịch truyền tĩnh mạch,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ciprofloxacin 200mg,,Ciprofloxacin (200mg),"Viêm phổi, viêm phế quản, viêm màng phổi, ápxe phổi, giãn phế quản bội nhiễm, đợt cấp viêm phế quản mạn. - Viêm cầu thận cấp & mạn, viêm tuyến tiền liệt, viêm bàng quang. - Viêm tai giữa, viêm xoang. - Nhiễm lậu cầu. - Nhiễm khuẩn da & mô mềm. - Tiêu chảy nhiễm khuẩn, viêm phúc mạc, viêm đường mật, viêm phần phụ, viêm xương khớp. - Nhiễm khuẩn huyết",Dị ứng với nhóm quinolone. Trẻ em đang tăng trưởng,Truyền IV chậm người lớn: + Nhiễm khuẩn đường tiểu 100 mg x 2 lần/ngày. + Nhiễm khuẩn hô hấp dưới 200 mg x 2 lần/ngày. + Nhiễm khuẩn khác 200 mg x 2 lần/ngày. + Lậu liều đơn 150 mg. + Suy thận ClCr < 20 mL/phút: 1/2 liều,"Tiêu chảy, nôn, đau bụng, nhức đầu, khó ngủ, nổi mẩn. - Rất hiếm: co giật, đau khớp, tăng men gan, viêm tĩnh mạch",Theophylline. Probenecid,https://thuocbietduoc.com.vn/thuoc-49161/ciprofloxacin-infusion.aspx,"Hebei Tiancheng Pharmaceutical Co., Ltd - CHINA",Công ty cổ phần Dược TW MEDIPLANTEX - VIETNAM
Rimcure 3 FDC,VN-6484-02,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Rifampicin , Isoniazide , Pyrazinamide",Hộp 3 vỉ x 10 viên,"Rifampicin (-), Pyrazinamide (-), Isoniazide (-)",Điều trị các dạng lao phổi và lao ngoài phổi ở ngư­ời lớn,Những ng­ười mẫn cảm với bất cứ thành phần nào của thuốc. Ngư­ời suy chức năng gan do bất kỳ nguyên nhân nào. Pyrazinamid chống chỉ định với những bệnh nhân có bệnh Nitơ huyết cao hay bệnh gút,"phụ thuốc vào trọng lư­ợng cơ thể. Người dưới 50kg: 3 viên/ngày Người trên 50kg : 4 viên/ngày Uống một lần vào buổi sáng, lúc đói","Rifampicin: Thuốc được dung nạp tốt. Tác dụng phụ như tăng men gan không có triệu chứng có thể xảy ra ở những tuần đầu điều trị và không có ý nghĩa về lâm sàng. Nồng độ men gan trở lại bình thường khi ngừng Rifampicin hoặc khi vẫn tiếp tục dùng thuốc. Tác dụng phụ có thể xảy ra nhưng hiếm gặp là viêm gan hoặc vàng da. Có thể xảy ra hội chứng bệnh giống như cúm ở bệnh nhân tiếp tục điều trị với thuốc sau một thời gian ngừng thuốc tạm thời. Trong trường hợp này sau đó có thể bị giảm tiểu cầu, thiếu máu do tan huyết, sốc và suy thận cấp tính. Isoniazid: Thông thường thuốc được dung nạp tốt. Hiện tượng suy thoái dây thần kinh ngoại biên đã được báo cáo ở những phụ nữ mang thai, suy dinh dưỡng, người nghiện rượu và bệnh nhân bị tiểu đường. Viêm gan tuy không phổ biến nhưng là phản ứng phụ nghiêm trọng và phải ngừng ngay việc điều trị. Sự tăng đột ngột nồng độ men gan ở thời gian đầu điều trị không có ý nghĩa về mặt lâm sàng","Rifampicin - Không nên phối hợp với thuốc ngừa thai progesteron và kết hợp estrongen progesteron (giảm hiệu lực tránh thai) nên dùng phương pháp tránh thai khác. - Thận trọng khi phối hợp thuốc chống đông uống (giảm tác dụng thuốc chống đông); với ciclosporin (giảm nồng độ và hoạt lực ciclosporin, ngược lại lại tăng khi ngừng dùng Rifampicin); với corticoid, giảm hiệu lực corticoid đặc biệt với người bệnh Addison trường hợp ghép cơ quan; với digitoxin, giảm hiệu lực digitoxin; với Hydroxy quinidin và quinidin, giảm nồng độ quinidin huyết tương và hiệu quả chống loạn nhịp; với isoniazid tăng độc với gan của INH, nếu viêm gan không phối hợp với INH; với Ketaconazol giảm hiêu lực cả hai thuốc do cảm ứng men, phải dùng 2 thuốc cách nhau ít nhất 12 giờ; với tobutamid giảm hiệu lực sulfamid hạ đường huyết, quá liều khi ngừng Rifampicin, điều chỉnh liều sulfamid; với theophylin và dẫn xuất, giảm hiệu quả theophylin, điều chỉnh liều. Lưu ý khi phối hợp với alprenolol, metoprolol, propranolol làm giảm nồng độ chẹn bêta và giảm tác dụng-Rifampicin làm giảm bài tiết các chất cản quang túi mật, không dùng phương pháp vi sinh để đo nồng độ acid folic và vitamin B12 trong huyết tương khi dùng Rifampicin. Rifampicin cạnh tranh tạm thời với bilirubin và BSP, để tránh kết quả (+) giả, test BSP phải làm buổi sáng trước khi dùng Rifampicin",https://thuocbietduoc.com.vn/thuoc-18879/rimcure-3-fdc.aspx,"Công ty TNHH Novartis Việt Nam Novartis Vietnam Co., Ltd. - VIETNAM",Biochemie GmbH - AUSTRIA
Viciroxim 750mg,893110825724,Thuốc bột tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefuroxime sodium,"Hộp 10 lọ, hộp 1 lọ 750mg",Cefuroxime (750mg),"Nhiễm khuẩn đường hô hấp, tai - mũi - họng, tiết niệu, da & mô mềm, nhiễm khuẩn xương khớp, sản phụ khoa. - Nhiễm khuẩn huyết, viêm màng não. - Điều trị bệnh Lậu. - Dự phòng trong phẫu thuật",Quá mẫn với cephalosporin & penicillin,"Tiêm IM hay IV, truyền IV: - Người lớn: 750 mg x 3 lần/ngày; nặng: 1,5 g x 3 - 4 lần/ngày. - Lậu liều duy nhất 1,5 g tiêm IM. - Nhiễm khuẩn huyết 1,5 g x 3 lần/ngày. - Dự phòng phẫu thuật 750 mg trước mổ 30 - 60 phút, sau mổ 750 mg/8 giờ x 24 - 48 giờ. - Trẻ > 3 tháng: 50 - 100 mg/kg/ngày chia 3 - 4 lần. - Suy thận: giảm liều","Phát ban, sốt",Probenecid. - Thuốc độc thận. - Không trộn chung ống tiêm với aminoglycosid,https://thuocbietduoc.com.vn/thuoc-7023/viciroxim.aspx,Công ty cổ phần dược phẩm VCP - VIETNAM,
Doxycycline,VN-5757-01,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Doxycycline,Hộp 10 vỉ x 10 viên,Doxycycline (100mg),"Viêm phổi: Viêm phổi đơn hay đa thùy do Pneumococcus, Streptococcus, Staphylococcus, Haemophilus influenzae. - Các nhiễm khuẩn đường hô hấp khác: Viêm họng, viêm amidan, viêm xoang, viêm tai giữa, viêm phế quản do Streptococcus huyết giải bêta, Staphylococcus, Pneumococcus, Haemophilus influenzae. - Nhiễm khuẩn đường tiết niệu: Viêm thận - bể thận, viêm bàng quang, viêm niệu đạo lậu do các chủng vi khuẩn nhóm Klebsiella aerobacter, E. coli, Enterococcus, Staphylococcus, Streptococcus. - Nhiễm khuẩn da và mô mềm: chốc lở, mụn nhọt, viêm mô tế bào, áp xe, nhiễm khuẩn vết thương, viêm quanh móng do Staphylococcus aureus và albus. Streptococcus, E.coli và nhóm Klebsiella aerobacter. - Nhiễm khuẩn đường tiêu hóa: do Shigella, Salmonella và E.coli",Quá mẫn với tetracyclin. Phối hợp với retinoid. Trẻ < 8 tuổi Có thai & cho con bú,"Nên dùng thuốc trong hay sau bữa ăn với nhiều nước ở tư thế đứng hay ngồi thẳng. - Người lớn: Liều tấn công duy nhất 2 viên vào ngày điều trị thứ nhất, sau đó là liều duy trì 1 viên mỗi ngày một lần vào cùng thời điểm trong ngày. - Trẻ em trên 8 tuổi: 4mg/kg/ngày. - Nhiễm trùng trầm trọng: người lớn liều 2 viên/lần/ngày trong suốt đợt điều trị. - Khi dùng điều trị nhiễm trùng Streptococcus nên điều trị 10 ngày để phòng ngừa sốt thấp khớp hay viêm thận tiểu cầu. - Điều trị nhiễm lậu cấp: 2 viên lúc bắt đầu và 1 viên vào buổi tối trước khi ngủ vào ngày đầu tiên, sau đó là 1 viên x 2 lần/ngày trong 3 ngày. - Điều trị nhiễm trùng niệu đạo không gây biến chứng, nhiễm trùng bên trong cổ tử cung hay âm đạo do Chlamydia trachomatis và Urea plasma urealyticum: 1 viên x 2 lần/ngày, tối thiểu 10 ngày. - Không cần phải giảm liều ở người suy thận","Giống như những kháng sinh phổ rộng khác, các rối loạn tiêu hóa như buồn nôn, nôn mửa và tiêu chảy cũng như viêm lưỡi, viêm miệng và viêm trực tràng có thể xuất hiện khi điều trị với Doxycycline nhưng hiếm khi cần phải ngưng thuốc. Ðã có những báo cáo rất hiếm về trường hợp viêm và loét thực quản khi dùng dạng viên nang doxycycline (xem Chú ý đề phòng và Liều lượng);. Giống như các tetracycline khác, đã có báo cáo về sự gia tăng SGOT hay SGPT, thiếu máu, giảm bạch cầu trung tính, tăng bạch cầu ưa eosine, giảm bạch cầu hay gia tăng BUN, chưa biết được ảnh hưởng của các tác dụng này","Dùng đồng thời Doxycyclin với thuốc kháng acid chứa nhôm, calci, hoặc magnesi có thể làm giảm tác dụng của thuốc kháng sinh, với sắt và bismuth subsalicylat, có thể làm giảm sinh khả dụng của doxycyclin. Với barbiturat, phenytoin và carbamazepin có thể làm giảm thời gian bán thải của doxycyclin. Với warfarin có thể làm tăng tác dụng của thuốc chống đông",https://thuocbietduoc.com.vn/thuoc-10530/doxycycline.aspx,"Bal Pharma., Ltd - India",
Medex Cefpodoxime 200,VN-12948-11,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefpodoxim proxetil,Hộp 3 vỉ x 10 viên,Cefpodoxime (200mg Cefpodoxime),"Cefpodoxime được chỉ định để điều trị các nhiễm khuẩn sau đây : - Nhiễm khuẩn hô hấp trên bao gồm viêm tai giữa cấp, viêm xoang, viêm amiđan và viêm họng. - Viêm phổi cấp tính mắc phải trong cộng đồng. - Nhiễm lậu cầu cấp chưa có biến chứng. - Nhiễm khuẩn đường tiểu chưa có biến chứng. - Nhiễm khuẩn da và cấu trúc da",Cefpodoxime Cefpodoxime proxetil được chống chỉ định ở các bệnh nhân có tiền sử nhạy cảm với cefpodoxime proxetil,"Người lớn: - Nhiễm khuẩn hô hấp trên, kể cả viêm amiđan và viêm họng: 100 mg mỗi 12 giờ trong 10 ngày. - Viêm phổi cấp tính mắc phải trong cộng đồng: 200 mg mỗi 12 giờ trong 14 ngày. - Nhiễm lậu cầu cấp chưa có biến chứng: liều duy nhất 200 mg. - Nhiễm khuẩn đường tiểu chưa có biến chứng: 100 mg mỗi 12 giờ trong 7 ngày. - Nhiễm khuẩn da và cấu trúc da: 400 mg mỗi 12 giờ trong 7 - 14 ngày. Trẻ em: - Viêm tai giữa cấp tính: 10 mg/kg/ngày (tối đa 400 mg/ngày chia làm 2 lần) trong 10 ngày. - Viêm họng và viêm amiđan: 10 mg/kg/ngày (tối đa 200 mg/ngày chia làm 2 lần) trong 10 ngày. - Cefpodoxime nên được chỉ định cùng với thức ăn. Ở các bệnh nhân suy thận (độ thanh thải creatinine dưới 30 ml/phút), khoảng cách giữa liều nên được tăng đến 24 giờ. - Không cần phải điều chỉnh liều ở các bệnh nhân xơ gan","Tác dụng phụ được ghi nhận trong các thử nghiệm lâm sàng thường nhẹ và thoáng qua, bao gồm: đi tiêu chảy, buồn nôn, nôn ói, đau bụng, viêm đại tràng và đau đầu. Hiếm khi xảy ra phản ứng quá mẫn, nổi ban, chứng ngứa, chóng mặt, chứng tăng tiểu cầu, chứng giảm tiểu cầu, giảm bạch cầu hoặc tăng bạch cầu ưa eosin","Nồng độ trong huyết tương giảm khoảng 30% khi Cefpodoxime proxetil được chỉ định cùng với thuốc kháng acid hoặc ức chế H2. Khi chỉ định Cefpodoxime đồng thời với hợp chất được biết là gây độc thận, nên theo dõi sát chức năng thận. Nồng độ cefpodoxime trong huyết tương gia tăng khi chỉ định Cefpodoxime với probenecid. Thay đổi các giá trị xét nghiệm: Cephalosporins làm cho thử nghiệm Coomb trực tiếp dương tính",https://thuocbietduoc.com.vn/thuoc-38750/medex-cefpodoxime-200.aspx,M/s. Medex Laboratories - INDIA,Công ty cổ phần Thương mại Hà Lan - VIETNAM
