Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Samfixime sachet,VN-12813-11,Bột pha hỗn dịch uống,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixime,Hộp 10 gói x 1g,Cefixime (100mg),"– Nhiễm khuẩn đường tiết niệu không biến chứng do các vi khuẩn nhạy cảm, bệnh lậu không biến chứng. – Một số trường hợp viêm thận – bể thận và nhiễm khuẩn đường tiết niệu có biến chứng do các Enterobacteriaceae, nhưng kết quả điều trị kém hơn so với các trường hợp nhiễm khuẩn đường tiết niệu không biến chứng. – Viêm tai giữa, viêm họng và amiđan. – Viêm phế quản cấp và mạn. – Viêm phổi mắc phải tại cộng đồng thể nhẹ và vừa. – Bệnh thương hàn, bệnh lỵ",Bệnh nhân quá mẫn kháng sinh nhóm Cephalosporin. – Trẻ sơ sinh dưới 6 tháng tuổi,"Người lớn và trẻ em > 12 tuổi: 400 mg/ngày. Viêm nhiễm khuẩn đường niệu do lậu cầu: uống liều duy nhất 400mg hoặc 200mg x 2lần/ngày. Trẻ em 6 tháng – 12 tuổi: 8mg/kg x 1lần/ngày hoặc 4mg/kg x 2lần/ngày. – Đối với bệnh nhân suy thận, cần điều chỉnh liều cho phù hợp: Thời gian điều trị thông thường từ 5 – 10 ngày","– Các tác dụng không mong muốn thường thoáng qua, mức độ nhẹ và vừa. – Thường gặp rối loạn tiêu hóa, đau đầu, chóng mặt, bồn chồn, mất ngủ, mệt mỏi, ban đỏ, mày đay, sốt do thuốc. Rối loạn tiêu hóa thường xảy ra ngay trong 1 – 2 ngày đầu điều trị và đáp ứng với các thuốc điều trị triệu chứng, hiếm khi phải ngừng thuốc. – Ít gặp: tiêu chảy nặng do Clostridium difficile và viêm đại tràng giả mạc; phản vệ, phù mạch, hội chứng Stevens – Johnson, hồng ban đa dạng; giảm tiểu cầu, bạch cầu, bạch cầu ưa acid thoáng qua, giảm nồng độ hemoglobin và hematocrit; viêm gan và vàng da, tăng tạm thời AST, ALT, phosphatase kiềm, bilirubin, LDH; suy thận cấp, tăng nitrogen phi protein huyết tương và nồng độ creatinin huyết tương tạm thời; viêm và nhiễm nấm Candida âm đạo. – Hiếm gặp: co giật, thời gian prothrombin kéo dài. Thông báo cho Bác sĩ những tác dụng không mong muốn gặp phải khi sử dụng thuốc","– Probenecid làm tăng nồng độ đỉnh và AUC của thuốc, giảm độ thanh thải của thận và thể tích phân bố của thuốc. – Khi dùng chung với các thuốc chống đông như warfarin làm tăng thời gian prothrombin, có hoặc kèm theo chảy máu. – Khi dùng chung carbamazepin làm tăng nồng độ carbamazepin trong huyết tương. – Khi dùng chung nifedipin làm tăng sinh khả dụng của thuốc biểu hiện bằng tăng nồng độ đỉnh và AUC",https://thuocbietduoc.com.vn/thuoc-39403/samfixime-sachet.aspx,Maxim Pharmaceuticals Pvt. Ltd. - INDIA,"Yeva Therapeutics Pvt., Ltd - India"
Wontazime,VN-14323-11,Bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ceftazidime pentahydrate,Hộp 10 lọ,Ceftazidime (1g Ceftazidime),"Nhiễm trùng huyết, áp-xe phổi, viêm màng não. - Nhiễm trùng đường niệu, đường hô hấp dưới & viêm phổi, da & mô mềm, xương-khớp, đường hiêu hoá, gan mật & ổ bụng. - Nhiễm trùng ở bệnh nhân suy giảm miễn dịch",Quá mẫn với nhóm cephalosporin,"Tiêm IM hay IV: - Người lớn: 1 - 6 g/ngày. 500 mg, 1 g hoặc 2 g/12 giờ. - Ða số nhiễm trùng: 1 g/8 giờ hoặc 2 g/12 giờ","Rối loạn tiêu hoá, thay đổi huyết học, phản ứng quá mẫn",Chloramphenicol: đối kháng,https://thuocbietduoc.com.vn/thuoc-41453/wontazime.aspx,"Daewon Pharm Co., Ltd - KOREA",Pharmix Corp - KOREA
Fonclar 250mg,VNB-4133-05,Viên nén dài bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Clarithromycin,Hộp 2 vỉ x 10 viên nén dài bao phim,Clarithromycin (250mg),"Viêm amiđan , viêm tai giữa, viêm xoang cấp , viêm phế quản mạn có đợt cấp, da & mô mềm. - Viêm phổi do Mycoplasma pneumoniae & Legionella, bạch hầu, giai đoạn đầu của ho gà, nhiễm khuẩn cơ hội do Mycobacterium. - Phối hợp để tiệt trừ Helicobacter pylori trong loét dạ dày tá tràng","* Clarithromycin chống chỉ định trên những bệnh nhân có tiền sử tăng mẫn cảm với những kháng sinh thuộc nhóm macrolide. * Không nên cho clarithromycin kèm với những dẫn chất của ergot. * Chống chỉ định sử dụng clarithromycin với bất kỳ thuốc nào sau đây: cisaprid, pimozide và terfenadine. Nồng độ cisapid, pimozide và terfenadine tăng đã được báo cáo ở những bệnh nhân dùng đồng thời cả hai loại những thuốc này và clarithromycin. Điều này có thể gây kéo dài thời gian QT và những rối loạn nhịp kể cả nhịp nhanh thất, rung thất và xoắn đỉnh. Những tác dụng tương tự được ghi nhận khi cho đồng thời astemizole và những macrolide khác. Lúc có thai và lúc nuôi con bú Tính an toàn của clarithromycin trong lúc mang thai và nuôi con bằng sữa mẹ chưa được xác minh. Vì vậy không nên sử dụng Klacid trong lúc mang thai hoặc cho con bú trừ khi lợi ích nhiều hơn nguy cơ. Một vài công trình nghiên cứu trên súc vật gợi ý tác dụng độc tính trên phôi nhưng chỉ ở những liều có độc tính rõ ràng đối với người mẹ. Không tìm thấy clarithromycin trong sữa của những súc vật đang cho con bú và trong sữa mẹ","* Người lớn: Liều thường dùng là 250 mg x mỗi ngày 2 lần trong 7 ngày, hoặc 500 mg dạng phóng thích có điều chỉnh 1 lần/ngày. Trong những trường hợp nhiễm trùng nặng có thể tăng đến 500 mg mỗi ngày 2 lần, hoặc 1000 mg dạng phóng thích có điều chỉnh 1 lần/ngày và kéo dài đến 14 ngày. *Trẻ em trên 12 tuổi: Sử dụng như người lớn. * Trẻ em dưới 12 tuổi: Sử dụng thuốc dạng nhũ tương dành cho bệnh nhi: Liều hàng ngày đối với trẻ em là 7,5 mg/kg, mỗi ngày uống 2 lần cho tới liều tối đa 500 mg. Thời gian điều trị thường là 7-10 ngày tùy theo chủng gây bệnh và bệnh nặng hay nhẹ. Điều trị viêm họng do liên cầu khuẩn phải ít nhất 10 ngày. Huyền dịch đã chuẩn bị có thể dùng kèm hoặc không kèm với bữa ăn, và uống cùng với sữa. * Diệt trừ H. pylori ở những bệnh nhân loét tá tràng: - Người lớn: Liều clarithromycin thường dùng là 500 mg mỗi ngày 2 lần trong 7 ngày. Thuốc nên được sử dụng kèm với omeprazole 40 mg uống 2 lần mỗi ngày. *Người già: Sử dụng như người lớn. *Suy thận:Thường không cần điều chỉnh liều trừ khi bệnh nhân suy thận nặng (độ thanh thải creatinine dưới 30ml/phút). Nếu cần chỉnh liều nên giảm một nửa tổng liều mỗi ngày, thí dụ 250 mg mỗi ngày 1 lần hoặc 250 mg mỗi ngày 2 lần trong trường hợp nặng","Nhìn chung clarithromycin được dung nạp tốt. Những tác dụng phụ được báo cáo gồm buồn nôn, khó tiêu, tiêu chảy, nôn và đau bụng. Viêm miệng, viêm thanh môn và nổi hạt ở miệng đã được báo cáo. Những tác dụng phụ khác gồm nhức đầu, những phản ứng dị ứng từ mề đay và phát ban nhẹ ở da cho đến phản vệ và hiếm hơn là hội chứng Stevens-Johnson. Rối loạn vị giác có thể xảy ra. Mất màu ở lưỡi có hồi phục gặp trong những thử nghiệm lâm sàng khi cho clarithromycin và omeprazole kèm nhau. Có những báo cáo về những tác dụng phụ thoáng qua trên hệ thần kinh trung ương gồm lo lắng, chóng mặt, mất ngủ, ảo giác, loạn tâm thần, ác mộng và lú lẫn, tuy nhiên chưa xác định được mối tương quan nhân quả. Có những báo cáo về mất khả năng nghe khi dùng clarithromycin thường hồi phục khi ngưng thuốc. Viêm đại tràng giả mạc được ghi nhận hiếm gặp khi dùng clarithromycin và có thể từ nhẹ đến đe dọa sinh mạng. Giống như những macrolid khác, rối loạn chức năng gan đã được ghi nhận (thường có thể hồi phục) gồm những thử nghiệm chức năng gan bị thay đổi, viêm gan và mật có hoặc không có vàng da đi kèm. Rối loạn chức năng có thể trầm trọng và suy gan gây tử vong được ghi nhận rất hiếm","Clarithromycin được chứng minh không có tác dụng tương hỗ với những thuốc ngừa thai uống. Giống như những kháng sinh macrolide khác, việc sử dụng clarithromycin đồng thời với uống những thuốc được hóa bởi hệ thống cytochrome P450 (thí dụ warfarin, những alkaloid của ergot, triazolam, lovastatin, disopyramide, phenytoin và cyclosporin); có thể làm tăng nồng độ những thuốc đó trong huyết thanh. Sử dụng clarithromycin cho những bệnh nhân đang dùng theophylline làm tăng nồng độ theophylline trong huyết thanh và độc tính tiềm tàng của theophylline. Việc sử dụng clarithromycin trên những bệnh nhân đang dùng warfarin có thể làm tăng hiệu lực những tác dụng của warfarin. Nên thường xuyên theo dõi thời gian prothrombin ở những bệnh nhân này. Hiệu quả của digoxin có thể tăng khi dùng đồng thời với Klacid. Nên theo dõi nồng độ digoxin trong huyết thanh. Clarithromycin có thể làm tăng hiệu lực của carbamazepine do làm giảm tốc độ bài tiết. Những macrolide được ghi nhận là làm thay đổi chuyển hóa của terfenadine, gây tăng nồng độ của terfenadine. Tình trạng này đi kèm với rối loạn nhịp tim và do đó nên tránh chỉ định clarithromycin cho những bệnh nhân đang dùng terfenadine và bất kỳ những kháng histamin không gây ngủ có liên quan như astemizole. Việc sử dụng đồng thời clarithromycin với zidovudine cho những bệnh nhân người lớn bị nhiễm HIV có thể làm giảm nồng độ zidovudine ở trạng thái bền. Phần lớn có thể tránh tình trạng này bằng cách bố trí những liều Klacid và zidovudine chéo nhau khoảng 1-2 giờ. Không ghi nhận phản ứng giống như vậy ở trẻ em. Mặc dù nồng độ trong huyết tương của clarithromycin và omeprazole có thể tăng khi cho cùng một lúc, nhưng không cần phải chỉnh liều lượng. Nồng độ clarithromycin trong huyết tương tăng có thể cũng xảy ra khi được sử dụng đồng thời với Maalox hoặc ranitidine. Không cần phải điều chỉnh liều lượng",https://thuocbietduoc.com.vn/thuoc-8559/fonclar-250mg.aspx,Công ty cổ phần Dược & thiết bị vật tư Y tế Thanh Hóa - VIETNAM,
Auronim,VD-1308-06,Thuốc bột,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Amoxicilline trihydrate , clavulanate potassium","Hộp 12 gói x 3, 2g thuốc bột",Clavulanate Potassium (-),"Clavulanate Potassium Nhiễm khuẩn nặng đường hô hấp trên: viêm amidan , viêm xoang , viêm tai giữa đã được điều trị bằng các kháng sinh thông thường nhưng không đỡ. Nhiễm khuẩn đường hô hấp dưới bởi các chủng H.influenza và Branhamella catarrbalis sản sinh beta - lactamase: viêm phế quản cấp và mạn, viêm phổi - phế quản. Nhiễm khuẩn nặng đường tiết niệu - sinh dục bởi các chủgn E.coli, Klebsiella và Enterobacter sản sinh: viêm bàng quang , viêm niệu đạo , viêm bể thận (nhiễm khuẩn đường sinh dục nữ). Nhiễm khuẩn da và mô mềm: mụn nhọt, áp xe, nhiễm khuẩn máu sản khoa, nhiễm khuẩn trong ổ bụng (tiêm tĩnh mạch trong nhiễm khuẩn máu, viêm phúc mạc, nhiễm khuẩn sau mổ, đề phòng nhiễm khuẩn trong khi mổ dạ dày - ruột,tử cung, đầu và cổ, tim, thận, thay khớp và đường mật)",Clavulanate Potassium Cần chú ý đến khả năng dị ứng chéo với các kháng sinh beta - lactam như các cephalosporin. Chú ý đến người bệnh có tiền sử vàng da/rối loạn chức năng gan do dùng amoxicillin và clavulanat hay các penicillin vì acid clavulanic gây tăng nguy cơ ứ mật trong gan,"Clavulanate Potassium Dạng uống: - Liều người lớn: uống 1 viên 125 mg acid clavulanic cách 8 giờ /lần. Với nhiễm khuẩn nặng và nhiễm khuẩn đường hô hấp dưới điều trị 1 viên 125 mg acid clavulanic cách 8 giờ/lần, trong 5 ngày. - Liều trẻ em: + Trẻ em trên 40 kg: uống theo liều người lớn. Điều trị không được vượt quá 14 ngày mà không khám lại. Dạng tiêm: Người lớn và trẻ em trên 12 tuổi: tiêm tĩnh mạch trực tiếp rất chậm hoặc tiêm truyền nhanh 1 g/lần, cứ 8 giờ tiêm 1 lần. Trường hợp nhiễm khuẩn nặng hơn, có thể hoặc tăng liều tiêm (cứ 6 giờ tiêm 1 lần) hạơc tăng liều lên tới 6 g/ngày. Không bao giờ vượt quá 200 mg acid clavulanic cho mỗi lần tiêm. Dự phòng nhiễm khuẩn khi phẫu thuật: tiêm tĩnh mạch 1 g vào lúc gây tiền mê. Trẻ em, trẻ đang bú, trẻ sơ sinh: dùng loại lọ tiêm 500 mg. Không vượt quá 5 mg/kg thể trọng đối với acid clavulanic cho mỗi lần tiêm. Trẻ em từ ba tháng đến 12 tuổi: 100 mg/kg/ngày, chia làm 4 lần, tiêm tĩnh mạch trực tiếp rất chậm hoặc tiêm truyền","Clavulanate Potassium Các tác dụng không mong muốn thường gặp nhất là những phản ứng về tiêu hoá: ỉa chảy, buồn nôn, nôn. Ngoài ra còn có thể gây ngoại ban, ngứa. Ít gặp: tăng bạch cầu ái toan, viêm gan, vàng da ứ mật, tăng transaminase, ngứa, ban đỏ, phát ban. Hiếm gặp: phản ứng phản vệ, phù Quincke, giảm nhẹ tiểu cầu, giảm bạch cầu, thiếu máu tan máu, viêm đại tràng giả mạc, hội chứng Stevens - Johnson, ban đỏ đa dạng, viêm da bong, hoại tử biểu bì do ngộ độc, viêm thận kẽ","Clavulanate Potassium Thuốc có thể gây kéo dài thời gian chảy máu và đông máu. Vì vậy cần phải cẩn thận đối với những người bệnh đang điều trị bằng thuốc chống đông máu. Giống các kháng sinh có phổ tác dụng rộng, thuốc có thể làm giảm hiệu quả của các thuốc tránh thai uống, do đó cần phải báo trước cho người bệnh",https://thuocbietduoc.com.vn/thuoc-2053/auronim.aspx,Công ty cổ phần Dược & thiết bị vật tư Y tế Thanh Hóa - VIETNAM,
Sparinta,VN-4491-07,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Sparfloxaxin,Hộp 1 vỉ x 6 viên,Sparfloxaxin,"Viêm phổi mắc phải trong cộng đồng. - Viêm phế quản cấp và mãn tính. - Các nhiễm khuẩn khác ở đường hô hấp dưới do vi khuẩn nhạy cảm. - Viêm xoang cấp. - Viêm niệu đạo do lậu cầu hay không do lậu cầu. - Nhiễm khuẩn đường tiểu có hay không có biến chứng. - Nhiễm khuẩn da và mô mềm. - Nhiễm khuẩn tai, mũi, họng",2,Uống: 100 - 400 mg x 1 lần/ngày x 5 - 10 ngày. Suy thận nặng (ClCr < 30 mL/phút) tối đa 100 mg/ngày,"Suy thận, tiền sử co giật hay động kinh, hạ K huyết, hạ Mg huyết",Thuốc kháng acid. Digoxin,https://thuocbietduoc.com.vn/thuoc-23303/sparinta.aspx,"Intas Pharm., Ltd - India",
Nisfix 200,VN-1726-06,Viên nang-200mg,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixime,Hộp 2 vỉ x 10 viên,Cefixime (-),"Viêm tai giữa, viêm họng, viêm amidan, viêm phế quản, viêm phổi cấp & mãn tính. - Nhiễm trùng tiết niệu - sinh dục, bệnh lậu, da & mô mêm. - Điều trị thương hàn. - Dự phòng nhiễm trùng phẫu thuật",Quá mẫn với cephalosporin,"Người lớn & trẻ > 12 tuổi: 50 - 100 mg x 2 lần/ngày, có thể tăng lên 200 mg x 2 lần/ngày. - Nhiễm khuẩn đường tiểu do lậu liều duy nhất 400 mg. Suy thận: giảm liều","Rối loạn tiêu hoá, nhức đầu, nổi mẫn, mề đay, ngứa, sốt, đau khớp. giảm tiểu cầu, giảm bạch cầu, tăng bạch cầu ái toan, thay đổi chức năng gan, thận",Warfarin,https://thuocbietduoc.com.vn/thuoc-5949/nisfix-200.aspx,"Syncom Formulations India., Ltd - India",Công ty TNHH Dược phẩm Trịnh Trần - VIETNAM
Metronidazol 250 mg,VD-10149-10,,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Metronidazol 250mg,"Hộp 10 vỉ x 10 viên nén. Chai 100 viên nén. Thùng carton đựng 100 hộp, 200 chai",Metronidazole (250mg),Nhiễm Trichomonas đường tiết niệu – sinh dục ở nam và nữ. - Nhiễm Giardia lambia và nhiễm amib. - Viêm loét miệng. - Phòng ngừa nhiễm khuẩn do vi khuẩn kỵ khí. - Phòng ngừa sau phẫu thuật đường tiêu hóa và phẫu thuật phụ khoa,Phụ nữ có thai 3 tháng đầu & khi cho con bú,"Uống vào trong hoặc sau bữa ăn với một ít nước: - Nhiễm khuẩn kỵ khí đợt dùng 7 ngày: Người lớn: 30 - 40 mg/kg/ngày, chia 4 lần; Trẻ em: 20 - 30 mg/kg/ngày, chia 4 lần. - Lỵ amip ruột đợt dùng 7 - 10 ngày; Amip gan đợt dùng 5 ngày; Người lớn: 1,5 g - 2 g/ngày, chia 4 lần; Trẻ em: 40 - 50 mg/kg/ngày, chia 4 lần. - Nhiễm Trichomonas ở đường sinh dục 250 mg, ngày 3 lần (phụ nữ & nam giới); đợt 7 ngày, đối với nữ phối hợp với đặt âm đạo. - Nhiễm Giardia ngày uống 2 g, chia 4 lần, đợt dùng 3 ngày","Nhức đầu, buồn nôn, khô miệng, đắng miệng, tiêu chảy",Thuốc chống đông máu loại coumarin. Không dùng với Sulfiram. Kiêng rượu,https://thuocbietduoc.com.vn/thuoc-35476/metronidazol-250-mg.aspx,Công ty cổ phần Dược phẩm Cửu Long (PHARIMEXCO) - VIETNAM,
Isoniazid 50mg,VD-2157-06,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Isoniazide,Hộp 1 lọ 1500 viên nén,Isoniazide (50mg),"Thể hoạt động lao phổi & ngoài phổi, Sơ nhiễm lao. - Nhiễm Mycobacterium không điển hình có nhạy cảm với thuốc",Quá mẫn với thành phần của thuốc,,"Rối loạn tiêu hoá, viêm gan, phát ban, ngứa",,https://thuocbietduoc.com.vn/thuoc-12608/isoniazid-50mg.aspx,Công ty cổ phần Dược TW MEDIPLANTEX - VIETNAM,
Opelovax,VD-10316-10,,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Acyclovir 5%,"Hộp 1 tuýp 5g, hộp 1 tuýp 10g, kem bôi da",Acyclovir (5%),"Acyclovir *Viên nén: Nhiễm virus herpes simplex da và niêm mạc, bao gồm herpes sinh dục khởi phát và tái phát. Ngăn chặn việc tái nhiễm herpes simplex trên người có miễn dịch bình thường",Acyclovir Bệnh nhân được biết là có quá mẫn với acyclovir. Dạng kem: Quá mẫn với propylenglycol,Acyclovir Viên nén: Ðiều trị herpes simplex ở người lớn,"Acyclovir - Viên nén: nổi ban da đã được báo cáo xuất hiện trên một vài bệnh nhân sử dụng viên nén và tự khỏi khi ngưng thuốc. Các tác dụng trên đường tiêu hóa như buồn nôn, nôn mửa, tiêu chảy và đau bụng đã được báo cáo xuất hiện ở bệnh nhân dùng thuốc viên nén. Trong những thử nghiệm mù đôi dùng giả dược được kiểm soát, tần suất các biểu hiện rối loạn trên đường tiêu hóa tìm thấy không khác biệt nhau lắm giữa nhóm dùng giả dược và nhóm dùng acyclovir. Các phản ứng thần kinh có hồi phục, đáng chú ý là chóng mặt, tình trạng lẫn lộn, ảo giác và buồn ngủ đã được báo cáo xuất hiện đôi lúc, thường là với bệnh nhân suy thận hay có những yếu tố tạo khuynh hướng mắc bệnh. Một vài báo cáo về chứng gia tăng rụng tóc lan tỏa. Do loại chứng bệnh này thường liên kết với nhiều loại thuốc và các tiến triển bệnh khác nhau, mối liên hệ giữa biểu hiện này với liệu pháp acyclovir không được chắc chắn. Còn có những trường hợp rất hiếm được báo cáo xảy ra với người uống Acyclovir bao gồm việc tăng nhẹ và thoáng qua bilirubine và các men gan, tăng nhẹ urea và creatinin máu, giảm nhẹ các chỉ số huyết học, nhức đầu, có những phản ứng thần kinh nhẹ có hồi phục và mệt mõi. - Dạng kem: cảm giác rát bỏng và xót có thể xảy ra với một số bệnh nhân khi bôi thuốc. Nổi ban hay ngứa cũng đã được báo cáo xảy ra trong một số ít bệnh nhân. - Thuốc mỡ tra mắt: ở một số nhỏ bệnh nhân có thể xuất hiện cảm giác xót nhẹ thoáng qua ngay sau khi tra thuốc vào mắt. Bệnh giác mạc đốm nhỏ nông cũng đã được báo cáo. Dấu hiệu này không cần thiết phải ngưng thuốc sớm và sẽ lành không có biến chứng rõ rệt. Kích ứng và viêm tại chỗ, như viêm mi mắt và viêm giác mạc đã được báo cáo xảy ra ở bệnh nhân dùng thuốc mỡ tra mắt Acyclovir","Acyclovir Probenecide làm gia tăng thời gian bán hủy trung bình và diện tích dưới đường cong của acyclovir dùng toàn thân. Các thuốc gây ảnh hưởng đến sinh lý học của thận có khả năng làm xáo động dược động học của acyclovir. Tuy nhiên, các kinh nghiệm lâm sàng vẫn chưa cho thấy thêm những tương tác thuốc khác với acyclovir",https://thuocbietduoc.com.vn/thuoc-35995/opelovax.aspx,Công ty dược phẩm OPV - VIETNAM,
Cophagyl,VNA-3993-01,Viên nén bao phim,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Metronidazole , Spiramycin","Hộp 2 vỉ x 10 viên, hộp 1chai 100 viên nén bao phim","Metronidazole (-), Spiramycin (-)","Nhiễm trùng răng miệng cấp, mạn tính hoặc tái phát như áp-xe răng, viêm tấy, viêm mô tế bào quanh xương hàm, viêm quanh thân răng, viêm nướu , viêm nha chu, viêm miệng, viêm tuyến mang tai, viêm dưới hàm... Phòng nhiễm khuẩn răng miệng sau phẫu thuật","Mẫn cảm với Metronidazol, dẫn xuất Imidazol hoặc Acetyl Spiramycin Phụ nữ đang cho con bú","Người lớn: 4 - 6 viên/ngày, chia 2 - 3 lần. - Trẻ 10 - 15 tuổi: 1 viên x 3 lần/ngày. - Trẻ 5 - 10 tuổi: 1 viên x 2 lần/ngày","Rối loạn tiêu hoá: Đau dạ dày, buồn nôn, nôn mửa, tiêu chảy. - Phản ứng dị ứng: nổi mề đay. - Vị kim loại trong miệng, viêm lưỡi, viêm miệng. Giảm bạch cầu vừa phảI, hồi phục ngay sau khi ngưng dùng thuốc. - Hiếm thấy và liên quan đến thời gian điều trị kéo dài: chóng mặt, mất phối hợp, mất điều hoà, dị cảm, viêm đa dây thần kinh cảm giác và vận động. - Tiết niệu: Nước tiểu có màu nâu đỏ. Thông báo cho bác sĩ những tác dụng không mong muốn khác gặp phải khi dùng thuốc","– Thuốc có chứa Acetyl Spiramycin nên không dùng đồng thời với thuốc uống ngừa thai vì làm mất tác dụng của thuốc tránh thai. – Thuốc có chứa Metronidazol: + Khi dùng đồng thời với Disulfiram gây tác dụng độc với thần kinh như loạn thần, lú lẫn. + Làm tăng độc tính của các thuốc chống đông dùng đường uống (như warfarin); và tăng nguy cơ xuất huyết do giảm sự dị hóa ở gan. Khi dùng phối hợp phải kiểm tra thường xuyên hàm lượng Prothrombin, điều chỉnh liều dùng của thuốc chống đông. + Làm tăng tác dụng của vecuronium (thuốc giãn cơ) khi dùng cùng. + Khi dùng đồng thời với Lithi làm tăng nồng độ Lithi trong máu, gây độc. + Làm tăng độc tính của fluorouracil do làm giảm sự thanh thải. + Khi dùng phối hợp với rượu gây hiệu ứng Antabuse (nóng, đổ, nôn mửa, tim đập nhanh)",https://thuocbietduoc.com.vn/thuoc-15837/cophagyl.aspx,Công ty Cổ phần Armephaco - Xí nghiệp dược phẩm 150 - VIETNAM,
Lifedroxin Capsule,VN-11898-11,Viên nang,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefadroxil,Hộp 10 vỉ x 10 viên,Cefadroxil (500mg),"Nhiễm khuẩn đường tiết niệu: viêm thận-bể thận cấp và mạn tính, viêm bàng quang, viêm niệu đạo. Nhiễm khuẩn đường hô hấp: viêm amidan, viêm họng, viêm phế quản-phổi và viêm phổi thùy, viêm phế quản cấp và mạn tính, áp xe phổi, viêm mủ màng phổi, viêm màng phổi, viêm thanh quản, viêm tai giữa. Nhiễm khuẩn da và mô mềm: viêm hạch bạch huyết, áp xe, viêm tế bào, loét. Viêm xương tủy, viêm khớp nhiễm khuẩn",Không dùng cho bệnh nhân mẫn cảm với kháng sinh nhóm Cephalosporin,"Người lớn: 500mg - 1g/lần uống 1 hoặc 2 lần trong ngày tùy theo mức độ nhiễm khuẩn Trẻ em: Trẻ em 1-6 tuổi: 250mg, 2 lần mỗi ngày Trẻ em trên 6 tuổi: 500mg, 2 lần mỗi ngày. Cần điều chỉnh liều ở người lớn tuổi và bệnh nhân suy thận","Hầu hết các tác dụng phụ ở thể nhẹ, tác dụng phụ thường gặp là buồn nôn, nôn, đau bụng, tiêu chảy","Cholestyramin gắn kết với Cefadroxil ở ruột làm chậm sự hấp thụ của thuốc Probenecid có thể làm giảm bài tiết cephalosporin Furocemid, aminoglycosid có thể hiệp đồng làm tăng độc tính trên thận",https://thuocbietduoc.com.vn/thuoc-38049/lifedroxin-capsule.aspx,"Hanbul Pharma Co., Ltd - KOREA",
