Drug Name,Registration Number,Dosage Form,Category,Ingredients,Packaging,Active Ingredients,Indications,Contraindications,Dosage and Administration,Side Effects,Drug Interactions,Source URL,Manufacturer,Registrant
Fosfomycin 2000 A.T,893110879024,Bột đông khô pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Fosfomycin (dưới dạng Fosfomycin natri) 2000mg,Hộp 1 lọ thuốc + 2 ống dung môi. Hộp 3 lọ thuốc + 6 ống dung môi. Hộp 5 lọ thuốc + 10 ống dung môi. Ống dung môi: Nước cất pha tiêm x 10ml,Fosfomycin (dưới dạng Fosfomycin natri),"Nhiễm trùng do các chủng vi khuẩn nhạy cảm, đã đề kháng với nhiều loại thuốc",Quá mẫn với fosfomycin,"Người lớn: 2-4 g/ngày. Trẻ em: 100-200 mg/kg/ngày. Nếu truyền IV, pha với 100-500 mL dịch, truyền trong 1-2 giờ, liều 1 ngày chia ra 2 lần truyền. Nếu tiêm IV, pha với 20 mL dịch, tiêm chậm trên 5 phút, liều 1 ngày chia ra 2-4 lần tiêm","Giảm tiểu cầu, rối loạn tiêu hóa, phản ứng da. Viêm ruột giả mạc",,https://thuocbietduoc.com.vn/thuoc-53612/fosfomycin-2000-at.aspx,Công ty Cổ phần Dược phẩm An Thiên - VIETNAM,
Cefaclor 125mg Vidipha,VD-20850-14,Thuốc cốm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefaclor,Hộp 12 gói 3g thuốc cốm,Cefaclor (125mg),"Cefaclor Cefaclor được chỉ định cho các nhiễm khuẩn do các vi khuẩn nhạy cảm sau đây: - Viêm tai giữa do S. pneumoniae, H. influenzae, Staphylococci, S. pyogenes, (Streptococcus b tán huyết nhóm A) và M. catarrhalis. - Nhiễm khuẩn đường hô hấp dưới, kể cả viêm phổi, gây ra do S. pneumoniae, H. influenzae, S. pyogenes (Streptococcus b tán huyết nhóm A) và M. catarrhalis. - Nhiễm khuẩn đường hô hấp trên, kể cả viêm họng và viêm amiđan gây ra do S. pyogenes (Streptococcus b tán huyết nhóm A) và M. catarrhalis. Lưu ý: Penicillin là thuốc thường được chọn để điều trị và phòng ngừa nhiễm khuẩn do Streptococcus, gồm cả điều trị dự phòng thấp khớp. Hội Tim Hoa Kỳ đã đề nghị sử dụng amoxillin như là một thuốc chuẩn mực để dự phòng viêm nội tâm mạc nhiễm khuẩn trong các thủ thuật nha khoa, các thủ thuật tại miệng và đường hô hấp trên, penicillin V có thể được chấp nhận là thuốc thay thế để phòng ngừa nhiễm khuẩn huyết do Streptococcus ở đường tai mũi họng; tuy nhiên hiện nay chưa có các số liệu chắc chắn về hiệu quả của cefaclor trong phòng ngừa thấp khớp hoặc viêm nội tâm mạc nhiễm khuẩn. - Nhiễm khuẩn tiết niệu bao gồm viêm bể thận và viêm bàng quang do E. coli, P. mirabilis, Klebsiella spp, và tụ cầu coagulase âm tính. Lưu ý: Cefaclor có hiệu quả trong nhiễm khuẩn tiết niệu kể cả cấp tính lẫn mạn tính. - Nhiễm khuẩn da và cấu trúc da do S. aureus và S. pyogenes (Streptococcus b tán huyết nhóm A) - Viêm xoang - Viêm niệu đạo do lậu cầu Nên nuôi cấy và làm kháng sinh đồ để xác định tính nhạy cảm của vi khuẩn gây bệnh với cefaclor",Cefaclor Không dùng thuốc cho bệnh nhân có tiền sử mẫn cảm với kháng sinh thuộc nhóm cephalosporin,"Cefaclor Cefaclor được sử dụng bằng đường uống. Người lớn: Liều thông thường là 250mg mỗi 8 giờ. Ðối với viêm phổi và viêm phế quản, dùng 250mg, 3 lần mỗi ngày. Ðối với viêm xoang, dùng 250mg, 3 lần mỗi ngày trong 10 ngày. Ðối với nhiễm khuẩn trầm trọng hơn (như viêm phổi) hoặc nhiễm khuẩn do các vi khuẩn khác ít nhạy cảm hơn, có thể tăng liều gấp đôi. Liều 4g/ngày đã được dùng một cách an toàn cho người bình thường trong vòng 28 ngày, tuy nhiên liều tổng cộng hàng ngày không nên vượt quá lượng này. Ðể điều trị viêm niệu đạo cấp do lậu cầu ở nam và nữ, dùng một liều duy nhất 3g, phối hợp với 1g probenecid. Trẻ em: Liều thông thường là 20mg/kg/ngày, chia ra mỗi 8 giờ. Ðối với viêm phế quản và viêm phổi, dùng liều 20mg/kg/ngày, chia làm 3 lần. Ðối với các nhiễm khuẩn trầm trọng hơn, viêm tai giữa, và nhiễm khuẩn do vi khuẩn ít nhạy cảm nên dùng liều 40mg/kg/ngày chia làm nhiều lần uống. Liều tối đa là 1g/ngày. Cefaclor có thể dùng cho bệnh nhân suy thận, trong trường hợp này thường không cần điều chỉnh liều (xin xem phần Thận trọng lúc dùng). Trong điều trị nhiễm khuẩn do Streptococcus b tán huyết, nên dùng Cefaclor ít nhất 10 ngày","Cefaclor Sau đây là những tác dụng phụ có liên quan đến việc sử dụng cefaclor. Các phản ứng quá mẫn đã được báo cáo xuất hiện trong khoảng 1,5% bệnh nhân, dưới dạng nổi ban dạng sởi (1/100 trường hợp). Ngứa, mề đay, phản ứng Coombs dương tính xảy ra với tỉ lệ thấp hơn chưa đến 1/200 trường hợp cho mỗi loại. Các trường hợp xuất hiện phản ứng giống bệnh huyết thanh đã được báo cáo trong một vài trường hợp sử dụng cefaclor. Các đặc trưng của phản ứng này gồm hồng ban đa dạng, nổi ban và các biểu hiện khác trên da đi kèm với viêm khớp/đau khớp, có sốt hoặc không sốt. Các phản ứng này khác với bệnh huyết thanh cổ điển ở chỗ hiếm khi kèm theo nổi hạch bạch huyết và protein niệu, không có phức hợp miễn dịch trong máu, và không để lại di chứng. Ðôi khi có thể có từng triệu chứng riêng lẽ, nhưng đó không phải là biểu hiện của phản ứng giống bệnh huyết thanh. Trong khi các cuộc nghiên cứu kỹ càng thêm nữa đang được tiến hành, phản ứng giống bệnh huyết thanh hình như là do phản ứng quá mẫn, và thường xảy ra hơn trong và sau khi điều trị cefaclor lần 2 (hoặc những lần sau nữa). Những phản ứng này được báo cáo thường thấy ở trẻ em hơn là người lớn, với tỷ lệ từ 1/200 (0,5%) trong một thử nghiệm tập trung đến 2/8346 (0,024%) trong toàn bộ các thử nghiệm lâm sàng (tỷ lệ ở trẻ em trong các thử nghiệm lâm sàng là 0,055%) đến 1/38000 (0,003%) trong các báo cáo ngẫu nhiên. Các dấu hiệu và triệu chứng thường xảy ra một vài ngày sau khi bắt đầu điều trị và giảm dần trong vài ngày sau khi ngừng thuốc. Cũng có trường hợp bệnh nhân phải nhập viện vì những phản ứng này nhưng thời gian nằm viện thường ngắn (trung bình từ 2 đến 3 ngày, theo báo cáo của các nghiên cứu theo dõi sau khi đưa thuốc ra thị trường). Ở những bệnh nhân cần phải nhập viện, các triệu chứng có thể từ nhẹ đến nặng, phần lớn các triệu chứng nặng xảy ra ở trẻ em. Thuốc kháng histamine và glucocorticoid giúp giải quyết các dấu hiệu và triệu chứng. Không có báo cáo về các di chứng trầm trọng. Các phản ứng quá mẫn nặng hơn, bao gồm hội chứng Stevens-Johnson, hoại tử biểu bì nhiễm độc và phản ứng phản vệ, hiếm khi xảy ra. Triệu chứng giống choáng phản vệ có thể biểu hiện bằng các phản ứng riêng lẻ bao gồm phù mạch, mệt mỏi, phù (phù mặt và chi), khó thở, dị cảm, ngất, hoặc giãn mạch. Phản ứng phản vệ có thể xảy ra phổ biến hơn ở các bệnh nhân có tiền sử dị ứng penicillin. Các phản ứng quá mẫn có thể kéo dài trong vài tháng nhưng rất hiếm. Triệu chứng tiêu hóa xảy ra trong khoảng 2,5% bệnh nhân, thường là tiêu chảy (1/70 trường hợp). Chứng viêm kết tràng giả mạc có thể xuất hiện cả trong và sau quá trình điều trị bằng thuốc kháng sinh. Buồn nôn và nôn ít khi xảy ra. Cũng giống như một số penicillin và cephalosporin khác, viêm gan nhẹ và vàng da ứ mật cũng được báo cáo xảy ra rất ít. Các tác dụng khác cho là liên quan đến trị liệu bằng kháng sinh bao gồm chứng tăng bạch cầu ưa eosine (1/50 bệnh nhân), ngứa bộ phận sinh dục, viêm âm đạo (< 1/100 bệnh nhân), hiếm khi có giảm tiểu cầu và viêm thận kẽ có hồi phục. Các tác dụng khác không chắc có liên quan đến thuốc, bao gồm: Hệ thần kinh trung ương: Tăng động thể hồi phục, lo lắng, căng thẳng, mất ngủ, lú lẫn, tăng trương lực cơ, chóng mặt, ảo giác, ngủ gà, có được báo cáo nhưng rất ít. Những bất thường tạm thời về các xét nghiệm lâm sàng cũng đã được báo cáo mặc dầu nguyên nhân chưa được xác định rõ ràng, chúng cũng được nêu ra như những thông tin để bác sĩ tham khảo: Gan: tăng nhẹ AST (SGOT), ALT (SGPT) hoặc phosphatase kiềm (1/40). Cơ quan tạo máu: Giống như các kháng sinh họ b-lactam khác, tăng tế bào lympho huyết, giảm bạch cầu tạm thời, và hiếm hơn thiếu máu do tán huyết, thiếu máu bất sản, mất bạch cầu hạt, giảm bạch cầu trung tính có thể hồi phục có ý nghĩa trên lâm sàng. Cũng có những báo cáo về sự gia tăng thời gian prothrombin có hoặc không có xuất huyết lâm sàng ở bệnh nhân dùng đồng thời cefaclor và coumadin. Thận: tăng nhẹ BUN hay creatinine huyết thanh (ít hơn 1/500) hoặc kết quả nước tiểu bất thường (ít hơn 1/200). Một số cephalosporin có thể gây bộc phát cơn động kinh, đặc biệt ở những bệnh nhân suy thận khi không được giảm liều. Nếu xuất hiện cơn động kinh do dùng thuốc, nên ngưng thuốc. Có thể điều trị chống co giật nếu trên lâm sàng thấy cần thiết",Cefaclor Dùng đồng thời cefaclor và warfarin hiếm khi gây tăng thời gian prothrombin và điều chỉnh liều nếu cần thiết. Probenecid làm tăng nồng độ cefaclor trong huyết thanh. Cefaclor dùng đồng thời với các thuốc kháng sinh aminoglycosid hoặc thuốc lợi niệu furosemid làm tăng độc tính đối với thận,https://thuocbietduoc.com.vn/thuoc-5243/cefaclor-125mg.aspx,Công ty cổ phần Dược phẩm TW Vidipha - VIETNAM,
Cefort 1g,VN-15364-12,Thuốc bột pha tiêm,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Ceftriaxone,,Ceftriaxone (1g),"Nhiễm trùng hô hấp, tai - mũi - họng, thận - tiết niệu sinh dục, nhiễm trùng máu, viêm màng não mủ. - Dự phòng nhiễm trùng hậu phẫu, nhiễm trùng xương khớp, da, vết thương & mô mềm, viêm phúc mạc, viêm túi mật, viêm đường mật & nhiễm trùng tiêu hóa","Quá mẫn cảm với ceftriaxone hoặc cephalosporin, penicilline","Tiêm IM hoặc IV: - Người lớn & trẻ > 12 tuổi: 1 - 2 g/ngày; trường hợp nặng: 4 g/ngày. - Trẻ 15 ngày tuổi đến 12 tuổi: 20 - 80 mg/kg. - Trẻ < 14 ngày tuổi: 20 - 50 mg/kg/ngày. - Viêm màng não: 100 mg/kg x 1 lần/ngày, tối đa 4 g. - Lậu: Tiêm IM liều duy nhất 250 mg. - Dự phòng trước phẫu thuật: 1 - 2 g tiêm 30 - 90 phút trước mổ","Quá mẫn da, vàng da, tăng men gan, suy thận cấp, viêm đại tràng nặng, viêm phổi kẽ & sốc",Thuốc lợi tiểu,https://thuocbietduoc.com.vn/thuoc-6541/cefort-1g-powder-for-injection.aspx,S.C. Antibiotice S.A. - ROMANIA,Công ty TNHH Dược phẩm Trịnh Trần - VIETNAM
Artemisinin,V977-H12-05,Nguyên liệu,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm","Piperaquin phosphat 320 mg, dihydroartemisinin 40 mg","Thùng 10kg, 20kg nguyên liệu","Piperaquin (320 mg), Artemisinin (40 mg)",Piperaquin Piperaquine được sử dụng kết hợp với dihydroartemisinin để điều trị sốt rét,Piperaquin Không sử dụng piperaquine trong bệnh nhân với QT kéo dài bẩm sinh hoặc những người đang dùng các thuốc khác kéo dài khoảng QT,,,,https://thuocbietduoc.com.vn/thuoc-17994/artemisinin.aspx,Công ty cổ phần Dược TW MEDIPLANTEX - VIETNAM,
Imacep 100,VN-3215-07,Viên nang-100mg,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixime,Hộp 2 vỉ x 10 viên,Cefixime (100mg),"Viêm tai giữa, viêm họng, viêm amidan, viêm phế quản, viêm phổi cấp & mãn tính. - Nhiễm trùng tiết niệu - sinh dục, bệnh lậu, da & mô mêm. - Điều trị thương hàn. - Dự phòng nhiễm trùng phẫu thuật",Quá mẫn với cephalosporin,"Người lớn & trẻ > 12 tuổi: 50 - 100 mg x 2 lần/ngày, có thể tăng lên 200 mg x 2 lần/ngày. - Nhiễm khuẩn đường tiểu do lậu liều duy nhất 400 mg. Suy thận: giảm liều","Rối loạn tiêu hoá, nhức đầu, nổi mẫn, mề đay, ngứa, sốt, đau khớp. giảm tiểu cầu, giảm bạch cầu, tăng bạch cầu ái toan, thay đổi chức năng gan, thận",Warfarin,https://thuocbietduoc.com.vn/thuoc-5891/imacep-100.aspx,"Yeva Therapeutics Pvt., Ltd - India","S.R.S Pharma Pvt., Ltd - India"
Medovir 200mg,VN-6925-02,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Acyclovir,Hộp 1 vỉ 10 viên,Acyclovir (200mg),"Acyclovir *Viên nén: Nhiễm virus herpes simplex da và niêm mạc, bao gồm herpes sinh dục khởi phát và tái phát. Ngăn chặn việc tái nhiễm herpes simplex trên người có miễn dịch bình thường",Acyclovir Bệnh nhân được biết là có quá mẫn với acyclovir. Dạng kem: Quá mẫn với propylenglycol,Acyclovir Viên nén: Ðiều trị herpes simplex ở người lớn,"Acyclovir - Viên nén: nổi ban da đã được báo cáo xuất hiện trên một vài bệnh nhân sử dụng viên nén và tự khỏi khi ngưng thuốc. Các tác dụng trên đường tiêu hóa như buồn nôn, nôn mửa, tiêu chảy và đau bụng đã được báo cáo xuất hiện ở bệnh nhân dùng thuốc viên nén. Trong những thử nghiệm mù đôi dùng giả dược được kiểm soát, tần suất các biểu hiện rối loạn trên đường tiêu hóa tìm thấy không khác biệt nhau lắm giữa nhóm dùng giả dược và nhóm dùng acyclovir. Các phản ứng thần kinh có hồi phục, đáng chú ý là chóng mặt, tình trạng lẫn lộn, ảo giác và buồn ngủ đã được báo cáo xuất hiện đôi lúc, thường là với bệnh nhân suy thận hay có những yếu tố tạo khuynh hướng mắc bệnh. Một vài báo cáo về chứng gia tăng rụng tóc lan tỏa. Do loại chứng bệnh này thường liên kết với nhiều loại thuốc và các tiến triển bệnh khác nhau, mối liên hệ giữa biểu hiện này với liệu pháp acyclovir không được chắc chắn. Còn có những trường hợp rất hiếm được báo cáo xảy ra với người uống Acyclovir bao gồm việc tăng nhẹ và thoáng qua bilirubine và các men gan, tăng nhẹ urea và creatinin máu, giảm nhẹ các chỉ số huyết học, nhức đầu, có những phản ứng thần kinh nhẹ có hồi phục và mệt mõi. - Dạng kem: cảm giác rát bỏng và xót có thể xảy ra với một số bệnh nhân khi bôi thuốc. Nổi ban hay ngứa cũng đã được báo cáo xảy ra trong một số ít bệnh nhân. - Thuốc mỡ tra mắt: ở một số nhỏ bệnh nhân có thể xuất hiện cảm giác xót nhẹ thoáng qua ngay sau khi tra thuốc vào mắt. Bệnh giác mạc đốm nhỏ nông cũng đã được báo cáo. Dấu hiệu này không cần thiết phải ngưng thuốc sớm và sẽ lành không có biến chứng rõ rệt. Kích ứng và viêm tại chỗ, như viêm mi mắt và viêm giác mạc đã được báo cáo xảy ra ở bệnh nhân dùng thuốc mỡ tra mắt Acyclovir","Acyclovir Probenecide làm gia tăng thời gian bán hủy trung bình và diện tích dưới đường cong của acyclovir dùng toàn thân. Các thuốc gây ảnh hưởng đến sinh lý học của thận có khả năng làm xáo động dược động học của acyclovir. Tuy nhiên, các kinh nghiệm lâm sàng vẫn chưa cho thấy thêm những tương tác thuốc khác với acyclovir",https://thuocbietduoc.com.vn/thuoc-1180/medovir.aspx,"Medochemie., Ltd - NORTHERN CYPRUS",
Aegendinir 300,VN-13905-11,viên nang cứng,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefdinir,Hộp 5 vỉ x 4viên,Cefdinir (300mg),"Trong các nhiễm trùng gây ra bởi những dòng vi khuẩn nhạy cảm với cefdinir như: Staphylococcus sp., Streptococcus sp., Streptococcus pneumoniae, Peptostreptococcus sp., Propionibacterium sp., Neisseria gonorrhea, Branhamella catarrhatis, Escherichia coli, Klebsiella sp., Proteus mirabilis, Providencia sp., và Heamophilus influenza bao gồm các bệnh lý sau: Nhiễm trùng hô hấp trên & dưới. Viêm nang lông, nhọt, chốc lở, viêm quầng, viêm tấy, viêm mạch hay hạch bạch huyết, chín mé, viêm quanh móng, áp-xe dưới da, viêm tuyến mồ hôi, vữa động mạch nhiễm trùng, viêm da mủ mạn tính. Viêm thận-bể thận, viêm bàng quang. Viêm phần phụ tử cung, viêm tử cung, viêm tuyến Bartholin",Bệnh nhân dị ứng với bất cứ thành phần nào của thuốc,"1. Người lớn: - Viêm phổi mắc phải cộng đồng: 300 mg x 2 lần/ngày, trong 10 ngày. - Đợt cấp của viêm phế quản mãn: 300 mg x 2 lần/ngày, hoặc 600 mg/lần, trong 10 ngày. - Viêm xoang cấp tính: 300 mg x 2 lần/ngày, hoặc 600 mg/lần, trong 10 ngày. - Viêm hầu họng/ viêm amidan: 300 mg x 2 lần/ngày, hoặc 600 mg/lần, trong 5 - 10 ngày. - Viêm da và cấu trúc da: 300 mg x 2 lần/ngày, trong 10 ngày. 2. Trẻ em: - Viêm tai giữa cấp: 7 mg/kg x 2 lần hoặc 14 mg/kg x 1 lần, trong 5 - 10 ngày. - Viêm hầu họng/ viêm amidan: 7 mg/kg x 2 lần/ngày, hoặc 14 mg/kgx1lần, trong 5 - 10 ngày. - Viêm da và cấu trúc da: 7 mg/kg x 2 lần/ngày, trong 10 ngày. - Bệnh nhân suy thận: + Người lớn với độ thanh thải creatinin < 30 ml/phút: 300 mg x ngày. + Trẻ em với độ thanh thải creatinin < 30 ml/phút/1,73m2: 7 mg/kg/ngày (tối đa 300 mg/ngày). + Bệnh nhân đang chạy thận nhân tạo: Liều khuyến cáo: 300 mg/ngày hoặc 7 mg/kg tại thời điểm kết thúc một đợt chạy thận, cách ngày dùng một liều","Hiếm gặp: buồn nôn, nôn, đau bụng, biếng ăn, táo bón, nhức đầu, chóng mặt, viêm miệng, nhiễm nấm, thiếu vitamin K, vitamin nhóm B, giảm bạch cầu, tăng men gan, tăng BUN (Blood urea nitrogen - chỉ số nitơ urê huyết)",Các antacid(có chứa aluminum hoặc magie); : uống kết hợp 300mg cefdinir với 30ml hỗn dịch có chứa anluminum làm giảm tỉ lệ Cmax và AUC của khả năng hấp thụ. Các thuốc có chứa sắt : cần uống cách nhau 2 giờ,https://thuocbietduoc.com.vn/thuoc-41037/aegendinir-300.aspx,Aegen Bioteck Pharma Private Limited - INDIA,Vista Labs - USA
lmanmj 250mg,VN-18359-14,Bột pha tiêm truyền tĩnh mạch,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Imipenem 250mg; Cilastatin (dưới dạng Cilastatin natri) 250 mg,Hộp 1 lọ bột,"Imipenem (250mg), Imipenem + Cilastatin (250 mg)","Nhiễm trùng ổ bụng, đường hô hấp dưới, phụ khoa, tiết niệu sinh dục, xương khớp, da và mô mềm. - Viêm nội tâm mạc, nhiễm trùng huyết",Quá mẫn cảm với thuốc,"được tính theo imipenem trong hợp chất. - Nhiễm khuẩn do vi khuẩn nhạy cảm, tiêm truyền tĩnh mạch, người lớn, 1 - 2 g/ngày (chia làm 3 - 4 lần); - Nhiễm khuẩn do vi khuẩn giảm nhạy cảm, người lớn, tới 50 mg/kg/ngày (liều tối đa 4 g/ngày); -Trẻ trên 3 tháng tuổi, 60 mg/kg/ngày (liều tối đa 2 g/ngày) chia làm 4 lần; - Trẻ em nặng trên 40 kg, liều người lớn. - Người lớn Phòng ngừa: tiêm truyền IV 1000 mg khi bắt đầu gây mê 1000 mg vào 3 giờ sau đó. - Suy thận: liều không quá 2 g/ngày. Pha chế và sử dụng: Theo chỉ dẫn của nhà sản xuất. Dung dịch tiêm bắp không được dùng tiêm tĩnh mạch. Dung dịch tiêm truyền không được dùng tiêm bắp","Viêm tĩnh mạch huyết khối, đau, cứng, hồng ban & nhạy đau tại chỗ tiêm",Ganciclovir,https://thuocbietduoc.com.vn/thuoc-47189/lmanmj-250mg.aspx,"M.J. Biopharm Pvt., Ltd - INDIA","M.J Biopharm Pvt., Ltd - INDIA"
Dinesap,V1370-H12-06,Viên nén,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Di-iodohydroxyquinoline,Hộp 4 vỉ x 25 viên nén,Di-iodohydroxyquinoline (-),"Tiêu chảy cấp, nhiễm amib đường ruột","Quá mẫn với thành phần thuốc. Phụn nữ có thai, trẻ còn bú","Tiêu chảy cấp: 1 viên/lần x 2 – 3 lần/ngày, tối đa 7 ngày. - Trẻ > 30 tháng tuổi: 5 – 10 mg/kg/ngày, chia làm 3 – 4 lần. - Nhiễm amib đường ruột: Người lớn 2 – 3 viên x 3 lần/ngày trong 20 ngày","Rối loạn chức năng tuyến giáp. Dị ứng da. Buồn nôn, đau dạ dày",,https://thuocbietduoc.com.vn/thuoc-10143/dinesap.aspx,Công ty đầu tư Miền Ðông (XNDP 30)-Bộ Quốc Phòng - VIETNAM,
Fixiwin-100,VN-11826-11,Viên phân tán,"Thuốc trị ký sinh trùng, chống nhiễm khuẩn, kháng virus,kháng nấm",Cefixime,Hộp 1 vỉ x 10 viên,Cefixime (100mg),"– Nhiễm khuẩn đường tiết niệu không biến chứng do các vi khuẩn nhạy cảm, bệnh lậu không biến chứng. – Một số trường hợp viêm thận – bể thận và nhiễm khuẩn đường tiết niệu có biến chứng do các Enterobacteriaceae, nhưng kết quả điều trị kém hơn so với các trường hợp nhiễm khuẩn đường tiết niệu không biến chứng. – Viêm tai giữa, viêm họng và amiđan. – Viêm phế quản cấp và mạn. – Viêm phổi mắc phải tại cộng đồng thể nhẹ và vừa. – Bệnh thương hàn, bệnh lỵ",Bệnh nhân quá mẫn kháng sinh nhóm Cephalosporin. – Trẻ sơ sinh dưới 6 tháng tuổi,"Người lớn và trẻ em > 12 tuổi: 400 mg/ngày. Viêm nhiễm khuẩn đường niệu do lậu cầu: uống liều duy nhất 400mg hoặc 200mg x 2lần/ngày. Trẻ em 6 tháng – 12 tuổi: 8mg/kg x 1lần/ngày hoặc 4mg/kg x 2lần/ngày. – Đối với bệnh nhân suy thận, cần điều chỉnh liều cho phù hợp: Thời gian điều trị thông thường từ 5 – 10 ngày","– Các tác dụng không mong muốn thường thoáng qua, mức độ nhẹ và vừa. – Thường gặp rối loạn tiêu hóa, đau đầu, chóng mặt, bồn chồn, mất ngủ, mệt mỏi, ban đỏ, mày đay, sốt do thuốc. Rối loạn tiêu hóa thường xảy ra ngay trong 1 – 2 ngày đầu điều trị và đáp ứng với các thuốc điều trị triệu chứng, hiếm khi phải ngừng thuốc. – Ít gặp: tiêu chảy nặng do Clostridium difficile và viêm đại tràng giả mạc; phản vệ, phù mạch, hội chứng Stevens – Johnson, hồng ban đa dạng; giảm tiểu cầu, bạch cầu, bạch cầu ưa acid thoáng qua, giảm nồng độ hemoglobin và hematocrit; viêm gan và vàng da, tăng tạm thời AST, ALT, phosphatase kiềm, bilirubin, LDH; suy thận cấp, tăng nitrogen phi protein huyết tương và nồng độ creatinin huyết tương tạm thời; viêm và nhiễm nấm Candida âm đạo. – Hiếm gặp: co giật, thời gian prothrombin kéo dài. Thông báo cho Bác sĩ những tác dụng không mong muốn gặp phải khi sử dụng thuốc","– Probenecid làm tăng nồng độ đỉnh và AUC của thuốc, giảm độ thanh thải của thận và thể tích phân bố của thuốc. – Khi dùng chung với các thuốc chống đông như warfarin làm tăng thời gian prothrombin, có hoặc kèm theo chảy máu. – Khi dùng chung carbamazepin làm tăng nồng độ carbamazepin trong huyết tương. – Khi dùng chung nifedipin làm tăng sinh khả dụng của thuốc biểu hiện bằng tăng nồng độ đỉnh và AUC",https://thuocbietduoc.com.vn/thuoc-37971/fixiwin-100.aspx,Mediwin Pharmaceuticals - INDIA,Công ty TNHH Thương mại Dược phẩm Phương Linh - VIETNAM
